HR,timestamp,period
109.65,10:01:48,in-test
109.48,10:01:49,in-test
109.3,10:01:50,in-test
109.07,10:01:51,in-test
108.77,10:01:52,in-test
108.55,10:01:53,in-test
108.35,10:01:54,in-test
108.12,10:01:55,in-test
107.87,10:01:56,in-test
107.7,10:01:57,in-test
107.52,10:01:58,in-test
107.35,10:01:59,in-test
107.22,10:02:00,in-test
107.1,10:02:01,in-test
106.97,10:02:02,in-test
106.8,10:02:03,in-test
106.67,10:02:04,in-test
106.53,10:02:05,in-test
106.4,10:02:06,in-test
106.32,10:02:07,in-test
106.22,10:02:08,in-test
106.2,10:02:09,in-test
106.17,10:02:10,in-test
106.12,10:02:11,in-test
106.08,10:02:12,in-test
106.02,10:02:13,in-test
105.9,10:02:14,in-test
105.77,10:02:15,in-test
105.65,10:02:16,in-test
105.57,10:02:17,in-test
105.52,10:02:18,in-test
105.43,10:02:19,in-test
105.35,10:02:20,in-test
105.28,10:02:21,in-test
105.27,10:02:22,in-test
105.25,10:02:23,in-test
105.25,10:02:24,in-test
105.25,10:02:25,in-test
105.23,10:02:26,in-test
105.27,10:02:27,in-test
105.32,10:02:28,in-test
105.37,10:02:29,in-test
105.4,10:02:30,in-test
105.47,10:02:31,in-test
105.52,10:02:32,in-test
105.55,10:02:33,in-test
105.58,10:02:34,in-test
105.6,10:02:35,in-test
105.65,10:02:36,in-test
105.73,10:02:37,in-test
105.8,10:02:38,in-test
105.9,10:02:39,in-test
105.92,10:02:40,in-test
105.93,10:02:41,in-test
106.02,10:02:42,in-test
106.03,10:02:43,in-test
106.03,10:02:44,in-test
106.0,10:02:45,in-test
105.93,10:02:46,in-test
105.88,10:02:47,in-test
105.83,10:02:48,in-test
105.87,10:02:49,in-test
106.0,10:02:50,in-test
106.18,10:02:51,in-test
106.45,10:02:52,in-test
106.65,10:02:53,in-test
106.85,10:02:54,in-test
107.03,10:02:55,in-test
107.2,10:02:56,in-test
107.3,10:02:57,in-test
107.38,10:02:58,in-test
107.45,10:02:59,in-test
107.52,10:03:00,in-test
107.53,10:03:01,in-test
107.57,10:03:02,in-test
107.75,10:03:03,in-test
107.9,10:03:04,in-test
108.05,10:03:05,in-test
108.22,10:03:06,in-test
108.33,10:03:07,in-test
108.45,10:03:08,in-test
108.53,10:03:09,in-test
108.65,10:03:10,in-test
108.75,10:03:11,in-test
108.82,10:03:12,in-test
108.9,10:03:13,in-test
109.02,10:03:14,in-test
109.13,10:03:15,in-test
109.23,10:03:16,in-test
109.33,10:03:17,in-test
109.37,10:03:18,in-test
109.38,10:03:19,in-test
109.42,10:03:20,in-test
109.42,10:03:21,in-test
109.42,10:03:22,in-test
109.45,10:03:23,in-test
109.48,10:03:24,in-test
109.58,10:03:25,in-test
109.72,10:03:26,in-test
109.82,10:03:27,in-test
109.92,10:03:28,in-test
110.08,10:03:29,in-test
110.22,10:03:30,in-test
110.3,10:03:31,in-test
110.38,10:03:32,in-test
110.45,10:03:33,in-test
110.48,10:03:34,in-test
110.53,10:03:35,in-test
110.48,10:03:36,in-test
110.45,10:03:37,in-test
110.45,10:03:38,in-test
110.4,10:03:39,in-test
110.4,10:03:40,in-test
110.38,10:03:41,in-test
110.37,10:03:42,in-test
110.35,10:03:43,in-test
110.27,10:03:44,in-test
110.2,10:03:45,in-test
110.17,10:03:46,in-test
110.17,10:03:47,in-test
110.15,10:03:48,in-test
110.12,10:03:49,in-test
110.08,10:03:50,in-test
110.07,10:03:51,in-test
110.05,10:03:52,in-test
110.18,10:03:53,in-test
110.28,10:03:54,in-test
110.4,10:03:55,in-test
110.57,10:03:56,in-test
110.72,10:03:57,in-test
110.87,10:03:58,in-test
111.02,10:03:59,in-test
111.13,10:04:00,in-test
111.27,10:04:01,in-test
111.38,10:04:02,in-test
111.42,10:04:03,in-test
111.45,10:04:04,in-test
111.43,10:04:05,in-test
111.4,10:04:06,in-test
111.38,10:04:07,in-test
111.35,10:04:08,in-test
111.32,10:04:09,in-test
111.25,10:04:10,in-test
111.2,10:04:11,in-test
111.13,10:04:12,in-test
111.15,10:04:13,in-test
111.18,10:04:14,in-test
111.25,10:04:15,in-test
111.32,10:04:16,in-test
111.38,10:04:17,in-test
111.4,10:04:18,in-test
111.5,10:04:19,in-test
111.6,10:04:20,in-test
111.7,10:04:21,in-test
111.73,10:04:22,in-test
111.58,10:04:23,in-test
111.4,10:04:24,in-test
111.17,10:04:25,in-test
110.9,10:04:26,in-test
110.65,10:04:27,in-test
110.42,10:04:28,in-test
110.1,10:04:29,in-test
109.85,10:04:30,in-test
109.6,10:04:31,in-test
109.42,10:04:32,in-test
109.23,10:04:33,in-test
109.07,10:04:34,in-test
108.9,10:04:35,in-test
108.83,10:04:36,in-test
108.75,10:04:37,in-test
108.7,10:04:38,in-test
108.67,10:04:39,in-test
108.67,10:04:40,in-test
108.68,10:04:41,in-test
108.68,10:04:42,in-test
108.7,10:04:43,in-test
108.78,10:04:44,in-test
108.87,10:04:45,in-test
108.93,10:04:46,in-test
108.97,10:04:47,in-test
109.03,10:04:48,in-test
109.08,10:04:49,in-test
109.07,10:04:50,in-test
109.05,10:04:51,in-test
109.03,10:04:52,in-test
108.85,10:04:53,in-test
108.68,10:04:54,in-test
108.55,10:04:55,in-test
108.4,10:04:56,in-test
108.25,10:04:57,in-test
108.1,10:04:58,in-test
107.95,10:04:59,in-test
107.8,10:05:00,in-test
107.67,10:05:01,in-test
107.55,10:05:02,in-test
107.4,10:05:03,in-test
107.3,10:05:04,in-test
107.27,10:05:05,in-test
107.23,10:05:06,in-test
107.18,10:05:07,in-test
107.15,10:05:08,in-test
107.13,10:05:09,in-test
107.12,10:05:10,in-test
107.05,10:05:11,in-test
107.0,10:05:12,in-test
106.87,10:05:13,in-test
106.73,10:05:14,in-test
106.58,10:05:15,in-test
106.45,10:05:16,in-test
106.28,10:05:17,in-test
106.22,10:05:18,in-test
106.12,10:05:19,in-test
106.0,10:05:20,in-test
105.88,10:05:21,in-test
105.78,10:05:22,in-test
105.85,10:05:23,in-test
105.95,10:05:24,in-test
106.03,10:05:25,in-test
106.13,10:05:26,in-test
106.23,10:05:27,in-test
106.3,10:05:28,in-test
106.4,10:05:29,in-test
106.43,10:05:30,in-test
106.47,10:05:31,in-test
106.42,10:05:32,in-test
106.38,10:05:33,in-test
106.33,10:05:34,in-test
106.27,10:05:35,in-test
106.2,10:05:36,in-test
106.17,10:05:37,in-test
106.17,10:05:38,in-test
106.17,10:05:39,in-test
106.15,10:05:40,in-test
106.12,10:05:41,in-test
106.08,10:05:42,in-test
106.07,10:05:43,in-test
106.05,10:05:44,in-test
106.03,10:05:45,in-test
106.03,10:05:46,in-test
105.92,10:05:47,in-test
105.82,10:05:48,in-test
105.73,10:05:49,in-test
105.65,10:05:50,in-test
105.53,10:05:51,in-test
105.38,10:05:52,in-test
105.22,10:05:53,in-test
105.05,10:05:54,in-test
105.0,10:05:55,in-test
104.97,10:05:56,in-test
104.93,10:05:57,in-test
105.05,10:05:58,in-test
105.17,10:05:59,in-test
105.27,10:06:00,in-test
105.33,10:06:01,in-test
105.4,10:06:02,in-test
105.45,10:06:03,in-test
105.45,10:06:04,in-test
105.45,10:06:05,in-test
105.45,10:06:06,in-test
105.48,10:06:07,in-test
105.53,10:06:08,in-test
105.55,10:06:09,in-test
105.55,10:06:10,in-test
105.57,10:06:11,in-test
105.58,10:06:12,in-test
105.58,10:06:13,in-test
105.58,10:06:14,in-test
105.57,10:06:15,in-test
105.57,10:06:16,in-test
105.6,10:06:17,in-test
105.65,10:06:18,in-test
105.62,10:06:19,in-test
105.58,10:06:20,in-test
105.55,10:06:21,in-test
105.52,10:06:22,in-test
105.48,10:06:23,in-test
105.42,10:06:24,in-test
105.37,10:06:25,in-test
105.28,10:06:26,in-test
105.22,10:06:27,in-test
105.18,10:06:28,in-test
105.15,10:06:29,in-test
105.15,10:06:30,in-test
105.18,10:06:31,in-test
105.3,10:06:32,in-test
105.38,10:06:33,in-test
105.48,10:06:34,in-test
105.6,10:06:35,in-test
105.68,10:06:36,in-test
105.73,10:06:37,in-test
105.77,10:06:38,in-test
105.8,10:06:39,in-test
105.87,10:06:40,in-test
105.95,10:06:41,in-test
106.05,10:06:42,in-test
106.13,10:06:43,in-test
106.22,10:06:44,in-test
106.3,10:06:45,in-test
106.35,10:06:46,in-test
106.5,10:06:47,in-test
106.63,10:06:48,in-test
106.77,10:06:49,in-test
106.9,10:06:50,in-test
107.08,10:06:51,in-test
107.28,10:06:52,in-test
107.5,10:06:53,in-test
107.73,10:06:54,in-test
107.88,10:06:55,in-test
108.03,10:06:56,in-test
108.2,10:06:57,in-test
108.25,10:06:58,in-test
108.32,10:06:59,in-test
108.43,10:07:00,in-test
108.55,10:07:01,in-test
108.68,10:07:02,in-test
108.8,10:07:03,in-test
108.92,10:07:04,in-test
109.0,10:07:05,in-test
109.08,10:07:06,in-test
109.17,10:07:07,in-test
109.25,10:07:08,in-test
109.37,10:07:09,in-test
109.53,10:07:10,in-test
109.73,10:07:11,in-test
109.97,10:07:12,in-test
110.2,10:07:13,in-test
110.43,10:07:14,in-test
110.67,10:07:15,in-test
110.93,10:07:16,in-test
111.18,10:07:17,in-test
111.38,10:07:18,in-test
111.58,10:07:19,in-test
111.77,10:07:20,in-test
111.98,10:07:21,in-test
112.28,10:07:22,in-test
112.55,10:07:23,in-test
112.95,10:07:24,in-test
113.27,10:07:25,in-test
113.6,10:07:26,in-test
113.88,10:07:27,in-test
114.15,10:07:28,in-test
114.4,10:07:29,in-test
114.72,10:07:30,in-test
114.95,10:07:31,in-test
114.97,10:07:32,in-test
114.98,10:07:33,in-test
115.0,10:07:34,in-test
115.02,10:07:35,in-test
115.05,10:07:36,in-test
115.08,10:07:37,in-test
115.1,10:07:38,in-test
115.12,10:07:39,in-test
115.12,10:07:40,in-test
115.12,10:07:41,in-test
115.12,10:07:42,in-test
115.12,10:07:43,in-test
115.12,10:07:44,in-test
115.13,10:07:45,in-test
115.17,10:07:46,in-test
115.2,10:07:47,in-test
115.25,10:07:48,in-test
115.28,10:07:49,in-test
115.33,10:07:50,in-test
115.37,10:07:51,in-test
115.4,10:07:52,in-test
115.43,10:07:53,in-test
115.45,10:07:54,in-test
115.43,10:07:55,in-test
115.4,10:07:56,in-test
115.35,10:07:57,in-test
115.27,10:07:58,in-test
115.17,10:07:59,in-test
115.02,10:08:00,in-test
114.87,10:08:01,in-test
114.68,10:08:02,in-test
114.52,10:08:03,in-test
114.33,10:08:04,in-test
114.18,10:08:05,in-test
114.03,10:08:06,in-test
113.85,10:08:07,in-test
113.68,10:08:08,in-test
113.5,10:08:09,in-test
113.27,10:08:10,in-test
113.02,10:08:11,in-test
112.73,10:08:12,in-test
112.48,10:08:13,in-test
112.23,10:08:14,in-test
111.98,10:08:15,in-test
111.65,10:08:16,in-test
111.33,10:08:17,in-test
111.02,10:08:18,in-test
110.75,10:08:19,in-test
110.52,10:08:20,in-test
110.27,10:08:21,in-test
109.93,10:08:22,in-test
109.6,10:08:23,in-test
109.15,10:08:24,in-test
108.8,10:08:25,in-test
108.48,10:08:26,in-test
108.2,10:08:27,in-test
108.02,10:08:28,in-test
107.82,10:08:29,in-test
107.55,10:08:30,in-test
107.33,10:08:31,in-test
107.25,10:08:32,in-test
107.18,10:08:33,in-test
107.12,10:08:34,in-test
107.05,10:08:35,in-test
107.0,10:08:36,in-test
106.93,10:08:37,in-test
106.85,10:08:38,in-test
106.75,10:08:39,in-test
106.63,10:08:40,in-test
106.5,10:08:41,in-test
106.37,10:08:42,in-test
106.25,10:08:43,in-test
106.13,10:08:44,in-test
106.05,10:08:45,in-test
105.97,10:08:46,in-test
105.88,10:08:47,in-test
105.77,10:08:48,in-test
105.68,10:08:49,in-test
105.58,10:08:50,in-test
105.48,10:08:51,in-test
105.57,10:08:52,in-test
105.6,10:08:53,in-test
105.63,10:08:54,in-test
105.68,10:08:55,in-test
105.72,10:08:56,in-test
105.75,10:08:57,in-test
105.78,10:08:58,in-test
105.87,10:08:59,in-test
105.93,10:09:00,in-test
106.02,10:09:01,in-test
106.13,10:09:02,in-test
106.2,10:09:03,in-test
106.28,10:09:04,in-test
106.35,10:09:05,in-test
106.32,10:09:06,in-test
106.28,10:09:07,in-test
106.23,10:09:08,in-test
106.2,10:09:09,in-test
106.18,10:09:10,in-test
106.18,10:09:11,in-test
106.2,10:09:12,in-test
106.18,10:09:13,in-test
106.17,10:09:14,in-test
106.13,10:09:15,in-test
106.12,10:09:16,in-test
106.1,10:09:17,in-test
106.07,10:09:18,in-test
106.03,10:09:19,in-test
106.0,10:09:20,in-test
105.97,10:09:21,in-test
105.95,10:09:22,in-test
105.98,10:09:23,in-test
106.0,10:09:24,in-test
106.02,10:09:25,in-test
106.03,10:09:26,in-test
106.07,10:09:27,in-test
105.98,10:09:28,in-test
105.92,10:09:29,in-test
105.88,10:09:30,in-test
105.87,10:09:31,in-test
105.87,10:09:32,in-test
105.87,10:09:33,in-test
105.87,10:09:34,in-test
105.87,10:09:35,in-test
105.87,10:09:36,in-test
105.88,10:09:37,in-test
105.93,10:09:38,in-test
106.03,10:09:39,in-test
106.18,10:09:40,in-test
106.33,10:09:41,in-test
106.6,10:09:42,in-test
106.88,10:09:43,in-test
107.17,10:09:44,in-test
107.42,10:09:45,in-test
107.67,10:09:46,in-test
107.93,10:09:47,in-test
108.22,10:09:48,in-test
108.45,10:09:49,in-test
108.63,10:09:50,in-test
108.83,10:09:51,in-test
108.8,10:09:52,in-test
108.82,10:09:53,in-test
108.82,10:09:54,in-test
108.72,10:09:55,in-test
108.63,10:09:56,in-test
108.53,10:09:57,in-test
108.45,10:09:58,in-test
108.3,10:09:59,in-test
108.18,10:10:00,in-test
108.08,10:10:01,in-test
107.97,10:10:02,in-test
107.9,10:10:03,in-test
107.85,10:10:04,in-test
107.83,10:10:05,in-test
107.93,10:10:06,in-test
108.02,10:10:07,in-test
108.08,10:10:08,in-test
108.12,10:10:09,in-test
108.13,10:10:10,in-test
108.17,10:10:11,in-test
108.2,10:10:12,in-test
108.25,10:10:13,in-test
108.3,10:10:14,in-test
108.38,10:10:15,in-test
108.5,10:10:16,in-test
108.62,10:10:17,in-test
108.8,10:10:18,in-test
108.98,10:10:19,in-test
109.17,10:10:20,in-test
109.37,10:10:21,in-test
109.55,10:10:22,in-test
109.7,10:10:23,in-test
109.88,10:10:24,in-test
110.05,10:10:25,in-test
110.2,10:10:26,in-test
110.33,10:10:27,in-test
110.5,10:10:28,in-test
110.65,10:10:29,in-test
110.78,10:10:30,in-test
110.9,10:10:31,in-test
110.98,10:10:32,in-test
111.07,10:10:33,in-test
111.13,10:10:34,in-test
111.17,10:10:35,in-test
111.17,10:10:36,in-test
111.12,10:10:37,in-test
111.0,10:10:38,in-test
110.87,10:10:39,in-test
110.68,10:10:40,in-test
110.55,10:10:41,in-test
110.28,10:10:42,in-test
109.97,10:10:43,in-test
109.67,10:10:44,in-test
109.33,10:10:45,in-test
108.97,10:10:46,in-test
108.47,10:10:47,in-test
107.97,10:10:48,in-test
107.48,10:10:49,in-test
107.07,10:10:50,in-test
106.63,10:10:51,in-test
106.25,10:10:52,in-test
105.88,10:10:53,in-test
105.53,10:10:54,in-test
105.25,10:10:55,in-test
104.93,10:10:56,in-test
104.67,10:10:57,in-test
104.38,10:10:58,in-test
104.12,10:10:59,in-test
103.87,10:11:00,in-test
103.58,10:11:01,in-test
103.3,10:11:02,in-test
103.07,10:11:03,in-test
102.77,10:11:04,in-test
102.5,10:11:05,in-test
102.22,10:11:06,in-test
101.95,10:11:07,in-test
101.68,10:11:08,in-test
101.48,10:11:09,in-test
101.3,10:11:10,in-test
101.05,10:11:11,in-test
100.8,10:11:12,in-test
100.58,10:11:13,in-test
100.38,10:11:14,in-test
100.17,10:11:15,in-test
99.92,10:11:16,in-test
99.68,10:11:17,in-test
99.42,10:11:18,in-test
99.17,10:11:19,in-test
98.9,10:11:20,in-test
98.57,10:11:21,in-test
98.32,10:11:22,in-test
98.1,10:11:23,in-test
97.88,10:11:24,in-test
97.68,10:11:25,in-test
97.5,10:11:26,in-test
97.33,10:11:27,in-test
97.13,10:11:28,in-test
97.0,10:11:29,in-test
96.88,10:11:30,in-test
96.82,10:11:31,in-test
96.8,10:11:32,in-test
96.78,10:11:33,in-test
96.75,10:11:34,in-test
96.73,10:11:35,in-test
96.8,10:11:36,in-test
96.92,10:11:37,in-test
97.1,10:11:38,in-test
97.25,10:11:39,in-test
97.58,10:11:40,in-test
97.88,10:11:41,in-test
98.18,10:11:42,in-test
98.5,10:11:43,in-test
98.77,10:11:44,in-test
99.07,10:11:45,in-test
99.4,10:11:46,in-test
99.88,10:11:47,in-test
100.32,10:11:48,in-test
100.78,10:11:49,in-test
101.23,10:11:50,in-test
101.67,10:11:51,in-test
102.07,10:11:52,in-test
102.42,10:11:53,in-test
102.67,10:11:54,in-test
102.93,10:11:55,in-test
103.3,10:11:56,in-test
103.63,10:11:57,in-test
103.98,10:11:58,in-test
104.32,10:11:59,in-test
104.62,10:12:00,in-test
104.93,10:12:01,in-test
105.25,10:12:02,in-test
105.67,10:12:03,in-test
106.13,10:12:04,in-test
106.53,10:12:05,in-test
107.0,10:12:06,in-test
107.47,10:12:07,in-test
107.87,10:12:08,in-test
108.25,10:12:09,in-test
108.6,10:12:10,in-test
108.95,10:12:11,in-test
109.3,10:12:12,in-test
109.67,10:12:13,in-test
110.05,10:12:14,in-test
110.45,10:12:15,in-test
110.88,10:12:16,in-test
111.3,10:12:17,in-test
111.72,10:12:18,in-test
112.13,10:12:19,in-test
112.42,10:12:20,in-test
112.88,10:12:21,in-test
113.25,10:12:22,in-test
113.57,10:12:23,in-test
113.88,10:12:24,in-test
114.17,10:12:25,in-test
114.43,10:12:26,in-test
114.63,10:12:27,in-test
114.87,10:12:28,in-test
115.07,10:12:29,in-test
115.25,10:12:30,in-test
115.4,10:12:31,in-test
115.53,10:12:32,in-test
115.67,10:12:33,in-test
115.82,10:12:34,in-test
115.98,10:12:35,in-test
116.12,10:12:36,in-test
116.22,10:12:37,in-test
116.32,10:12:38,in-test
116.42,10:12:39,in-test
116.42,10:12:40,in-test
116.42,10:12:41,in-test
116.43,10:12:42,in-test
116.45,10:12:43,in-test
116.53,10:12:44,in-test
116.67,10:12:45,in-test
116.78,10:12:46,in-test
116.88,10:12:47,in-test
117.02,10:12:48,in-test
117.17,10:12:49,in-test
117.28,10:12:50,in-test
117.4,10:12:51,in-test
117.52,10:12:52,in-test
117.65,10:12:53,in-test
117.77,10:12:54,in-test
117.92,10:12:55,in-test
117.9,10:12:56,in-test
117.88,10:12:57,in-test
117.88,10:12:58,in-test
117.9,10:12:59,in-test
117.92,10:13:00,in-test
117.92,10:13:01,in-test
117.9,10:13:02,in-test
117.75,10:13:03,in-test
117.58,10:13:04,in-test
117.4,10:13:05,in-test
117.13,10:13:06,in-test
116.87,10:13:07,in-test
116.68,10:13:08,in-test
116.48,10:13:09,in-test
116.32,10:13:10,in-test
116.25,10:13:11,in-test
116.25,10:13:12,in-test
116.23,10:13:13,in-test
116.15,10:13:14,in-test
116.07,10:13:15,in-test
115.97,10:13:16,in-test
115.85,10:13:17,in-test
115.75,10:13:18,in-test
115.62,10:13:19,in-test
115.6,10:13:20,in-test
115.43,10:13:21,in-test
115.28,10:13:22,in-test
115.17,10:13:23,in-test
115.02,10:13:24,in-test
114.88,10:13:25,in-test
114.75,10:13:26,in-test
114.68,10:13:27,in-test
114.6,10:13:28,in-test
114.52,10:13:29,in-test
114.43,10:13:30,in-test
114.35,10:13:31,in-test
114.27,10:13:32,in-test
114.2,10:13:33,in-test
114.15,10:13:34,in-test
114.12,10:13:35,in-test
114.07,10:13:36,in-test
114.03,10:13:37,in-test
114.0,10:13:38,in-test
113.97,10:13:39,in-test
113.88,10:13:40,in-test
113.8,10:13:41,in-test
113.72,10:13:42,in-test
113.67,10:13:43,in-test
113.6,10:13:44,in-test
113.5,10:13:45,in-test
113.4,10:13:46,in-test
113.3,10:13:47,in-test
113.23,10:13:48,in-test
113.08,10:13:49,in-test
112.93,10:13:50,in-test
112.78,10:13:51,in-test
112.67,10:13:52,in-test
112.58,10:13:53,in-test
112.6,10:13:54,in-test
112.58,10:13:55,in-test
112.62,10:13:56,in-test
112.65,10:13:57,in-test
112.67,10:13:58,in-test
112.68,10:13:59,in-test
112.68,10:14:00,in-test
112.68,10:14:01,in-test
112.72,10:14:02,in-test
112.75,10:14:03,in-test
112.78,10:14:04,in-test
112.85,10:14:05,in-test
112.95,10:14:06,in-test
113.07,10:14:07,in-test
113.15,10:14:08,in-test
113.25,10:14:09,in-test
113.38,10:14:10,in-test
113.48,10:14:11,in-test
113.52,10:14:12,in-test
113.55,10:14:13,in-test
113.63,10:14:14,in-test
113.72,10:14:15,in-test
113.8,10:14:16,in-test
113.88,10:14:17,in-test
113.97,10:14:18,in-test
114.07,10:14:19,in-test
114.18,10:14:20,in-test
114.32,10:14:21,in-test
114.45,10:14:22,in-test
114.58,10:14:23,in-test
114.75,10:14:24,in-test
114.92,10:14:25,in-test
115.1,10:14:26,in-test
115.25,10:14:27,in-test
115.42,10:14:28,in-test
115.55,10:14:29,in-test
115.68,10:14:30,in-test
115.83,10:14:31,in-test
115.98,10:14:32,in-test
116.1,10:14:33,in-test
116.22,10:14:34,in-test
116.3,10:14:35,in-test
116.37,10:14:36,in-test
116.42,10:14:37,in-test
116.33,10:14:38,in-test
116.28,10:14:39,in-test
116.23,10:14:40,in-test
116.18,10:14:41,in-test
116.13,10:14:42,in-test
116.05,10:14:43,in-test
115.93,10:14:44,in-test
115.83,10:14:45,in-test
115.78,10:14:46,in-test
115.77,10:14:47,in-test
115.75,10:14:48,in-test
115.78,10:14:49,in-test
115.85,10:14:50,in-test
115.93,10:14:51,in-test
116.02,10:14:52,in-test
116.07,10:14:53,in-test
116.13,10:14:54,in-test
116.18,10:14:55,in-test
116.23,10:14:56,in-test
116.22,10:14:57,in-test
116.22,10:14:58,in-test
116.15,10:14:59,in-test
116.08,10:15:00,in-test
116.07,10:15:01,in-test
115.87,10:15:02,in-test
115.62,10:15:03,in-test
115.4,10:15:04,in-test
115.13,10:15:05,in-test
114.82,10:15:06,in-test
114.48,10:15:07,in-test
114.17,10:15:08,in-test
113.82,10:15:09,in-test
113.45,10:15:10,in-test
113.0,10:15:11,in-test
112.57,10:15:12,in-test
112.1,10:15:13,in-test
111.63,10:15:14,in-test
111.15,10:15:15,in-test
110.67,10:15:16,in-test
110.22,10:15:17,in-test
109.78,10:15:18,in-test
109.33,10:15:19,in-test
108.92,10:15:20,in-test
108.45,10:15:21,in-test
107.98,10:15:22,in-test
107.58,10:15:23,in-test
107.15,10:15:24,in-test
106.7,10:15:25,in-test
106.25,10:15:26,in-test
105.8,10:15:27,in-test
105.37,10:15:28,in-test
104.97,10:15:29,in-test
104.6,10:15:30,in-test
104.23,10:15:31,in-test
103.87,10:15:32,in-test
103.57,10:15:33,in-test
103.27,10:15:34,in-test
103.05,10:15:35,in-test
102.85,10:15:36,in-test
102.67,10:15:37,in-test
102.65,10:15:38,in-test
102.65,10:15:39,in-test
102.67,10:15:40,in-test
102.72,10:15:41,in-test
102.78,10:15:42,in-test
102.87,10:15:43,in-test
102.97,10:15:44,in-test
103.03,10:15:45,in-test
103.05,10:15:46,in-test
103.02,10:15:47,in-test
102.97,10:15:48,in-test
102.88,10:15:49,in-test
102.8,10:15:50,in-test
102.73,10:15:51,in-test
102.67,10:15:52,in-test
102.62,10:15:53,in-test
102.57,10:15:54,in-test
102.52,10:15:55,in-test
102.52,10:15:56,in-test
102.58,10:15:57,in-test
102.62,10:15:58,in-test
102.7,10:15:59,in-test
102.82,10:16:00,in-test
102.92,10:16:01,in-test
103.2,10:16:02,in-test
103.53,10:16:03,in-test
103.85,10:16:04,in-test
104.2,10:16:05,in-test
104.58,10:16:06,in-test
104.97,10:16:07,in-test
105.38,10:16:08,in-test
105.8,10:16:09,in-test
106.2,10:16:10,in-test
106.7,10:16:11,in-test
107.18,10:16:12,in-test
107.73,10:16:13,in-test
108.3,10:16:14,in-test
108.88,10:16:15,in-test
109.47,10:16:16,in-test
110.02,10:16:17,in-test
110.48,10:16:18,in-test
111.02,10:16:19,in-test
111.48,10:16:20,in-test
112.0,10:16:21,in-test
112.52,10:16:22,in-test
112.93,10:16:23,in-test
113.38,10:16:24,in-test
113.9,10:16:25,in-test
114.38,10:16:26,in-test
114.72,10:16:27,in-test
115.02,10:16:28,in-test
115.38,10:16:29,in-test
115.55,10:16:30,in-test
115.7,10:16:31,in-test
115.82,10:16:32,in-test
115.92,10:16:33,in-test
116.0,10:16:34,in-test
116.0,10:16:35,in-test
116.03,10:16:36,in-test
116.03,10:16:37,in-test
115.97,10:16:38,in-test
115.85,10:16:39,in-test
115.68,10:16:40,in-test
115.5,10:16:41,in-test
115.28,10:16:42,in-test
115.07,10:16:43,in-test
114.88,10:16:44,in-test
114.75,10:16:45,in-test
114.6,10:16:46,in-test
114.45,10:16:47,in-test
114.3,10:16:48,in-test
114.17,10:16:49,in-test
114.0,10:16:50,in-test
113.82,10:16:51,in-test
113.6,10:16:52,in-test
113.4,10:16:53,in-test
113.18,10:16:54,in-test
112.97,10:16:55,in-test
112.73,10:16:56,in-test
112.48,10:16:57,in-test
112.25,10:16:58,in-test
112.05,10:16:59,in-test
111.82,10:17:00,in-test
111.55,10:17:01,in-test
111.28,10:17:02,in-test
111.0,10:17:03,in-test
110.72,10:17:04,in-test
110.38,10:17:05,in-test
110.07,10:17:06,in-test
109.75,10:17:07,in-test
109.4,10:17:08,in-test
109.07,10:17:09,in-test
108.93,10:17:10,in-test
108.75,10:17:11,in-test
108.53,10:17:12,in-test
108.25,10:17:13,in-test
107.93,10:17:14,in-test
107.6,10:17:15,in-test
107.22,10:17:16,in-test
106.82,10:17:17,in-test
106.52,10:17:18,in-test
106.15,10:17:19,in-test
105.87,10:17:20,in-test
105.53,10:17:21,in-test
105.18,10:17:22,in-test
104.85,10:17:23,in-test
104.52,10:17:24,in-test
104.15,10:17:25,in-test
103.78,10:17:26,in-test
103.55,10:17:27,in-test
103.33,10:17:28,in-test
102.97,10:17:29,in-test
102.83,10:17:30,in-test
102.75,10:17:31,in-test
102.85,10:17:32,in-test
102.92,10:17:33,in-test
103.0,10:17:34,in-test
103.12,10:17:35,in-test
103.2,10:17:36,in-test
103.33,10:17:37,in-test
103.48,10:17:38,in-test
103.63,10:17:39,in-test
103.78,10:17:40,in-test
103.9,10:17:41,in-test
104.0,10:17:42,in-test
104.05,10:17:43,in-test
104.03,10:17:44,in-test
103.97,10:17:45,in-test
103.93,10:17:46,in-test
103.92,10:17:47,in-test
103.9,10:17:48,in-test
103.93,10:17:49,in-test
104.02,10:17:50,in-test
104.1,10:17:51,in-test
104.2,10:17:52,in-test
104.28,10:17:53,in-test
104.37,10:17:54,in-test
104.47,10:17:55,in-test
104.58,10:17:56,in-test
104.72,10:17:57,in-test
104.87,10:17:58,in-test
105.03,10:17:59,in-test
105.3,10:18:00,in-test
105.62,10:18:01,in-test
105.93,10:18:02,in-test
106.23,10:18:03,in-test
106.5,10:18:04,in-test
106.83,10:18:05,in-test
107.12,10:18:06,in-test
107.38,10:18:07,in-test
107.65,10:18:08,in-test
107.93,10:18:09,in-test
108.08,10:18:10,in-test
108.23,10:18:11,in-test
108.42,10:18:12,in-test
108.62,10:18:13,in-test
108.78,10:18:14,in-test
108.97,10:18:15,in-test
109.2,10:18:16,in-test
109.4,10:18:17,in-test
109.55,10:18:18,in-test
109.7,10:18:19,in-test
109.82,10:18:20,in-test
109.98,10:18:21,in-test
110.15,10:18:22,in-test
110.32,10:18:23,in-test
110.47,10:18:24,in-test
110.6,10:18:25,in-test
110.75,10:18:26,in-test
