HR,timestamp,period
111.62,08:33:30,pre-test
111.88,08:33:31,pre-test
112.17,08:33:32,pre-test
112.4,08:33:33,pre-test
112.65,08:33:34,pre-test
112.82,08:33:35,pre-test
113.02,08:33:36,pre-test
113.2,08:33:37,pre-test
113.4,08:33:38,pre-test
113.62,08:33:39,pre-test
113.82,08:33:40,pre-test
114.02,08:33:41,pre-test
114.27,08:33:42,pre-test
114.5,08:33:43,pre-test
114.75,08:33:44,pre-test
115.0,08:33:45,pre-test
115.22,08:33:46,pre-test
115.45,08:33:47,pre-test
115.7,08:33:48,pre-test
115.93,08:33:49,pre-test
116.18,08:33:50,pre-test
116.4,08:33:51,pre-test
116.68,08:33:52,pre-test
116.92,08:33:53,pre-test
117.17,08:33:54,pre-test
117.42,08:33:55,pre-test
117.67,08:33:56,pre-test
118.07,08:33:57,pre-test
118.47,08:33:58,pre-test
118.92,08:33:59,pre-test
119.37,08:34:00,pre-test
119.82,08:34:01,pre-test
120.23,08:34:02,pre-test
120.65,08:34:03,pre-test
121.03,08:34:04,pre-test
121.37,08:34:05,pre-test
121.7,08:34:06,pre-test
121.97,08:34:07,pre-test
122.25,08:34:08,pre-test
122.55,08:34:09,pre-test
122.83,08:34:10,pre-test
123.17,08:34:11,pre-test
123.53,08:34:12,pre-test
123.9,08:34:13,pre-test
124.27,08:34:14,pre-test
124.63,08:34:15,pre-test
125.02,08:34:16,pre-test
125.43,08:34:17,pre-test
125.87,08:34:18,pre-test
126.33,08:34:19,pre-test
126.72,08:34:20,pre-test
127.13,08:34:21,pre-test
127.42,08:34:22,pre-test
127.72,08:34:23,pre-test
128.02,08:34:24,pre-test
128.28,08:34:25,pre-test
128.7,08:34:26,pre-test
129.22,08:34:27,pre-test
129.72,08:34:28,pre-test
130.22,08:34:29,pre-test
130.7,08:34:30,pre-test
131.13,08:34:31,pre-test
131.52,08:34:32,pre-test
131.88,08:34:33,pre-test
132.03,08:34:34,pre-test
132.25,08:34:35,pre-test
132.43,08:34:36,pre-test
132.58,08:34:37,pre-test
132.7,08:34:38,pre-test
132.88,08:34:39,pre-test
133.08,08:34:40,pre-test
133.3,08:34:41,pre-test
133.52,08:34:42,pre-test
133.83,08:34:43,pre-test
134.12,08:34:44,pre-test
134.47,08:34:45,pre-test
134.8,08:34:46,pre-test
135.15,08:34:47,pre-test
135.48,08:34:48,pre-test
135.63,08:34:49,pre-test
135.78,08:34:50,pre-test
135.73,08:34:51,pre-test
135.63,08:34:52,pre-test
135.57,08:34:53,pre-test
135.5,08:34:54,pre-test
135.4,08:34:55,pre-test
135.32,08:34:56,pre-test
135.05,08:34:57,pre-test
134.82,08:34:58,pre-test
134.58,08:34:59,pre-test
134.35,08:35:00,pre-test
134.1,08:35:01,pre-test
133.87,08:35:02,pre-test
133.6,08:35:03,pre-test
133.37,08:35:04,pre-test
133.13,08:35:05,pre-test
132.88,08:35:06,pre-test
132.68,08:35:07,pre-test
132.45,08:35:08,pre-test
132.22,08:35:09,pre-test
131.97,08:35:10,pre-test
131.7,08:35:11,pre-test
131.42,08:35:12,pre-test
131.17,08:35:13,pre-test
130.88,08:35:14,pre-test
130.62,08:35:15,pre-test
130.32,08:35:16,pre-test
130.03,08:35:17,pre-test
129.65,08:35:18,pre-test
129.25,08:35:19,pre-test
128.9,08:35:20,pre-test
128.48,08:35:21,pre-test
128.03,08:35:22,pre-test
127.58,08:35:23,pre-test
127.1,08:35:24,pre-test
126.55,08:35:25,pre-test
125.8,08:35:26,pre-test
125.05,08:35:27,pre-test
124.32,08:35:28,pre-test
123.62,08:35:29,pre-test
122.98,08:35:30,pre-test
122.38,08:35:31,pre-test
121.78,08:35:32,pre-test
121.25,08:35:33,pre-test
120.93,08:35:34,pre-test
120.65,08:35:35,pre-test
120.37,08:35:36,pre-test
120.12,08:35:37,pre-test
119.88,08:35:38,pre-test
119.62,08:35:39,pre-test
119.4,08:35:40,pre-test
119.15,08:35:41,pre-test
118.87,08:35:42,pre-test
118.55,08:35:43,pre-test
118.27,08:35:44,pre-test
118.0,08:35:45,pre-test
117.77,08:35:46,pre-test
117.53,08:35:47,pre-test
117.32,08:35:48,pre-test
117.27,08:35:49,pre-test
117.28,08:35:50,pre-test
117.5,08:35:51,pre-test
117.72,08:35:52,pre-test
117.95,08:35:53,pre-test
118.17,08:35:54,pre-test
118.42,08:35:55,pre-test
118.67,08:35:56,pre-test
118.9,08:35:57,pre-test
119.12,08:35:58,pre-test
119.25,08:35:59,pre-test
119.38,08:36:00,pre-test
119.52,08:36:01,pre-test
119.58,08:36:02,pre-test
119.68,08:36:03,pre-test
119.73,08:36:04,pre-test
119.85,08:36:05,pre-test
120.02,08:36:06,pre-test
120.17,08:36:07,pre-test
120.35,08:36:08,pre-test
120.52,08:36:09,pre-test
120.68,08:36:10,pre-test
120.85,08:36:11,pre-test
121.17,08:36:12,pre-test
121.45,08:36:13,pre-test
121.95,08:36:14,pre-test
122.42,08:36:15,pre-test
122.87,08:36:16,pre-test
123.3,08:36:17,pre-test
123.77,08:36:18,pre-test
124.28,08:36:19,pre-test
124.78,08:36:20,pre-test
125.33,08:36:21,pre-test
125.95,08:36:22,pre-test
126.55,08:36:23,pre-test
127.17,08:36:24,pre-test
127.85,08:36:25,pre-test
128.55,08:36:26,pre-test
129.08,08:36:27,pre-test
129.63,08:36:28,pre-test
129.97,08:36:29,pre-test
130.17,08:36:30,pre-test
130.4,08:36:31,pre-test
130.68,08:36:32,pre-test
130.93,08:36:33,pre-test
131.17,08:36:34,pre-test
131.55,08:36:35,pre-test
131.98,08:36:36,pre-test
132.38,08:36:37,pre-test
132.8,08:36:38,pre-test
133.15,08:36:39,pre-test
133.43,08:36:40,pre-test
133.73,08:36:41,pre-test
134.07,08:36:42,pre-test
134.33,08:36:43,pre-test
134.62,08:36:44,pre-test
134.82,08:36:45,pre-test
135.0,08:36:46,pre-test
135.2,08:36:47,pre-test
135.38,08:36:48,pre-test
135.63,08:36:49,pre-test
135.9,08:36:50,pre-test
136.17,08:36:51,pre-test
136.43,08:36:52,pre-test
136.7,08:36:53,pre-test
137.02,08:36:54,pre-test
137.33,08:36:55,pre-test
137.65,08:36:56,pre-test
137.98,08:36:57,pre-test
138.25,08:36:58,pre-test
138.58,08:36:59,pre-test
138.93,08:37:00,pre-test
139.28,08:37:01,pre-test
139.7,08:37:02,pre-test
140.08,08:37:03,pre-test
140.47,08:37:04,pre-test
140.77,08:37:05,pre-test
140.93,08:37:06,pre-test
141.1,08:37:07,pre-test
141.3,08:37:08,pre-test
141.47,08:37:09,pre-test
141.6,08:37:10,pre-test
141.73,08:37:11,pre-test
141.7,08:37:12,pre-test
141.65,08:37:13,pre-test
141.45,08:37:14,pre-test
141.43,08:37:15,pre-test
141.43,08:37:16,pre-test
141.53,08:37:17,pre-test
141.67,08:37:18,pre-test
141.73,08:37:19,pre-test
141.75,08:37:20,pre-test
141.77,08:37:21,pre-test
141.75,08:37:22,pre-test
141.75,08:37:23,pre-test
141.6,08:37:24,pre-test
141.42,08:37:25,pre-test
141.23,08:37:26,pre-test
141.2,08:37:27,pre-test
141.33,08:37:28,pre-test
141.7,08:37:29,pre-test
142.1,08:37:30,pre-test
142.45,08:37:31,pre-test
142.88,08:37:32,pre-test
143.27,08:37:33,pre-test
143.63,08:37:34,pre-test
143.78,08:37:35,pre-test
143.87,08:37:36,pre-test
143.95,08:37:37,pre-test
144.0,08:37:38,pre-test
144.05,08:37:39,pre-test
144.13,08:37:40,pre-test
144.18,08:37:41,pre-test
144.2,08:37:42,pre-test
144.3,08:37:43,pre-test
144.38,08:37:44,pre-test
144.45,08:37:45,pre-test
144.5,08:37:46,pre-test
144.5,08:37:47,pre-test
144.45,08:37:48,pre-test
144.4,08:37:49,pre-test
144.25,08:37:50,pre-test
144.1,08:37:51,pre-test
143.95,08:37:52,pre-test
143.82,08:37:53,pre-test
143.65,08:37:54,pre-test
143.47,08:37:55,pre-test
143.28,08:37:56,pre-test
143.15,08:37:57,pre-test
143.03,08:37:58,pre-test
142.87,08:37:59,pre-test
142.7,08:38:00,pre-test
142.57,08:38:01,pre-test
142.42,08:38:02,pre-test
142.28,08:38:03,pre-test
142.17,08:38:04,pre-test
142.07,08:38:05,pre-test
142.08,08:38:06,pre-test
142.12,08:38:07,pre-test
142.1,08:38:08,pre-test
142.07,08:38:09,pre-test
142.05,08:38:10,pre-test
142.05,08:38:11,pre-test
142.07,08:38:12,pre-test
142.28,08:38:13,pre-test
142.48,08:38:14,pre-test
142.53,08:38:15,pre-test
142.6,08:38:16,pre-test
142.55,08:38:17,pre-test
142.47,08:38:18,pre-test
142.4,08:38:19,pre-test
142.37,08:38:20,pre-test
142.28,08:38:21,pre-test
142.18,08:38:22,pre-test
142.02,08:38:23,pre-test
141.98,08:38:24,pre-test
141.97,08:38:25,pre-test
141.98,08:38:26,pre-test
142.0,08:38:27,pre-test
141.85,08:38:28,pre-test
141.7,08:38:29,pre-test
141.58,08:38:30,pre-test
141.48,08:38:31,pre-test
141.3,08:38:32,pre-test
141.1,08:38:33,pre-test
140.93,08:38:34,pre-test
140.78,08:38:35,pre-test
140.65,08:38:36,pre-test
140.48,08:38:37,pre-test
140.33,08:38:38,pre-test
140.28,08:38:39,pre-test
140.25,08:38:40,pre-test
140.25,08:38:41,pre-test
140.27,08:38:42,pre-test
140.4,08:38:43,pre-test
140.52,08:38:44,pre-test
140.65,08:38:45,pre-test
140.78,08:38:46,pre-test
140.92,08:38:47,pre-test
141.07,08:38:48,pre-test
141.18,08:38:49,pre-test
141.32,08:38:50,pre-test
141.42,08:38:51,pre-test
141.55,08:38:52,pre-test
141.62,08:38:53,pre-test
141.5,08:38:54,pre-test
141.37,08:38:55,pre-test
141.22,08:38:56,pre-test
141.0,08:38:57,pre-test
140.8,08:38:58,pre-test
140.55,08:38:59,pre-test
140.33,08:39:00,pre-test
140.13,08:39:01,pre-test
139.93,08:39:02,pre-test
139.77,08:39:03,pre-test
139.62,08:39:04,pre-test
139.48,08:39:05,pre-test
139.32,08:39:06,pre-test
139.12,08:39:07,pre-test
138.93,08:39:08,pre-test
138.8,08:39:09,pre-test
138.65,08:39:10,pre-test
138.5,08:39:11,pre-test
138.3,08:39:12,pre-test
137.95,08:39:13,pre-test
137.55,08:39:14,pre-test
137.17,08:39:15,pre-test
136.43,08:39:16,pre-test
135.72,08:39:17,pre-test
135.12,08:39:18,pre-test
134.43,08:39:19,pre-test
133.62,08:39:20,pre-test
132.82,08:39:21,pre-test
132.0,08:39:22,pre-test
131.2,08:39:23,pre-test
130.42,08:39:24,pre-test
129.58,08:39:25,pre-test
129.22,08:39:26,pre-test
128.88,08:39:27,pre-test
128.53,08:39:28,pre-test
128.17,08:39:29,pre-test
127.83,08:39:30,pre-test
127.5,08:39:31,pre-test
127.18,08:39:32,pre-test
126.97,08:39:33,pre-test
126.73,08:39:34,pre-test
126.43,08:39:35,pre-test
126.15,08:39:36,pre-test
125.9,08:39:37,pre-test
125.68,08:39:38,pre-test
125.45,08:39:39,pre-test
125.2,08:39:40,pre-test
124.83,08:39:41,pre-test
124.38,08:39:42,pre-test
123.55,08:39:43,pre-test
122.7,08:39:44,pre-test
121.82,08:39:45,pre-test
120.95,08:39:46,pre-test
120.1,08:39:47,pre-test
119.28,08:39:48,pre-test
118.45,08:39:49,pre-test
117.6,08:39:50,pre-test
116.78,08:39:51,pre-test
115.93,08:39:52,pre-test
115.13,08:39:53,pre-test
114.48,08:39:54,pre-test
113.85,08:39:55,pre-test
113.2,08:39:56,pre-test
112.57,08:39:57,pre-test
111.95,08:39:58,pre-test
111.37,08:39:59,pre-test
111.33,08:40:00,pre-test
111.1,08:40:01,pre-test
110.87,08:40:02,pre-test
110.62,08:40:03,pre-test
110.33,08:40:04,pre-test
110.07,08:40:05,pre-test
109.83,08:40:06,pre-test
109.6,08:40:07,pre-test
109.37,08:40:08,pre-test
109.15,08:40:09,pre-test
108.98,08:40:10,pre-test
108.82,08:40:11,pre-test
108.73,08:40:12,pre-test
108.63,08:40:13,pre-test
108.53,08:40:14,pre-test
108.35,08:40:15,pre-test
108.53,08:40:16,pre-test
108.68,08:40:17,pre-test
108.8,08:40:18,pre-test
108.72,08:40:19,pre-test
108.8,08:40:20,pre-test
108.92,08:40:21,pre-test
109.05,08:40:22,pre-test
109.18,08:40:23,pre-test
109.3,08:40:24,pre-test
109.43,08:40:25,pre-test
109.08,08:40:26,pre-test
108.7,08:40:27,pre-test
108.38,08:40:28,pre-test
108.07,08:40:29,pre-test
107.72,08:40:30,pre-test
107.4,08:40:31,pre-test
107.07,08:40:32,pre-test
106.7,08:40:33,pre-test
106.32,08:40:34,pre-test
105.98,08:40:35,pre-test
105.67,08:40:36,pre-test
105.32,08:40:37,pre-test
104.97,08:40:38,pre-test
104.63,08:40:39,pre-test
104.25,08:40:40,pre-test
103.97,08:40:41,pre-test
103.78,08:40:42,pre-test
103.87,08:40:43,pre-test
104.0,08:40:44,pre-test
104.08,08:40:45,pre-test
104.23,08:40:46,pre-test
104.37,08:40:47,pre-test
104.53,08:40:48,pre-test
104.72,08:40:49,pre-test
104.97,08:40:50,pre-test
105.2,08:40:51,pre-test
105.45,08:40:52,pre-test
105.65,08:40:53,pre-test
105.87,08:40:54,pre-test
106.15,08:40:55,pre-test
106.43,08:40:56,pre-test
106.7,08:40:57,pre-test
106.97,08:40:58,pre-test
107.35,08:40:59,pre-test
107.13,08:41:00,pre-test
107.1,08:41:01,pre-test
107.07,08:41:02,pre-test
106.95,08:41:03,pre-test
106.88,08:41:04,pre-test
106.87,08:41:05,pre-test
106.8,08:41:06,pre-test
106.72,08:41:07,pre-test
106.58,08:41:08,pre-test
106.43,08:41:09,pre-test
106.23,08:41:10,pre-test
106.07,08:41:11,pre-test
105.65,08:41:12,pre-test
105.23,08:41:13,pre-test
104.78,08:41:14,pre-test
104.38,08:41:15,pre-test
103.95,08:41:16,pre-test
103.55,08:41:17,pre-test
103.08,08:41:18,pre-test
103.17,08:41:19,pre-test
103.27,08:41:20,pre-test
103.33,08:41:21,pre-test
103.4,08:41:22,pre-test
103.52,08:41:23,pre-test
103.63,08:41:24,pre-test
103.75,08:41:25,pre-test
103.8,08:41:26,pre-test
103.85,08:41:27,pre-test
103.87,08:41:28,pre-test
103.92,08:41:29,pre-test
103.98,08:41:30,pre-test
104.07,08:41:31,pre-test
104.1,08:41:32,pre-test
104.15,08:41:33,pre-test
104.22,08:41:34,pre-test
104.32,08:41:35,pre-test
104.35,08:41:36,pre-test
104.45,08:41:37,pre-test
104.52,08:41:38,pre-test
104.58,08:41:39,pre-test
104.7,08:41:40,pre-test
104.87,08:41:41,pre-test
104.95,08:41:42,pre-test
104.98,08:41:43,pre-test
105.0,08:41:44,pre-test
105.12,08:41:45,pre-test
105.15,08:41:46,pre-test
105.32,08:41:47,pre-test
105.33,08:41:48,pre-test
105.32,08:41:49,pre-test
105.27,08:41:50,pre-test
105.25,08:41:51,pre-test
105.25,08:41:52,pre-test
105.48,08:41:53,pre-test
105.75,08:41:54,pre-test
105.95,08:41:55,pre-test
106.17,08:41:56,pre-test
106.4,08:41:57,pre-test
106.65,08:41:58,pre-test
106.9,08:41:59,pre-test
107.13,08:42:00,pre-test
107.32,08:42:01,pre-test
107.48,08:42:02,pre-test
107.7,08:42:03,pre-test
107.98,08:42:04,pre-test
108.2,08:42:05,pre-test
108.48,08:42:06,pre-test
108.8,08:42:07,pre-test
109.17,08:42:08,pre-test
109.6,08:42:09,pre-test
110.08,08:42:10,pre-test
110.5,08:42:11,pre-test
111.2,08:42:12,pre-test
111.88,08:42:13,pre-test
112.63,08:42:14,pre-test
113.37,08:42:15,pre-test
114.15,08:42:16,pre-test
114.92,08:42:17,pre-test
115.72,08:42:18,pre-test
116.22,08:42:19,pre-test
116.7,08:42:20,pre-test
117.2,08:42:21,pre-test
117.72,08:42:22,pre-test
118.22,08:42:23,pre-test
118.73,08:42:24,pre-test
119.27,08:42:25,pre-test
119.83,08:42:26,pre-test
120.4,08:42:27,pre-test
120.95,08:42:28,pre-test
121.47,08:42:29,pre-test
121.93,08:42:30,pre-test
122.25,08:42:31,pre-test
122.63,08:42:32,pre-test
123.0,08:42:33,pre-test
123.3,08:42:34,pre-test
123.63,08:42:35,pre-test
124.02,08:42:36,pre-test
124.35,08:42:37,pre-test
124.67,08:42:38,pre-test
124.97,08:42:39,pre-test
125.23,08:42:40,pre-test
125.58,08:42:41,pre-test
125.97,08:42:42,pre-test
126.4,08:42:43,pre-test
126.78,08:42:44,pre-test
127.17,08:42:45,pre-test
127.58,08:42:46,pre-test
127.9,08:42:47,pre-test
128.32,08:42:48,pre-test
128.75,08:42:49,pre-test
129.15,08:42:50,pre-test
129.58,08:42:51,pre-test
129.98,08:42:52,pre-test
130.22,08:42:53,pre-test
130.38,08:42:54,pre-test
130.58,08:42:55,pre-test
130.75,08:42:56,pre-test
130.92,08:42:57,pre-test
131.05,08:42:58,pre-test
131.07,08:42:59,pre-test
131.1,08:43:00,pre-test
131.17,08:43:01,pre-test
131.27,08:43:02,pre-test
131.43,08:43:03,pre-test
131.55,08:43:04,pre-test
131.65,08:43:05,pre-test
131.92,08:43:06,pre-test
132.12,08:43:07,pre-test
132.33,08:43:08,pre-test
132.5,08:43:09,pre-test
132.65,08:43:10,pre-test
132.82,08:43:11,pre-test
132.75,08:43:12,pre-test
132.68,08:43:13,pre-test
132.58,08:43:14,pre-test
132.53,08:43:15,pre-test
132.43,08:43:16,pre-test
132.32,08:43:17,pre-test
132.15,08:43:18,pre-test
132.0,08:43:19,pre-test
131.8,08:43:20,pre-test
131.58,08:43:21,pre-test
131.32,08:43:22,pre-test
131.03,08:43:23,pre-test
130.78,08:43:24,pre-test
130.53,08:43:25,pre-test
130.3,08:43:26,pre-test
130.22,08:43:27,pre-test
130.17,08:43:28,pre-test
130.07,08:43:29,pre-test
130.0,08:43:30,pre-test
130.03,08:43:31,pre-test
130.02,08:43:32,pre-test
129.98,08:43:33,pre-test
130.03,08:43:34,pre-test
130.03,08:43:35,pre-test
130.03,08:43:36,pre-test
130.08,08:43:37,pre-test
130.18,08:43:38,pre-test
130.28,08:43:39,pre-test
130.4,08:43:40,pre-test
130.42,08:43:41,pre-test
130.47,08:43:42,pre-test
130.5,08:43:43,pre-test
130.58,08:43:44,pre-test
130.65,08:43:45,pre-test
130.67,08:43:46,pre-test
130.63,08:43:47,pre-test
130.65,08:43:48,pre-test
130.68,08:43:49,pre-test
130.73,08:43:50,pre-test
130.75,08:43:51,pre-test
130.92,08:43:52,pre-test
131.05,08:43:53,pre-test
131.23,08:43:54,pre-test
131.4,08:43:55,pre-test
131.57,08:43:56,pre-test
131.73,08:43:57,pre-test
131.98,08:43:58,pre-test
132.28,08:43:59,pre-test
132.55,08:44:00,pre-test
132.8,08:44:01,pre-test
133.03,08:44:02,pre-test
133.18,08:44:03,pre-test
133.42,08:44:04,pre-test
133.7,08:44:05,pre-test
133.82,08:44:06,pre-test
133.88,08:44:07,pre-test
133.95,08:44:08,pre-test
134.0,08:44:09,pre-test
134.28,08:44:10,pre-test
134.55,08:44:11,pre-test
134.95,08:44:12,pre-test
135.33,08:44:13,pre-test
135.73,08:44:14,pre-test
136.12,08:44:15,pre-test
136.53,08:44:16,pre-test
137.13,08:44:17,pre-test
137.78,08:44:18,pre-test
138.48,08:44:19,pre-test
139.25,08:44:20,pre-test
140.03,08:44:21,pre-test
140.95,08:44:22,pre-test
141.88,08:44:23,pre-test
142.78,08:44:24,pre-test
143.68,08:44:25,pre-test
144.57,08:44:26,pre-test
145.3,08:44:27,pre-test
146.0,08:44:28,pre-test
146.77,08:44:29,pre-test
147.53,08:44:30,pre-test
148.32,08:44:31,pre-test
149.08,08:44:32,pre-test
149.87,08:44:33,pre-test
150.6,08:44:34,pre-test
151.32,08:44:35,pre-test
152.02,08:44:36,pre-test
152.7,08:44:37,pre-test
153.35,08:44:38,pre-test
154.03,08:44:39,pre-test
154.72,08:44:40,pre-test
155.38,08:44:41,pre-test
156.07,08:44:42,pre-test
156.68,08:44:43,pre-test
157.2,08:44:44,pre-test
157.77,08:44:45,pre-test
158.37,08:44:46,pre-test
159.02,08:44:47,pre-test
159.63,08:44:48,pre-test
160.25,08:44:49,pre-test
160.87,08:44:50,pre-test
161.5,08:44:51,pre-test
162.05,08:44:52,pre-test
162.63,08:44:53,pre-test
163.2,08:44:54,pre-test
163.77,08:44:55,pre-test
164.37,08:44:56,pre-test
165.02,08:44:57,pre-test
165.58,08:44:58,pre-test
166.08,08:44:59,pre-test
166.62,08:45:00,pre-test
167.17,08:45:01,pre-test
167.77,08:45:02,pre-test
168.38,08:45:03,pre-test
168.88,08:45:04,pre-test
169.33,08:45:05,pre-test
169.72,08:45:06,pre-test
170.05,08:45:07,pre-test
170.38,08:45:08,pre-test
170.65,08:45:09,pre-test
170.77,08:45:10,pre-test
170.92,08:45:11,pre-test
171.08,08:45:12,pre-test
171.33,08:45:13,pre-test
171.62,08:45:14,pre-test
171.82,08:45:15,pre-test
171.8,08:45:16,pre-test
171.65,08:45:17,pre-test
171.45,08:45:18,pre-test
171.22,08:45:19,pre-test
170.93,08:45:20,pre-test
170.67,08:45:21,pre-test
170.32,08:45:22,pre-test
169.95,08:45:23,pre-test
169.6,08:45:24,pre-test
169.28,08:45:25,pre-test
168.98,08:45:26,pre-test
168.73,08:45:27,pre-test
168.48,08:45:28,pre-test
168.2,08:45:29,pre-test
167.92,08:45:30,pre-test
167.62,08:45:31,pre-test
167.32,08:45:32,pre-test
166.98,08:45:33,pre-test
166.67,08:45:34,pre-test
166.32,08:45:35,pre-test
166.0,08:45:36,pre-test
165.68,08:45:37,pre-test
165.4,08:45:38,pre-test
165.12,08:45:39,pre-test
164.83,08:45:40,pre-test
164.55,08:45:41,pre-test
164.25,08:45:42,pre-test
163.9,08:45:43,pre-test
163.67,08:45:44,pre-test
163.43,08:45:45,pre-test
163.23,08:45:46,pre-test
163.0,08:45:47,pre-test
162.82,08:45:48,pre-test
162.62,08:45:49,pre-test
162.48,08:45:50,pre-test
162.37,08:45:51,pre-test
162.2,08:45:52,pre-test
162.02,08:45:53,pre-test
161.83,08:45:54,pre-test
161.65,08:45:55,pre-test
161.48,08:45:56,pre-test
161.27,08:45:57,pre-test
161.2,08:45:58,pre-test
161.22,08:45:59,pre-test
161.22,08:46:00,pre-test
161.17,08:46:01,pre-test
161.08,08:46:02,pre-test
161.03,08:46:03,pre-test
161.0,08:46:04,pre-test
161.0,08:46:05,pre-test
161.03,08:46:06,pre-test
161.25,08:46:07,pre-test
161.43,08:46:08,pre-test
161.73,08:46:09,pre-test
161.93,08:46:10,pre-test
162.12,08:46:11,pre-test
162.32,08:46:12,pre-test
162.42,08:46:13,pre-test
162.48,08:46:14,pre-test
162.58,08:46:15,pre-test
162.85,08:46:16,pre-test
163.1,08:46:17,pre-test
163.4,08:46:18,pre-test
163.68,08:46:19,pre-test
164.02,08:46:20,pre-test
164.37,08:46:21,pre-test
164.7,08:46:22,pre-test
165.07,08:46:23,pre-test
165.42,08:46:24,pre-test
165.72,08:46:25,pre-test
165.98,08:46:26,pre-test
166.23,08:46:27,pre-test
166.47,08:46:28,pre-test
166.72,08:46:29,pre-test
166.95,08:46:30,pre-test
167.17,08:46:31,pre-test
167.38,08:46:32,pre-test
167.62,08:46:33,pre-test
167.83,08:46:34,pre-test
168.0,08:46:35,pre-test
168.13,08:46:36,pre-test
168.22,08:46:37,pre-test
168.25,08:46:38,pre-test
168.22,08:46:39,pre-test
168.13,08:46:40,pre-test
168.03,08:46:41,pre-test
167.93,08:46:42,pre-test
167.95,08:46:43,pre-test
167.92,08:46:44,pre-test
167.83,08:46:45,pre-test
167.72,08:46:46,pre-test
167.58,08:46:47,pre-test
167.4,08:46:48,pre-test
167.22,08:46:49,pre-test
166.95,08:46:50,pre-test
166.62,08:46:51,pre-test
166.23,08:46:52,pre-test
165.87,08:46:53,pre-test
165.47,08:46:54,pre-test
165.05,08:46:55,pre-test
164.62,08:46:56,pre-test
164.17,08:46:57,pre-test
163.57,08:46:58,pre-test
162.93,08:46:59,pre-test
162.33,08:47:00,pre-test
161.82,08:47:01,pre-test
161.32,08:47:02,pre-test
160.83,08:47:03,pre-test
160.35,08:47:04,pre-test
159.87,08:47:05,pre-test
159.45,08:47:06,pre-test
159.02,08:47:07,pre-test
158.58,08:47:08,pre-test
158.12,08:47:09,pre-test
157.68,08:47:10,pre-test
157.23,08:47:11,pre-test
156.78,08:47:12,pre-test
156.32,08:47:13,pre-test
155.85,08:47:14,pre-test
155.42,08:47:15,pre-test
155.0,08:47:16,pre-test
154.55,08:47:17,pre-test
154.07,08:47:18,pre-test
153.6,08:47:19,pre-test
153.08,08:47:20,pre-test
152.55,08:47:21,pre-test
152.07,08:47:22,pre-test
151.48,08:47:23,pre-test
150.85,08:47:24,pre-test
150.22,08:47:25,pre-test
149.67,08:47:26,pre-test
149.07,08:47:27,pre-test
148.5,08:47:28,pre-test
147.97,08:47:29,pre-test
147.5,08:47:30,pre-test
147.03,08:47:31,pre-test
146.53,08:47:32,pre-test
146.17,08:47:33,pre-test
145.88,08:47:34,pre-test
145.65,08:47:35,pre-test
145.4,08:47:36,pre-test
145.18,08:47:37,pre-test
144.98,08:47:38,pre-test
144.8,08:47:39,pre-test
144.7,08:47:40,pre-test
144.62,08:47:41,pre-test
144.53,08:47:42,pre-test
144.43,08:47:43,pre-test
144.37,08:47:44,pre-test
144.28,08:47:45,pre-test
144.15,08:47:46,pre-test
144.02,08:47:47,pre-test
143.88,08:47:48,pre-test
143.78,08:47:49,pre-test
143.7,08:47:50,pre-test
143.63,08:47:51,pre-test
143.63,08:47:52,pre-test
143.6,08:47:53,pre-test
143.6,08:47:54,pre-test
143.62,08:47:55,pre-test
143.68,08:47:56,pre-test
143.73,08:47:57,pre-test
143.8,08:47:58,pre-test
143.88,08:47:59,pre-test
143.93,08:48:00,pre-test
144.0,08:48:01,pre-test
144.07,08:48:02,pre-test
143.97,08:48:03,pre-test
143.85,08:48:04,pre-test
143.72,08:48:05,pre-test
143.62,08:48:06,pre-test
143.52,08:48:07,pre-test
143.43,08:48:08,pre-test
143.3,08:48:09,pre-test
143.17,08:48:10,pre-test
143.08,08:48:11,pre-test
142.7,08:48:12,pre-test
142.35,08:48:13,pre-test
142.02,08:48:14,pre-test
141.63,08:48:15,pre-test
141.13,08:48:16,pre-test
140.68,08:48:17,pre-test
140.27,08:48:18,pre-test
139.83,08:48:19,pre-test
139.4,08:48:20,pre-test
138.9,08:48:21,pre-test
138.42,08:48:22,pre-test
137.93,08:48:23,pre-test
137.52,08:48:24,pre-test
137.1,08:48:25,pre-test
136.6,08:48:26,pre-test
136.13,08:48:27,pre-test
135.63,08:48:28,pre-test
135.02,08:48:29,pre-test
134.35,08:48:30,pre-test
133.72,08:48:31,pre-test
133.15,08:48:32,pre-test
132.47,08:48:33,pre-test
131.75,08:48:34,pre-test
131.07,08:48:35,pre-test
130.4,08:48:36,pre-test
129.75,08:48:37,pre-test
129.1,08:48:38,pre-test
128.48,08:48:39,pre-test
127.8,08:48:40,pre-test
127.13,08:48:41,pre-test
126.45,08:48:42,pre-test
125.77,08:48:43,pre-test
125.1,08:48:44,pre-test
124.43,08:48:45,pre-test
123.83,08:48:46,pre-test
123.27,08:48:47,pre-test
122.75,08:48:48,pre-test
122.25,08:48:49,pre-test
121.83,08:48:50,pre-test
121.4,08:48:51,pre-test
120.98,08:48:52,pre-test
120.62,08:48:53,pre-test
120.27,08:48:54,pre-test
120.03,08:48:55,pre-test
119.7,08:48:56,pre-test
119.38,08:48:57,pre-test
119.0,08:48:58,pre-test
118.6,08:48:59,pre-test
118.22,08:49:00,pre-test
117.78,08:49:01,pre-test
