TEMP,timestamp,period
30.87,13:25:55,post-test
30.87,13:25:55,post-test
30.87,13:25:55,post-test
30.89,13:25:56,post-test
30.89,13:25:56,post-test
30.89,13:25:56,post-test
30.89,13:25:56,post-test
30.89,13:25:57,post-test
30.89,13:25:57,post-test
30.89,13:25:57,post-test
30.89,13:25:57,post-test
30.91,13:25:58,post-test
30.91,13:25:58,post-test
30.91,13:25:58,post-test
30.91,13:25:58,post-test
30.91,13:25:59,post-test
30.91,13:25:59,post-test
30.91,13:25:59,post-test
30.91,13:25:59,post-test
30.93,13:26:00,post-test
30.93,13:26:00,post-test
30.93,13:26:00,post-test
30.93,13:26:00,post-test
30.93,13:26:01,post-test
30.93,13:26:01,post-test
30.93,13:26:01,post-test
30.93,13:26:01,post-test
30.95,13:26:02,post-test
30.95,13:26:02,post-test
30.95,13:26:02,post-test
30.95,13:26:02,post-test
30.95,13:26:03,post-test
30.95,13:26:03,post-test
30.95,13:26:03,post-test
30.95,13:26:03,post-test
30.99,13:26:04,post-test
30.99,13:26:04,post-test
30.99,13:26:04,post-test
30.99,13:26:04,post-test
31.01,13:26:05,post-test
31.01,13:26:05,post-test
31.01,13:26:05,post-test
31.01,13:26:05,post-test
30.99,13:26:06,post-test
30.99,13:26:06,post-test
30.99,13:26:06,post-test
30.99,13:26:06,post-test
31.01,13:26:07,post-test
31.01,13:26:07,post-test
31.01,13:26:07,post-test
31.01,13:26:07,post-test
31.03,13:26:08,post-test
31.03,13:26:08,post-test
31.03,13:26:08,post-test
31.03,13:26:08,post-test
31.05,13:26:09,post-test
31.05,13:26:09,post-test
31.05,13:26:09,post-test
31.05,13:26:09,post-test
31.11,13:26:10,post-test
31.11,13:26:10,post-test
31.11,13:26:10,post-test
31.11,13:26:10,post-test
31.13,13:26:11,post-test
31.13,13:26:11,post-test
31.13,13:26:11,post-test
31.13,13:26:11,post-test
31.15,13:26:12,post-test
31.15,13:26:12,post-test
31.15,13:26:12,post-test
31.15,13:26:12,post-test
31.17,13:26:13,post-test
31.17,13:26:13,post-test
31.17,13:26:13,post-test
31.17,13:26:13,post-test
31.19,13:26:14,post-test
31.19,13:26:14,post-test
31.19,13:26:14,post-test
31.19,13:26:14,post-test
31.21,13:26:15,post-test
31.21,13:26:15,post-test
31.21,13:26:15,post-test
31.21,13:26:15,post-test
31.25,13:26:16,post-test
31.25,13:26:16,post-test
31.25,13:26:16,post-test
31.25,13:26:16,post-test
31.27,13:26:17,post-test
31.27,13:26:17,post-test
31.27,13:26:17,post-test
31.27,13:26:17,post-test
31.29,13:26:18,post-test
31.29,13:26:18,post-test
31.29,13:26:18,post-test
31.29,13:26:18,post-test
31.27,13:26:19,post-test
31.27,13:26:19,post-test
31.27,13:26:19,post-test
31.27,13:26:19,post-test
31.31,13:26:20,post-test
31.31,13:26:20,post-test
31.31,13:26:20,post-test
31.31,13:26:20,post-test
31.31,13:26:21,post-test
31.31,13:26:21,post-test
31.31,13:26:21,post-test
31.31,13:26:21,post-test
31.31,13:26:22,post-test
31.31,13:26:22,post-test
31.31,13:26:22,post-test
31.31,13:26:22,post-test
31.31,13:26:23,post-test
31.31,13:26:23,post-test
31.31,13:26:23,post-test
31.31,13:26:23,post-test
31.33,13:26:24,post-test
31.33,13:26:24,post-test
31.33,13:26:24,post-test
31.33,13:26:24,post-test
31.35,13:26:25,post-test
31.35,13:26:25,post-test
31.35,13:26:25,post-test
31.35,13:26:25,post-test
31.37,13:26:26,post-test
31.37,13:26:26,post-test
31.37,13:26:26,post-test
31.37,13:26:26,post-test
31.37,13:26:27,post-test
31.37,13:26:27,post-test
31.37,13:26:27,post-test
31.37,13:26:27,post-test
31.39,13:26:28,post-test
31.39,13:26:28,post-test
31.39,13:26:28,post-test
31.39,13:26:28,post-test
31.39,13:26:29,post-test
31.39,13:26:29,post-test
31.39,13:26:29,post-test
31.39,13:26:29,post-test
31.39,13:26:30,post-test
31.39,13:26:30,post-test
31.39,13:26:30,post-test
31.39,13:26:30,post-test
31.39,13:26:31,post-test
31.39,13:26:31,post-test
31.39,13:26:31,post-test
31.39,13:26:31,post-test
31.43,13:26:32,post-test
31.43,13:26:32,post-test
31.43,13:26:32,post-test
31.43,13:26:32,post-test
31.39,13:26:33,post-test
31.39,13:26:33,post-test
31.39,13:26:33,post-test
31.39,13:26:33,post-test
31.41,13:26:34,post-test
31.41,13:26:34,post-test
31.41,13:26:34,post-test
31.41,13:26:34,post-test
31.43,13:26:35,post-test
31.43,13:26:35,post-test
31.43,13:26:35,post-test
31.43,13:26:35,post-test
31.41,13:26:36,post-test
31.41,13:26:36,post-test
31.41,13:26:36,post-test
31.41,13:26:36,post-test
31.41,13:26:37,post-test
31.41,13:26:37,post-test
31.41,13:26:37,post-test
31.41,13:26:37,post-test
31.41,13:26:38,post-test
31.41,13:26:38,post-test
31.41,13:26:38,post-test
31.41,13:26:38,post-test
31.43,13:26:39,post-test
31.43,13:26:39,post-test
31.43,13:26:39,post-test
31.43,13:26:39,post-test
31.43,13:26:40,post-test
31.43,13:26:40,post-test
31.43,13:26:40,post-test
31.43,13:26:40,post-test
31.43,13:26:41,post-test
31.43,13:26:41,post-test
31.43,13:26:41,post-test
31.43,13:26:41,post-test
31.47,13:26:42,post-test
31.47,13:26:42,post-test
31.47,13:26:42,post-test
31.47,13:26:42,post-test
31.47,13:26:43,post-test
31.47,13:26:43,post-test
31.47,13:26:43,post-test
31.47,13:26:43,post-test
31.51,13:26:44,post-test
31.51,13:26:44,post-test
31.51,13:26:44,post-test
31.51,13:26:44,post-test
31.49,13:26:45,post-test
31.49,13:26:45,post-test
31.49,13:26:45,post-test
31.49,13:26:45,post-test
31.53,13:26:46,post-test
31.53,13:26:46,post-test
31.53,13:26:46,post-test
31.53,13:26:46,post-test
31.55,13:26:47,post-test
31.55,13:26:47,post-test
31.55,13:26:47,post-test
31.55,13:26:47,post-test
31.53,13:26:48,post-test
31.53,13:26:48,post-test
31.53,13:26:48,post-test
31.53,13:26:48,post-test
31.55,13:26:49,post-test
31.55,13:26:49,post-test
31.55,13:26:49,post-test
31.55,13:26:49,post-test
31.55,13:26:50,post-test
31.55,13:26:50,post-test
31.55,13:26:50,post-test
31.55,13:26:50,post-test
31.55,13:26:51,post-test
31.55,13:26:51,post-test
31.55,13:26:51,post-test
31.55,13:26:51,post-test
31.59,13:26:52,post-test
31.59,13:26:52,post-test
31.59,13:26:52,post-test
31.59,13:26:52,post-test
31.59,13:26:53,post-test
31.59,13:26:53,post-test
31.59,13:26:53,post-test
31.59,13:26:53,post-test
31.63,13:26:54,post-test
31.63,13:26:54,post-test
31.63,13:26:54,post-test
31.63,13:26:54,post-test
31.63,13:26:55,post-test
31.63,13:26:55,post-test
31.63,13:26:55,post-test
31.63,13:26:55,post-test
31.63,13:26:56,post-test
31.63,13:26:56,post-test
31.63,13:26:56,post-test
31.63,13:26:56,post-test
31.61,13:26:57,post-test
31.61,13:26:57,post-test
31.61,13:26:57,post-test
31.61,13:26:57,post-test
31.63,13:26:58,post-test
31.63,13:26:58,post-test
31.63,13:26:58,post-test
31.63,13:26:58,post-test
31.65,13:26:59,post-test
31.65,13:26:59,post-test
31.65,13:26:59,post-test
31.65,13:26:59,post-test
31.63,13:27:00,post-test
31.63,13:27:00,post-test
31.63,13:27:00,post-test
31.63,13:27:00,post-test
31.67,13:27:01,post-test
31.67,13:27:01,post-test
31.67,13:27:01,post-test
31.67,13:27:01,post-test
31.67,13:27:02,post-test
31.67,13:27:02,post-test
31.67,13:27:02,post-test
31.67,13:27:02,post-test
31.65,13:27:03,post-test
31.65,13:27:03,post-test
31.65,13:27:03,post-test
31.65,13:27:03,post-test
31.67,13:27:04,post-test
31.67,13:27:04,post-test
31.67,13:27:04,post-test
31.67,13:27:04,post-test
31.67,13:27:05,post-test
31.67,13:27:05,post-test
31.67,13:27:05,post-test
31.67,13:27:05,post-test
31.67,13:27:06,post-test
31.67,13:27:06,post-test
31.67,13:27:06,post-test
31.67,13:27:06,post-test
31.67,13:27:07,post-test
31.67,13:27:07,post-test
31.67,13:27:07,post-test
31.67,13:27:07,post-test
31.67,13:27:08,post-test
31.67,13:27:08,post-test
31.67,13:27:08,post-test
31.67,13:27:08,post-test
31.67,13:27:09,post-test
31.67,13:27:09,post-test
31.67,13:27:09,post-test
31.67,13:27:09,post-test
31.69,13:27:10,post-test
31.69,13:27:10,post-test
31.69,13:27:10,post-test
31.69,13:27:10,post-test
31.67,13:27:11,post-test
31.67,13:27:11,post-test
31.67,13:27:11,post-test
31.67,13:27:11,post-test
31.63,13:27:12,post-test
31.63,13:27:12,post-test
31.63,13:27:12,post-test
31.63,13:27:12,post-test
31.65,13:27:13,post-test
31.65,13:27:13,post-test
31.65,13:27:13,post-test
31.65,13:27:13,post-test
31.61,13:27:14,post-test
31.61,13:27:14,post-test
31.61,13:27:14,post-test
31.61,13:27:14,post-test
31.61,13:27:15,post-test
31.61,13:27:15,post-test
31.61,13:27:15,post-test
31.61,13:27:15,post-test
31.59,13:27:16,post-test
31.59,13:27:16,post-test
31.59,13:27:16,post-test
31.59,13:27:16,post-test
31.59,13:27:17,post-test
31.59,13:27:17,post-test
31.59,13:27:17,post-test
31.59,13:27:17,post-test
31.57,13:27:18,post-test
31.57,13:27:18,post-test
31.57,13:27:18,post-test
31.57,13:27:18,post-test
31.57,13:27:19,post-test
31.57,13:27:19,post-test
31.57,13:27:19,post-test
31.57,13:27:19,post-test
31.57,13:27:20,post-test
31.57,13:27:20,post-test
31.57,13:27:20,post-test
31.57,13:27:20,post-test
31.55,13:27:21,post-test
31.55,13:27:21,post-test
31.55,13:27:21,post-test
31.55,13:27:21,post-test
31.55,13:27:22,post-test
31.55,13:27:22,post-test
31.55,13:27:22,post-test
31.55,13:27:22,post-test
31.53,13:27:23,post-test
31.53,13:27:23,post-test
31.53,13:27:23,post-test
31.53,13:27:23,post-test
31.53,13:27:24,post-test
31.53,13:27:24,post-test
31.53,13:27:24,post-test
31.53,13:27:24,post-test
31.49,13:27:25,post-test
31.49,13:27:25,post-test
31.49,13:27:25,post-test
31.49,13:27:25,post-test
31.47,13:27:26,post-test
31.47,13:27:26,post-test
31.47,13:27:26,post-test
31.47,13:27:26,post-test
31.45,13:27:27,post-test
31.45,13:27:27,post-test
31.45,13:27:27,post-test
31.45,13:27:27,post-test
31.39,13:27:28,post-test
31.39,13:27:28,post-test
31.39,13:27:28,post-test
31.39,13:27:28,post-test
31.39,13:27:29,post-test
31.39,13:27:29,post-test
31.39,13:27:29,post-test
31.39,13:27:29,post-test
31.37,13:27:30,post-test
31.37,13:27:30,post-test
31.37,13:27:30,post-test
31.37,13:27:30,post-test
31.33,13:27:31,post-test
31.33,13:27:31,post-test
31.33,13:27:31,post-test
31.33,13:27:31,post-test
31.35,13:27:32,post-test
31.35,13:27:32,post-test
31.35,13:27:32,post-test
31.35,13:27:32,post-test
31.31,13:27:33,post-test
31.31,13:27:33,post-test
31.31,13:27:33,post-test
31.31,13:27:33,post-test
31.31,13:27:34,post-test
31.31,13:27:34,post-test
31.31,13:27:34,post-test
31.31,13:27:34,post-test
31.29,13:27:35,post-test
31.29,13:27:35,post-test
31.29,13:27:35,post-test
31.29,13:27:35,post-test
31.27,13:27:36,post-test
31.27,13:27:36,post-test
31.27,13:27:36,post-test
31.27,13:27:36,post-test
31.25,13:27:37,post-test
31.25,13:27:37,post-test
31.25,13:27:37,post-test
31.25,13:27:37,post-test
31.21,13:27:38,post-test
31.21,13:27:38,post-test
31.21,13:27:38,post-test
31.21,13:27:38,post-test
31.19,13:27:39,post-test
31.19,13:27:39,post-test
31.19,13:27:39,post-test
31.19,13:27:39,post-test
31.19,13:27:40,post-test
31.19,13:27:40,post-test
31.19,13:27:40,post-test
31.19,13:27:40,post-test
31.15,13:27:41,post-test
31.15,13:27:41,post-test
31.15,13:27:41,post-test
31.15,13:27:41,post-test
31.13,13:27:42,post-test
31.13,13:27:42,post-test
31.13,13:27:42,post-test
31.13,13:27:42,post-test
31.11,13:27:43,post-test
31.11,13:27:43,post-test
31.11,13:27:43,post-test
31.11,13:27:43,post-test
31.11,13:27:44,post-test
31.11,13:27:44,post-test
31.11,13:27:44,post-test
31.11,13:27:44,post-test
31.07,13:27:45,post-test
31.07,13:27:45,post-test
31.07,13:27:45,post-test
31.07,13:27:45,post-test
31.07,13:27:46,post-test
31.07,13:27:46,post-test
31.07,13:27:46,post-test
31.07,13:27:46,post-test
31.07,13:27:47,post-test
31.07,13:27:47,post-test
31.07,13:27:47,post-test
31.07,13:27:47,post-test
31.05,13:27:48,post-test
31.05,13:27:48,post-test
31.05,13:27:48,post-test
31.05,13:27:48,post-test
31.03,13:27:49,post-test
31.03,13:27:49,post-test
31.03,13:27:49,post-test
31.03,13:27:49,post-test
30.99,13:27:50,post-test
30.99,13:27:50,post-test
30.99,13:27:50,post-test
30.99,13:27:50,post-test
30.95,13:27:51,post-test
30.95,13:27:51,post-test
30.95,13:27:51,post-test
30.95,13:27:51,post-test
30.95,13:27:52,post-test
30.95,13:27:52,post-test
30.95,13:27:52,post-test
30.95,13:27:52,post-test
30.93,13:27:53,post-test
30.93,13:27:53,post-test
30.93,13:27:53,post-test
30.93,13:27:53,post-test
30.93,13:27:54,post-test
30.93,13:27:54,post-test
30.93,13:27:54,post-test
30.93,13:27:54,post-test
30.91,13:27:55,post-test
30.91,13:27:55,post-test
30.91,13:27:55,post-test
30.91,13:27:55,post-test
30.91,13:27:56,post-test
30.91,13:27:56,post-test
30.91,13:27:56,post-test
30.91,13:27:56,post-test
30.91,13:27:57,post-test
30.91,13:27:57,post-test
30.91,13:27:57,post-test
30.91,13:27:57,post-test
30.89,13:27:58,post-test
30.89,13:27:58,post-test
30.89,13:27:58,post-test
30.89,13:27:58,post-test
30.89,13:27:59,post-test
30.89,13:27:59,post-test
30.89,13:27:59,post-test
30.89,13:27:59,post-test
30.89,13:28:00,post-test
30.89,13:28:00,post-test
30.89,13:28:00,post-test
30.89,13:28:00,post-test
30.85,13:28:01,post-test
30.85,13:28:01,post-test
30.85,13:28:01,post-test
30.85,13:28:01,post-test
30.85,13:28:02,post-test
30.85,13:28:02,post-test
30.85,13:28:02,post-test
30.85,13:28:02,post-test
30.83,13:28:03,post-test
30.83,13:28:03,post-test
30.83,13:28:03,post-test
30.83,13:28:03,post-test
30.83,13:28:04,post-test
30.83,13:28:04,post-test
30.83,13:28:04,post-test
30.83,13:28:04,post-test
30.83,13:28:05,post-test
30.83,13:28:05,post-test
30.83,13:28:05,post-test
30.83,13:28:05,post-test
30.83,13:28:06,post-test
30.83,13:28:06,post-test
30.83,13:28:06,post-test
30.83,13:28:06,post-test
30.85,13:28:07,post-test
30.85,13:28:07,post-test
30.85,13:28:07,post-test
30.85,13:28:07,post-test
30.83,13:28:08,post-test
30.83,13:28:08,post-test
30.83,13:28:08,post-test
30.83,13:28:08,post-test
30.83,13:28:09,post-test
30.83,13:28:09,post-test
30.83,13:28:09,post-test
30.83,13:28:09,post-test
30.83,13:28:10,post-test
30.83,13:28:10,post-test
30.83,13:28:10,post-test
30.83,13:28:10,post-test
30.83,13:28:11,post-test
30.83,13:28:11,post-test
30.83,13:28:11,post-test
30.83,13:28:11,post-test
30.85,13:28:12,post-test
30.85,13:28:12,post-test
30.85,13:28:12,post-test
30.85,13:28:12,post-test
30.83,13:28:13,post-test
30.83,13:28:13,post-test
30.83,13:28:13,post-test
30.83,13:28:13,post-test
30.85,13:28:14,post-test
30.85,13:28:14,post-test
30.85,13:28:14,post-test
30.85,13:28:14,post-test
30.85,13:28:15,post-test
30.85,13:28:15,post-test
30.85,13:28:15,post-test
30.85,13:28:15,post-test
30.81,13:28:16,post-test
30.81,13:28:16,post-test
30.81,13:28:16,post-test
30.81,13:28:16,post-test
30.81,13:28:17,post-test
30.81,13:28:17,post-test
30.81,13:28:17,post-test
30.81,13:28:17,post-test
30.85,13:28:18,post-test
30.85,13:28:18,post-test
30.85,13:28:18,post-test
30.85,13:28:18,post-test
30.85,13:28:19,post-test
30.85,13:28:19,post-test
30.85,13:28:19,post-test
30.85,13:28:19,post-test
30.85,13:28:20,post-test
30.85,13:28:20,post-test
30.85,13:28:20,post-test
30.85,13:28:20,post-test
30.85,13:28:21,post-test
30.85,13:28:21,post-test
30.85,13:28:21,post-test
30.85,13:28:21,post-test
30.87,13:28:22,post-test
30.87,13:28:22,post-test
30.87,13:28:22,post-test
30.87,13:28:22,post-test
30.89,13:28:23,post-test
30.89,13:28:23,post-test
30.89,13:28:23,post-test
30.89,13:28:23,post-test
30.87,13:28:24,post-test
30.87,13:28:24,post-test
30.87,13:28:24,post-test
30.87,13:28:24,post-test
30.87,13:28:25,post-test
30.87,13:28:25,post-test
30.87,13:28:25,post-test
30.87,13:28:25,post-test
30.89,13:28:26,post-test
30.89,13:28:26,post-test
30.89,13:28:26,post-test
30.89,13:28:26,post-test
30.85,13:28:27,post-test
30.85,13:28:27,post-test
30.85,13:28:27,post-test
30.85,13:28:27,post-test
30.85,13:28:28,post-test
30.85,13:28:28,post-test
30.85,13:28:28,post-test
30.85,13:28:28,post-test
30.85,13:28:29,post-test
30.85,13:28:29,post-test
30.85,13:28:29,post-test
30.85,13:28:29,post-test
30.87,13:28:30,post-test
30.87,13:28:30,post-test
30.87,13:28:30,post-test
30.87,13:28:30,post-test
30.83,13:28:31,post-test
30.83,13:28:31,post-test
30.83,13:28:31,post-test
30.83,13:28:31,post-test
30.83,13:28:32,post-test
30.83,13:28:32,post-test
30.83,13:28:32,post-test
30.83,13:28:32,post-test
30.83,13:28:33,post-test
30.83,13:28:33,post-test
30.83,13:28:33,post-test
30.83,13:28:33,post-test
30.83,13:28:34,post-test
30.83,13:28:34,post-test
30.83,13:28:34,post-test
30.83,13:28:34,post-test
30.81,13:28:35,post-test
30.81,13:28:35,post-test
30.81,13:28:35,post-test
30.81,13:28:35,post-test
30.81,13:28:36,post-test
30.81,13:28:36,post-test
30.81,13:28:36,post-test
30.81,13:28:36,post-test
30.83,13:28:37,post-test
30.83,13:28:37,post-test
30.83,13:28:37,post-test
30.83,13:28:37,post-test
30.79,13:28:38,post-test
30.79,13:28:38,post-test
30.79,13:28:38,post-test
30.79,13:28:38,post-test
30.79,13:28:39,post-test
30.79,13:28:39,post-test
30.79,13:28:39,post-test
30.79,13:28:39,post-test
30.77,13:28:40,post-test
30.77,13:28:40,post-test
30.77,13:28:40,post-test
30.77,13:28:40,post-test
30.77,13:28:41,post-test
30.77,13:28:41,post-test
30.77,13:28:41,post-test
30.77,13:28:41,post-test
30.77,13:28:42,post-test
30.77,13:28:42,post-test
30.77,13:28:42,post-test
30.77,13:28:42,post-test
30.75,13:28:43,post-test
30.75,13:28:43,post-test
30.75,13:28:43,post-test
30.75,13:28:43,post-test
30.75,13:28:44,post-test
30.75,13:28:44,post-test
30.75,13:28:44,post-test
30.75,13:28:44,post-test
30.75,13:28:45,post-test
30.75,13:28:45,post-test
30.75,13:28:45,post-test
30.75,13:28:45,post-test
30.77,13:28:46,post-test
30.77,13:28:46,post-test
30.77,13:28:46,post-test
30.77,13:28:46,post-test
30.77,13:28:47,post-test
30.77,13:28:47,post-test
30.77,13:28:47,post-test
30.77,13:28:47,post-test
30.77,13:28:48,post-test
30.77,13:28:48,post-test
30.77,13:28:48,post-test
30.77,13:28:48,post-test
30.77,13:28:49,post-test
30.77,13:28:49,post-test
30.77,13:28:49,post-test
30.77,13:28:49,post-test
30.79,13:28:50,post-test
30.79,13:28:50,post-test
30.79,13:28:50,post-test
30.79,13:28:50,post-test
30.77,13:28:51,post-test
30.77,13:28:51,post-test
30.77,13:28:51,post-test
30.77,13:28:51,post-test
30.79,13:28:52,post-test
30.79,13:28:52,post-test
30.79,13:28:52,post-test
30.79,13:28:52,post-test
30.77,13:28:53,post-test
30.77,13:28:53,post-test
30.77,13:28:53,post-test
30.77,13:28:53,post-test
30.75,13:28:54,post-test
30.75,13:28:54,post-test
30.75,13:28:54,post-test
30.75,13:28:54,post-test
30.75,13:28:55,post-test
30.75,13:28:55,post-test
30.75,13:28:55,post-test
30.75,13:28:55,post-test
30.75,13:28:56,post-test
30.75,13:28:56,post-test
30.75,13:28:56,post-test
30.75,13:28:56,post-test
30.77,13:28:57,post-test
30.77,13:28:57,post-test
30.77,13:28:57,post-test
30.77,13:28:57,post-test
30.79,13:28:58,post-test
30.79,13:28:58,post-test
30.79,13:28:58,post-test
30.79,13:28:58,post-test
30.77,13:28:59,post-test
30.77,13:28:59,post-test
30.77,13:28:59,post-test
30.77,13:28:59,post-test
30.79,13:29:00,post-test
30.79,13:29:00,post-test
30.79,13:29:00,post-test
30.79,13:29:00,post-test
30.77,13:29:01,post-test
30.77,13:29:01,post-test
30.77,13:29:01,post-test
30.77,13:29:01,post-test
30.75,13:29:02,post-test
30.75,13:29:02,post-test
30.75,13:29:02,post-test
30.75,13:29:02,post-test
30.75,13:29:03,post-test
30.75,13:29:03,post-test
30.75,13:29:03,post-test
30.75,13:29:03,post-test
30.75,13:29:04,post-test
30.75,13:29:04,post-test
30.75,13:29:04,post-test
30.75,13:29:04,post-test
30.73,13:29:05,post-test
30.73,13:29:05,post-test
30.73,13:29:05,post-test
30.73,13:29:05,post-test
30.69,13:29:06,post-test
30.69,13:29:06,post-test
30.69,13:29:06,post-test
30.69,13:29:06,post-test
30.67,13:29:07,post-test
30.67,13:29:07,post-test
30.67,13:29:07,post-test
30.67,13:29:07,post-test
30.67,13:29:08,post-test
30.67,13:29:08,post-test
30.67,13:29:08,post-test
30.67,13:29:08,post-test
30.65,13:29:09,post-test
30.65,13:29:09,post-test
30.65,13:29:09,post-test
30.65,13:29:09,post-test
30.65,13:29:10,post-test
30.65,13:29:10,post-test
30.65,13:29:10,post-test
30.65,13:29:10,post-test
30.59,13:29:11,post-test
30.59,13:29:11,post-test
30.59,13:29:11,post-test
30.59,13:29:11,post-test
30.59,13:29:12,post-test
30.59,13:29:12,post-test
30.59,13:29:12,post-test
30.59,13:29:12,post-test
30.61,13:29:13,post-test
30.61,13:29:13,post-test
30.61,13:29:13,post-test
30.61,13:29:13,post-test
30.57,13:29:14,post-test
30.57,13:29:14,post-test
30.57,13:29:14,post-test
30.57,13:29:14,post-test
30.57,13:29:15,post-test
30.57,13:29:15,post-test
30.57,13:29:15,post-test
30.57,13:29:15,post-test
30.55,13:29:16,post-test
30.55,13:29:16,post-test
30.55,13:29:16,post-test
30.55,13:29:16,post-test
30.55,13:29:17,post-test
30.55,13:29:17,post-test
30.55,13:29:17,post-test
30.55,13:29:17,post-test
30.53,13:29:18,post-test
30.53,13:29:18,post-test
30.53,13:29:18,post-test
30.53,13:29:18,post-test
30.55,13:29:19,post-test
30.55,13:29:19,post-test
30.55,13:29:19,post-test
30.55,13:29:19,post-test
30.51,13:29:20,post-test
30.51,13:29:20,post-test
30.51,13:29:20,post-test
30.51,13:29:20,post-test
30.51,13:29:21,post-test
30.51,13:29:21,post-test
30.51,13:29:21,post-test
30.51,13:29:21,post-test
30.49,13:29:22,post-test
30.49,13:29:22,post-test
30.49,13:29:22,post-test
30.49,13:29:22,post-test
30.47,13:29:23,post-test
30.47,13:29:23,post-test
30.47,13:29:23,post-test
30.47,13:29:23,post-test
30.47,13:29:24,post-test
30.47,13:29:24,post-test
30.47,13:29:24,post-test
30.47,13:29:24,post-test
30.47,13:29:25,post-test
30.47,13:29:25,post-test
30.47,13:29:25,post-test
30.47,13:29:25,post-test
30.45,13:29:26,post-test
30.45,13:29:26,post-test
30.45,13:29:26,post-test
30.45,13:29:26,post-test
30.43,13:29:27,post-test
30.43,13:29:27,post-test
30.43,13:29:27,post-test
30.43,13:29:27,post-test
30.43,13:29:28,post-test
30.43,13:29:28,post-test
30.43,13:29:28,post-test
30.43,13:29:28,post-test
30.43,13:29:29,post-test
30.43,13:29:29,post-test
30.43,13:29:29,post-test
30.43,13:29:29,post-test
30.41,13:29:30,post-test
30.41,13:29:30,post-test
30.41,13:29:30,post-test
30.41,13:29:30,post-test
30.39,13:29:31,post-test
30.39,13:29:31,post-test
30.39,13:29:31,post-test
30.39,13:29:31,post-test
30.37,13:29:32,post-test
30.37,13:29:32,post-test
30.37,13:29:32,post-test
30.37,13:29:32,post-test
30.39,13:29:33,post-test
30.39,13:29:33,post-test
30.39,13:29:33,post-test
30.39,13:29:33,post-test
30.39,13:29:34,post-test
30.39,13:29:34,post-test
30.39,13:29:34,post-test
30.39,13:29:34,post-test
30.37,13:29:35,post-test
30.37,13:29:35,post-test
30.37,13:29:35,post-test
30.37,13:29:35,post-test
30.35,13:29:36,post-test
30.35,13:29:36,post-test
30.35,13:29:36,post-test
30.35,13:29:36,post-test
30.35,13:29:37,post-test
30.35,13:29:37,post-test
30.35,13:29:37,post-test
30.35,13:29:37,post-test
30.37,13:29:38,post-test
30.37,13:29:38,post-test
30.37,13:29:38,post-test
30.37,13:29:38,post-test
30.35,13:29:39,post-test
30.35,13:29:39,post-test
30.35,13:29:39,post-test
30.35,13:29:39,post-test
30.33,13:29:40,post-test
30.33,13:29:40,post-test
30.33,13:29:40,post-test
30.33,13:29:40,post-test
30.35,13:29:41,post-test
30.35,13:29:41,post-test
30.35,13:29:41,post-test
30.35,13:29:41,post-test
30.33,13:29:42,post-test
30.33,13:29:42,post-test
30.33,13:29:42,post-test
30.33,13:29:42,post-test
30.35,13:29:43,post-test
30.35,13:29:43,post-test
30.35,13:29:43,post-test
30.35,13:29:43,post-test
30.35,13:29:44,post-test
30.35,13:29:44,post-test
30.35,13:29:44,post-test
30.35,13:29:44,post-test
30.35,13:29:45,post-test
30.35,13:29:45,post-test
30.35,13:29:45,post-test
30.35,13:29:45,post-test
30.35,13:29:46,post-test
30.35,13:29:46,post-test
30.35,13:29:46,post-test
30.35,13:29:46,post-test
30.35,13:29:47,post-test
30.35,13:29:47,post-test
30.35,13:29:47,post-test
30.35,13:29:47,post-test
30.33,13:29:48,post-test
30.33,13:29:48,post-test
30.33,13:29:48,post-test
30.33,13:29:48,post-test
30.35,13:29:49,post-test
30.35,13:29:49,post-test
30.35,13:29:49,post-test
30.35,13:29:49,post-test
30.35,13:29:50,post-test
30.35,13:29:50,post-test
30.35,13:29:50,post-test
30.35,13:29:50,post-test
30.35,13:29:51,post-test
30.35,13:29:51,post-test
30.35,13:29:51,post-test
30.35,13:29:51,post-test
30.35,13:29:52,post-test
30.35,13:29:52,post-test
30.35,13:29:52,post-test
30.35,13:29:52,post-test
30.35,13:29:53,post-test
30.35,13:29:53,post-test
30.35,13:29:53,post-test
30.35,13:29:53,post-test
30.33,13:29:54,post-test
30.33,13:29:54,post-test
30.33,13:29:54,post-test
30.33,13:29:54,post-test
30.33,13:29:55,post-test
30.33,13:29:55,post-test
30.33,13:29:55,post-test
30.33,13:29:55,post-test
30.35,13:29:56,post-test
30.35,13:29:56,post-test
30.35,13:29:56,post-test
30.35,13:29:56,post-test
30.33,13:29:57,post-test
30.33,13:29:57,post-test
30.33,13:29:57,post-test
30.33,13:29:57,post-test
30.31,13:29:58,post-test
30.31,13:29:58,post-test
30.31,13:29:58,post-test
30.31,13:29:58,post-test
30.33,13:29:59,post-test
30.33,13:29:59,post-test
30.33,13:29:59,post-test
30.33,13:29:59,post-test
30.33,13:30:00,post-test
30.33,13:30:00,post-test
30.33,13:30:00,post-test
30.33,13:30:00,post-test
30.33,13:30:01,post-test
30.33,13:30:01,post-test
30.33,13:30:01,post-test
30.33,13:30:01,post-test
30.35,13:30:02,post-test
30.35,13:30:02,post-test
30.35,13:30:02,post-test
30.35,13:30:02,post-test
30.31,13:30:03,post-test
30.31,13:30:03,post-test
30.31,13:30:03,post-test
30.31,13:30:03,post-test
30.33,13:30:04,post-test
30.33,13:30:04,post-test
30.33,13:30:04,post-test
30.33,13:30:04,post-test
