,EDA,timestamp,period,time_seconds
2447,0.001281,08:26:45,pre-test,611.75
2448,0.001281,08:26:46,pre-test,612.0
2449,0.002563,08:26:46,pre-test,612.25
2450,0.002563,08:26:46,pre-test,612.5
2451,0.001281,08:26:46,pre-test,612.75
2452,0.0,08:26:47,pre-test,613.0
2453,0.002563,08:26:47,pre-test,613.25
2454,0.002563,08:26:47,pre-test,613.5
2455,0.002563,08:26:47,pre-test,613.75
2456,0.002563,08:26:48,pre-test,614.0
2457,0.002563,08:26:48,pre-test,614.25
2458,0.002563,08:26:48,pre-test,614.5
2459,0.002563,08:26:48,pre-test,614.75
2460,0.001281,08:26:49,pre-test,615.0
2461,0.002563,08:26:49,pre-test,615.25
2462,0.001281,08:26:49,pre-test,615.5
2463,0.001281,08:26:49,pre-test,615.75
2464,0.001281,08:26:50,pre-test,616.0
2465,0.001281,08:26:50,pre-test,616.25
2466,0.002563,08:26:50,pre-test,616.5
2467,0.001281,08:26:50,pre-test,616.75
2468,0.001281,08:26:51,pre-test,617.0
2469,0.002563,08:26:51,pre-test,617.25
2470,0.002563,08:26:51,pre-test,617.5
2471,0.002563,08:26:51,pre-test,617.75
2472,0.002563,08:26:52,pre-test,618.0
2473,0.002563,08:26:52,pre-test,618.25
2474,0.002563,08:26:52,pre-test,618.5
2475,0.002563,08:26:52,pre-test,618.75
2476,0.002563,08:26:53,pre-test,619.0
2477,0.001281,08:26:53,pre-test,619.25
2478,0.001281,08:26:53,pre-test,619.5
2479,0.0,08:26:53,pre-test,619.75
2480,0.001281,08:26:54,pre-test,620.0
2481,0.001281,08:26:54,pre-test,620.25
2482,0.0,08:26:54,pre-test,620.5
2483,0.001281,08:26:54,pre-test,620.75
2484,0.002563,08:26:55,pre-test,621.0
2485,0.002563,08:26:55,pre-test,621.25
2486,0.001281,08:26:55,pre-test,621.5
2487,0.002563,08:26:55,pre-test,621.75
2488,0.002563,08:26:56,pre-test,622.0
2489,0.003844,08:26:56,pre-test,622.25
2490,0.003844,08:26:56,pre-test,622.5
2491,0.003844,08:26:56,pre-test,622.75
2492,0.001281,08:26:57,pre-test,623.0
2493,0.001281,08:26:57,pre-test,623.25
2494,0.001281,08:26:57,pre-test,623.5
2495,0.001281,08:26:57,pre-test,623.75
2496,0.002563,08:26:58,pre-test,624.0
2497,0.001281,08:26:58,pre-test,624.25
2498,0.002563,08:26:58,pre-test,624.5
2499,0.001281,08:26:58,pre-test,624.75
2500,0.0,08:26:59,pre-test,625.0
2501,0.001281,08:26:59,pre-test,625.25
2502,0.002563,08:26:59,pre-test,625.5
2503,0.002563,08:26:59,pre-test,625.75
2504,0.002563,08:27:00,pre-test,626.0
2505,0.002563,08:27:00,pre-test,626.25
2506,0.0,08:27:00,pre-test,626.5
2507,0.001281,08:27:00,pre-test,626.75
2508,0.0,08:27:01,pre-test,627.0
2509,0.001281,08:27:01,pre-test,627.25
2510,0.001281,08:27:01,pre-test,627.5
2511,0.001281,08:27:01,pre-test,627.75
2512,0.001281,08:27:02,pre-test,628.0
2513,0.002563,08:27:02,pre-test,628.25
2514,0.002563,08:27:02,pre-test,628.5
2515,0.002563,08:27:02,pre-test,628.75
2516,0.002563,08:27:03,pre-test,629.0
2517,0.002563,08:27:03,pre-test,629.25
2518,0.002563,08:27:03,pre-test,629.5
2519,0.002563,08:27:03,pre-test,629.75
2520,0.001281,08:27:04,pre-test,630.0
2521,0.001281,08:27:04,pre-test,630.25
2522,0.002563,08:27:04,pre-test,630.5
2523,0.001281,08:27:04,pre-test,630.75
2524,0.001281,08:27:05,pre-test,631.0
2525,0.001281,08:27:05,pre-test,631.25
2526,0.002563,08:27:05,pre-test,631.5
2527,0.002563,08:27:05,pre-test,631.75
2528,0.001281,08:27:06,pre-test,632.0
2529,0.001281,08:27:06,pre-test,632.25
2530,0.001281,08:27:06,pre-test,632.5
2531,0.001281,08:27:06,pre-test,632.75
2532,0.001281,08:27:07,pre-test,633.0
2533,0.005126,08:27:07,pre-test,633.25
2534,0.002563,08:27:07,pre-test,633.5
2535,0.002563,08:27:07,pre-test,633.75
2536,0.001281,08:27:08,pre-test,634.0
2537,0.001281,08:27:08,pre-test,634.25
2538,0.002563,08:27:08,pre-test,634.5
2539,0.001281,08:27:08,pre-test,634.75
2540,0.0,08:27:09,pre-test,635.0
2541,0.002563,08:27:09,pre-test,635.25
2542,0.001281,08:27:09,pre-test,635.5
2543,0.001281,08:27:09,pre-test,635.75
2544,0.002563,08:27:10,pre-test,636.0
2545,0.002563,08:27:10,pre-test,636.25
2546,0.002563,08:27:10,pre-test,636.5
2547,0.003844,08:27:10,pre-test,636.75
2548,0.002563,08:27:11,pre-test,637.0
2549,0.002563,08:27:11,pre-test,637.25
2550,0.002563,08:27:11,pre-test,637.5
2551,0.002563,08:27:11,pre-test,637.75
2552,0.003844,08:27:12,pre-test,638.0
2553,0.001281,08:27:12,pre-test,638.25
2554,0.002563,08:27:12,pre-test,638.5
2555,0.001281,08:27:12,pre-test,638.75
2556,0.001281,08:27:13,pre-test,639.0
2557,0.001281,08:27:13,pre-test,639.25
2558,0.001281,08:27:13,pre-test,639.5
2559,0.001281,08:27:13,pre-test,639.75
2560,0.002563,08:27:14,pre-test,640.0
2561,0.001281,08:27:14,pre-test,640.25
2562,0.0,08:27:14,pre-test,640.5
2563,0.002563,08:27:14,pre-test,640.75
2564,0.003844,08:27:15,pre-test,641.0
2565,0.002563,08:27:15,pre-test,641.25
2566,0.003844,08:27:15,pre-test,641.5
2567,0.002563,08:27:15,pre-test,641.75
2568,0.003844,08:27:16,pre-test,642.0
2569,0.003844,08:27:16,pre-test,642.25
2570,0.002563,08:27:16,pre-test,642.5
2571,0.002563,08:27:16,pre-test,642.75
2572,0.001281,08:27:17,pre-test,643.0
2573,0.001281,08:27:17,pre-test,643.25
2574,0.001281,08:27:17,pre-test,643.5
2575,0.001281,08:27:17,pre-test,643.75
2576,0.002563,08:27:18,pre-test,644.0
2577,0.003844,08:27:18,pre-test,644.25
2578,0.002563,08:27:18,pre-test,644.5
2579,0.002563,08:27:18,pre-test,644.75
2580,0.001281,08:27:19,pre-test,645.0
2581,0.002563,08:27:19,pre-test,645.25
2582,0.002563,08:27:19,pre-test,645.5
2583,0.003844,08:27:19,pre-test,645.75
2584,0.001281,08:27:20,pre-test,646.0
2585,0.002563,08:27:20,pre-test,646.25
2586,0.002563,08:27:20,pre-test,646.5
2587,0.001281,08:27:20,pre-test,646.75
2588,0.002563,08:27:21,pre-test,647.0
2589,0.002563,08:27:21,pre-test,647.25
2590,0.003844,08:27:21,pre-test,647.5
2591,0.002563,08:27:21,pre-test,647.75
2592,0.001281,08:27:22,pre-test,648.0
2593,0.003844,08:27:22,pre-test,648.25
2594,0.001281,08:27:22,pre-test,648.5
2595,0.002563,08:27:22,pre-test,648.75
2596,0.002563,08:27:23,pre-test,649.0
2597,0.002563,08:27:23,pre-test,649.25
2598,0.003844,08:27:23,pre-test,649.5
2599,0.002563,08:27:23,pre-test,649.75
2600,0.001281,08:27:24,pre-test,650.0
2601,0.002563,08:27:24,pre-test,650.25
2602,0.002563,08:27:24,pre-test,650.5
2603,0.002563,08:27:24,pre-test,650.75
2604,0.001281,08:27:25,pre-test,651.0
2605,0.003844,08:27:25,pre-test,651.25
2606,0.003844,08:27:25,pre-test,651.5
2607,0.001281,08:27:25,pre-test,651.75
2608,0.002563,08:27:26,pre-test,652.0
2609,0.001281,08:27:26,pre-test,652.25
2610,0.001281,08:27:26,pre-test,652.5
2611,0.0,08:27:26,pre-test,652.75
2612,0.001281,08:27:27,pre-test,653.0
2613,0.001281,08:27:27,pre-test,653.25
2614,0.001281,08:27:27,pre-test,653.5
2615,0.001281,08:27:27,pre-test,653.75
2616,0.002563,08:27:28,pre-test,654.0
2617,0.0,08:27:28,pre-test,654.25
2618,0.003844,08:27:28,pre-test,654.5
2619,0.002563,08:27:28,pre-test,654.75
2620,0.0,08:27:29,pre-test,655.0
2621,0.003844,08:27:29,pre-test,655.25
2622,0.002563,08:27:29,pre-test,655.5
2623,0.002563,08:27:29,pre-test,655.75
2624,0.002563,08:27:30,pre-test,656.0
2625,0.002563,08:27:30,pre-test,656.25
2626,0.003844,08:27:30,pre-test,656.5
2627,0.001281,08:27:30,pre-test,656.75
2628,0.001281,08:27:31,pre-test,657.0
2629,0.001281,08:27:31,pre-test,657.25
2630,0.001281,08:27:31,pre-test,657.5
2631,0.001281,08:27:31,pre-test,657.75
2632,0.001281,08:27:32,pre-test,658.0
2633,0.001281,08:27:32,pre-test,658.25
2634,0.001281,08:27:32,pre-test,658.5
2635,0.002563,08:27:32,pre-test,658.75
2636,0.002563,08:27:33,pre-test,659.0
2637,0.003844,08:27:33,pre-test,659.25
2638,0.002563,08:27:33,pre-test,659.5
2639,0.002563,08:27:33,pre-test,659.75
2640,0.002563,08:27:34,pre-test,660.0
2641,0.002563,08:27:34,pre-test,660.25
2642,0.001281,08:27:34,pre-test,660.5
2643,0.001281,08:27:34,pre-test,660.75
2644,0.002563,08:27:35,pre-test,661.0
2645,0.003844,08:27:35,pre-test,661.25
2646,0.001281,08:27:35,pre-test,661.5
2647,0.002563,08:27:35,pre-test,661.75
2648,0.002563,08:27:36,pre-test,662.0
2649,0.002563,08:27:36,pre-test,662.25
2650,0.001281,08:27:36,pre-test,662.5
2651,0.001281,08:27:36,pre-test,662.75
2652,0.001281,08:27:37,pre-test,663.0
2653,0.001281,08:27:37,pre-test,663.25
2654,0.001281,08:27:37,pre-test,663.5
2655,0.002563,08:27:37,pre-test,663.75
2656,0.0,08:27:38,pre-test,664.0
2657,0.002563,08:27:38,pre-test,664.25
2658,0.002563,08:27:38,pre-test,664.5
2659,0.002563,08:27:38,pre-test,664.75
2660,0.001281,08:27:39,pre-test,665.0
2661,0.003844,08:27:39,pre-test,665.25
2662,0.002563,08:27:39,pre-test,665.5
2663,0.001281,08:27:39,pre-test,665.75
2664,0.002563,08:27:40,pre-test,666.0
2665,0.002563,08:27:40,pre-test,666.25
2666,0.001281,08:27:40,pre-test,666.5
2667,0.002563,08:27:40,pre-test,666.75
2668,0.001281,08:27:41,pre-test,667.0
2669,0.001281,08:27:41,pre-test,667.25
2670,0.001281,08:27:41,pre-test,667.5
2671,0.002563,08:27:41,pre-test,667.75
2672,0.002563,08:27:42,pre-test,668.0
2673,0.002563,08:27:42,pre-test,668.25
2674,0.002563,08:27:42,pre-test,668.5
2675,0.002563,08:27:42,pre-test,668.75
2676,0.002563,08:27:43,pre-test,669.0
2677,0.002563,08:27:43,pre-test,669.25
2678,0.002563,08:27:43,pre-test,669.5
2679,0.002563,08:27:43,pre-test,669.75
2680,0.002563,08:27:44,pre-test,670.0
2681,0.001281,08:27:44,pre-test,670.25
2682,0.002563,08:27:44,pre-test,670.5
2683,0.001281,08:27:44,pre-test,670.75
2684,0.001281,08:27:45,pre-test,671.0
2685,0.001281,08:27:45,pre-test,671.25
2686,0.002563,08:27:45,pre-test,671.5
2687,0.001281,08:27:45,pre-test,671.75
2688,0.002563,08:27:46,pre-test,672.0
2689,0.002563,08:27:46,pre-test,672.25
2690,0.002563,08:27:46,pre-test,672.5
2691,0.002563,08:27:46,pre-test,672.75
2692,0.002563,08:27:47,pre-test,673.0
2693,0.002563,08:27:47,pre-test,673.25
2694,0.001281,08:27:47,pre-test,673.5
2695,0.002563,08:27:47,pre-test,673.75
2696,0.003844,08:27:48,pre-test,674.0
2697,0.001281,08:27:48,pre-test,674.25
2698,0.002563,08:27:48,pre-test,674.5
2699,0.001281,08:27:48,pre-test,674.75
2700,0.002563,08:27:49,pre-test,675.0
2701,0.002563,08:27:49,pre-test,675.25
2702,0.001281,08:27:49,pre-test,675.5
2703,0.003844,08:27:49,pre-test,675.75
2704,0.002563,08:27:50,pre-test,676.0
2705,0.001281,08:27:50,pre-test,676.25
2706,0.001281,08:27:50,pre-test,676.5
2707,0.002563,08:27:50,pre-test,676.75
2708,0.002563,08:27:51,pre-test,677.0
2709,0.005126,08:27:51,pre-test,677.25
2710,0.002563,08:27:51,pre-test,677.5
2711,0.003844,08:27:51,pre-test,677.75
2712,0.002563,08:27:52,pre-test,678.0
2713,0.003844,08:27:52,pre-test,678.25
2714,0.002563,08:27:52,pre-test,678.5
2715,0.001281,08:27:52,pre-test,678.75
2716,0.001281,08:27:53,pre-test,679.0
2717,0.002563,08:27:53,pre-test,679.25
2718,0.001281,08:27:53,pre-test,679.5
2719,0.001281,08:27:53,pre-test,679.75
2720,0.002563,08:27:54,pre-test,680.0
2721,0.002563,08:27:54,pre-test,680.25
2722,0.001281,08:27:54,pre-test,680.5
2723,0.002563,08:27:54,pre-test,680.75
2724,0.002563,08:27:55,pre-test,681.0
2725,0.002563,08:27:55,pre-test,681.25
2726,0.001281,08:27:55,pre-test,681.5
2727,0.003844,08:27:55,pre-test,681.75
2728,0.003844,08:27:56,pre-test,682.0
2729,0.002563,08:27:56,pre-test,682.25
2730,0.002563,08:27:56,pre-test,682.5
2731,0.002563,08:27:56,pre-test,682.75
2732,0.003844,08:27:57,pre-test,683.0
2733,0.002563,08:27:57,pre-test,683.25
2734,0.002563,08:27:57,pre-test,683.5
2735,0.002563,08:27:57,pre-test,683.75
2736,0.002563,08:27:58,pre-test,684.0
2737,0.003844,08:27:58,pre-test,684.25
2738,0.002563,08:27:58,pre-test,684.5
2739,0.001281,08:27:58,pre-test,684.75
2740,0.003844,08:27:59,pre-test,685.0
2741,0.003844,08:27:59,pre-test,685.25
2742,0.003844,08:27:59,pre-test,685.5
2743,0.002563,08:27:59,pre-test,685.75
2744,0.002563,08:28:00,pre-test,686.0
2745,0.001281,08:28:00,pre-test,686.25
2746,0.001281,08:28:00,pre-test,686.5
2747,0.002563,08:28:00,pre-test,686.75
2748,0.001281,08:28:01,pre-test,687.0
2749,0.002563,08:28:01,pre-test,687.25
2750,0.002563,08:28:01,pre-test,687.5
2751,0.002563,08:28:01,pre-test,687.75
2752,0.002563,08:28:02,pre-test,688.0
2753,0.003844,08:28:02,pre-test,688.25
2754,0.002563,08:28:02,pre-test,688.5
2755,0.002563,08:28:02,pre-test,688.75
2756,0.003844,08:28:03,pre-test,689.0
2757,0.003844,08:28:03,pre-test,689.25
2758,0.003844,08:28:03,pre-test,689.5
2759,0.003844,08:28:03,pre-test,689.75
2760,0.003844,08:28:04,pre-test,690.0
2761,0.003844,08:28:04,pre-test,690.25
2762,0.003844,08:28:04,pre-test,690.5
2763,0.002563,08:28:04,pre-test,690.75
2764,0.002563,08:28:05,pre-test,691.0
2765,0.003844,08:28:05,pre-test,691.25
2766,0.002563,08:28:05,pre-test,691.5
2767,0.001281,08:28:05,pre-test,691.75
2768,0.001281,08:28:06,pre-test,692.0
2769,0.002563,08:28:06,pre-test,692.25
2770,0.002563,08:28:06,pre-test,692.5
2771,0.003844,08:28:06,pre-test,692.75
2772,0.002563,08:28:07,pre-test,693.0
2773,0.001281,08:28:07,pre-test,693.25
2774,0.002563,08:28:07,pre-test,693.5
2775,0.003844,08:28:07,pre-test,693.75
2776,0.002563,08:28:08,pre-test,694.0
2777,0.003844,08:28:08,pre-test,694.25
2778,0.003844,08:28:08,pre-test,694.5
2779,0.001281,08:28:08,pre-test,694.75
2780,0.002563,08:28:09,pre-test,695.0
2781,0.002563,08:28:09,pre-test,695.25
2782,0.003844,08:28:09,pre-test,695.5
2783,0.003844,08:28:09,pre-test,695.75
2784,0.003844,08:28:10,pre-test,696.0
2785,0.002563,08:28:10,pre-test,696.25
2786,0.002563,08:28:10,pre-test,696.5
2787,0.001281,08:28:10,pre-test,696.75
2788,0.002563,08:28:11,pre-test,697.0
2789,0.001281,08:28:11,pre-test,697.25
2790,0.002563,08:28:11,pre-test,697.5
2791,0.002563,08:28:11,pre-test,697.75
2792,0.001281,08:28:12,pre-test,698.0
2793,0.001281,08:28:12,pre-test,698.25
2794,0.002563,08:28:12,pre-test,698.5
2795,0.002563,08:28:12,pre-test,698.75
2796,0.002563,08:28:13,pre-test,699.0
2797,0.003844,08:28:13,pre-test,699.25
2798,0.002563,08:28:13,pre-test,699.5
2799,0.001281,08:28:13,pre-test,699.75
2800,0.002563,08:28:14,pre-test,700.0
2801,0.005126,08:28:14,pre-test,700.25
2802,0.0,08:28:14,pre-test,700.5
2803,0.001281,08:28:14,pre-test,700.75
2804,0.001281,08:28:15,pre-test,701.0
2805,0.001281,08:28:15,pre-test,701.25
2806,0.002563,08:28:15,pre-test,701.5
2807,0.001281,08:28:15,pre-test,701.75
2808,0.001281,08:28:16,pre-test,702.0
2809,0.001281,08:28:16,pre-test,702.25
2810,0.002563,08:28:16,pre-test,702.5
2811,0.002563,08:28:16,pre-test,702.75
2812,0.002563,08:28:17,pre-test,703.0
2813,0.002563,08:28:17,pre-test,703.25
2814,0.002563,08:28:17,pre-test,703.5
2815,0.001281,08:28:17,pre-test,703.75
2816,0.002563,08:28:18,pre-test,704.0
2817,0.002563,08:28:18,pre-test,704.25
2818,0.001281,08:28:18,pre-test,704.5
2819,0.003844,08:28:18,pre-test,704.75
2820,0.002563,08:28:19,pre-test,705.0
2821,0.001281,08:28:19,pre-test,705.25
2822,0.001281,08:28:19,pre-test,705.5
2823,0.001281,08:28:19,pre-test,705.75
2824,0.001281,08:28:20,pre-test,706.0
2825,0.001281,08:28:20,pre-test,706.25
2826,0.001281,08:28:20,pre-test,706.5
2827,0.002563,08:28:20,pre-test,706.75
2828,0.001281,08:28:21,pre-test,707.0
2829,0.002563,08:28:21,pre-test,707.25
2830,0.001281,08:28:21,pre-test,707.5
2831,0.001281,08:28:21,pre-test,707.75
2832,0.003844,08:28:22,pre-test,708.0
2833,0.003844,08:28:22,pre-test,708.25
2834,0.005126,08:28:22,pre-test,708.5
2835,0.002563,08:28:22,pre-test,708.75
2836,0.002563,08:28:23,pre-test,709.0
2837,0.002563,08:28:23,pre-test,709.25
2838,0.001281,08:28:23,pre-test,709.5
2839,0.002563,08:28:23,pre-test,709.75
2840,0.001281,08:28:24,pre-test,710.0
2841,0.003844,08:28:24,pre-test,710.25
2842,0.003844,08:28:24,pre-test,710.5
2843,0.003844,08:28:24,pre-test,710.75
2844,0.002563,08:28:25,pre-test,711.0
2845,0.003844,08:28:25,pre-test,711.25
2846,0.003844,08:28:25,pre-test,711.5
2847,0.003844,08:28:25,pre-test,711.75
2848,0.001281,08:28:26,pre-test,712.0
2849,0.002563,08:28:26,pre-test,712.25
2850,0.005126,08:28:26,pre-test,712.5
2851,0.002563,08:28:26,pre-test,712.75
2852,0.002563,08:28:27,pre-test,713.0
2853,0.001281,08:28:27,pre-test,713.25
2854,0.001281,08:28:27,pre-test,713.5
2855,0.002563,08:28:27,pre-test,713.75
2856,0.001281,08:28:28,pre-test,714.0
2857,0.002563,08:28:28,pre-test,714.25
2858,0.002563,08:28:28,pre-test,714.5
2859,0.002563,08:28:28,pre-test,714.75
2860,0.002563,08:28:29,pre-test,715.0
2861,0.002563,08:28:29,pre-test,715.25
2862,0.002563,08:28:29,pre-test,715.5
2863,0.003844,08:28:29,pre-test,715.75
2864,0.002563,08:28:30,pre-test,716.0
2865,0.002563,08:28:30,pre-test,716.25
2866,0.001281,08:28:30,pre-test,716.5
2867,0.001281,08:28:30,pre-test,716.75
2868,0.001281,08:28:31,pre-test,717.0
2869,0.001281,08:28:31,pre-test,717.25
2870,0.001281,08:28:31,pre-test,717.5
2871,0.001281,08:28:31,pre-test,717.75
2872,0.003844,08:28:32,pre-test,718.0
2873,0.002563,08:28:32,pre-test,718.25
2874,0.003844,08:28:32,pre-test,718.5
2875,0.002563,08:28:32,pre-test,718.75
2876,0.002563,08:28:33,pre-test,719.0
2877,0.002563,08:28:33,pre-test,719.25
2878,0.003844,08:28:33,pre-test,719.5
2879,0.002563,08:28:33,pre-test,719.75
2880,0.001281,08:28:34,pre-test,720.0
2881,0.002563,08:28:34,pre-test,720.25
2882,0.0,08:28:34,pre-test,720.5
2883,0.001281,08:28:34,pre-test,720.75
2884,0.001281,08:28:35,pre-test,721.0
2885,0.006407,08:28:35,pre-test,721.25
2886,0.002563,08:28:35,pre-test,721.5
2887,0.002563,08:28:35,pre-test,721.75
2888,0.002563,08:28:36,pre-test,722.0
2889,0.002563,08:28:36,pre-test,722.25
2890,0.002563,08:28:36,pre-test,722.5
2891,0.002563,08:28:36,pre-test,722.75
2892,0.001281,08:28:37,pre-test,723.0
2893,0.0,08:28:37,pre-test,723.25
2894,0.002563,08:28:37,pre-test,723.5
2895,0.001281,08:28:37,pre-test,723.75
2896,0.001281,08:28:38,pre-test,724.0
2897,0.001281,08:28:38,pre-test,724.25
2898,0.001281,08:28:38,pre-test,724.5
2899,0.001281,08:28:38,pre-test,724.75
2900,0.002563,08:28:39,pre-test,725.0
2901,0.001281,08:28:39,pre-test,725.25
2902,0.0,08:28:39,pre-test,725.5
2903,0.001281,08:28:39,pre-test,725.75
2904,0.002563,08:28:40,pre-test,726.0
2905,0.002563,08:28:40,pre-test,726.25
2906,0.002563,08:28:40,pre-test,726.5
2907,0.002563,08:28:40,pre-test,726.75
2908,0.002563,08:28:41,pre-test,727.0
2909,0.001281,08:28:41,pre-test,727.25
2910,0.001281,08:28:41,pre-test,727.5
2911,0.001281,08:28:41,pre-test,727.75
2912,0.002563,08:28:42,pre-test,728.0
2913,0.001281,08:28:42,pre-test,728.25
2914,0.0,08:28:42,pre-test,728.5
2915,0.002563,08:28:42,pre-test,728.75
2916,0.002563,08:28:43,pre-test,729.0
2917,0.001281,08:28:43,pre-test,729.25
2918,0.002563,08:28:43,pre-test,729.5
2919,0.002563,08:28:43,pre-test,729.75
2920,0.002563,08:28:44,pre-test,730.0
2921,0.002563,08:28:44,pre-test,730.25
2922,0.002563,08:28:44,pre-test,730.5
2923,0.002563,08:28:44,pre-test,730.75
2924,0.002563,08:28:45,pre-test,731.0
2925,0.001281,08:28:45,pre-test,731.25
2926,0.001281,08:28:45,pre-test,731.5
2927,0.001281,08:28:45,pre-test,731.75
2928,0.001281,08:28:46,pre-test,732.0
2929,0.002563,08:28:46,pre-test,732.25
2930,0.001281,08:28:46,pre-test,732.5
2931,0.002563,08:28:46,pre-test,732.75
2932,0.002563,08:28:47,pre-test,733.0
2933,0.002563,08:28:47,pre-test,733.25
2934,0.001281,08:28:47,pre-test,733.5
2935,0.002563,08:28:47,pre-test,733.75
2936,0.002563,08:28:48,pre-test,734.0
2937,0.002563,08:28:48,pre-test,734.25
2938,0.002563,08:28:48,pre-test,734.5
2939,0.002563,08:28:48,pre-test,734.75
2940,0.001281,08:28:49,pre-test,735.0
2941,0.001281,08:28:49,pre-test,735.25
2942,0.001281,08:28:49,pre-test,735.5
2943,0.001281,08:28:49,pre-test,735.75
2944,0.002563,08:28:50,pre-test,736.0
2945,0.001281,08:28:50,pre-test,736.25
2946,0.002563,08:28:50,pre-test,736.5
2947,0.002563,08:28:50,pre-test,736.75
2948,0.001281,08:28:51,pre-test,737.0
2949,0.003844,08:28:51,pre-test,737.25
2950,0.002563,08:28:51,pre-test,737.5
2951,0.003844,08:28:51,pre-test,737.75
2952,0.002563,08:28:52,pre-test,738.0
2953,0.002563,08:28:52,pre-test,738.25
2954,0.003844,08:28:52,pre-test,738.5
2955,0.003844,08:28:52,pre-test,738.75
2956,0.002563,08:28:53,pre-test,739.0
2957,0.003844,08:28:53,pre-test,739.25
2958,0.0,08:28:53,pre-test,739.5
2959,0.001281,08:28:53,pre-test,739.75
2960,0.001281,08:28:54,pre-test,740.0
2961,0.001281,08:28:54,pre-test,740.25
2962,0.0,08:28:54,pre-test,740.5
2963,0.001281,08:28:54,pre-test,740.75
2964,0.002563,08:28:55,pre-test,741.0
2965,0.002563,08:28:55,pre-test,741.25
2966,0.002563,08:28:55,pre-test,741.5
2967,0.001281,08:28:55,pre-test,741.75
2968,0.002563,08:28:56,pre-test,742.0
2969,0.002563,08:28:56,pre-test,742.25
2970,0.001281,08:28:56,pre-test,742.5
2971,0.001281,08:28:56,pre-test,742.75
2972,0.002563,08:28:57,pre-test,743.0
2973,0.001281,08:28:57,pre-test,743.25
2974,0.001281,08:28:57,pre-test,743.5
2975,0.001281,08:28:57,pre-test,743.75
2976,0.001281,08:28:58,pre-test,744.0
2977,0.003844,08:28:58,pre-test,744.25
2978,0.001281,08:28:58,pre-test,744.5
2979,0.0,08:28:58,pre-test,744.75
2980,0.0,08:28:59,pre-test,745.0
2981,0.002563,08:28:59,pre-test,745.25
2982,0.001281,08:28:59,pre-test,745.5
2983,0.001281,08:28:59,pre-test,745.75
2984,0.002563,08:29:00,pre-test,746.0
2985,0.002563,08:29:00,pre-test,746.25
2986,0.002563,08:29:00,pre-test,746.5
2987,0.002563,08:29:00,pre-test,746.75
2988,0.002563,08:29:01,pre-test,747.0
2989,0.002563,08:29:01,pre-test,747.25
2990,0.003844,08:29:01,pre-test,747.5
2991,0.002563,08:29:01,pre-test,747.75
2992,0.001281,08:29:02,pre-test,748.0
2993,0.001281,08:29:02,pre-test,748.25
2994,0.002563,08:29:02,pre-test,748.5
2995,0.002563,08:29:02,pre-test,748.75
2996,0.003844,08:29:03,pre-test,749.0
2997,0.003844,08:29:03,pre-test,749.25
2998,0.002563,08:29:03,pre-test,749.5
2999,0.002563,08:29:03,pre-test,749.75
3000,0.002563,08:29:04,pre-test,750.0
3001,0.002563,08:29:04,pre-test,750.25
3002,0.002563,08:29:04,pre-test,750.5
3003,0.003844,08:29:04,pre-test,750.75
3004,0.003844,08:29:05,pre-test,751.0
3005,0.001281,08:29:05,pre-test,751.25
3006,0.001281,08:29:05,pre-test,751.5
3007,0.001281,08:29:05,pre-test,751.75
3008,0.002563,08:29:06,pre-test,752.0
3009,0.003844,08:29:06,pre-test,752.25
3010,0.0,08:29:06,pre-test,752.5
3011,0.002563,08:29:06,pre-test,752.75
3012,0.001281,08:29:07,pre-test,753.0
3013,0.001281,08:29:07,pre-test,753.25
3014,0.005126,08:29:07,pre-test,753.5
3015,0.002563,08:29:07,pre-test,753.75
3016,0.0,08:29:08,pre-test,754.0
3017,0.002563,08:29:08,pre-test,754.25
3018,0.003844,08:29:08,pre-test,754.5
3019,0.002563,08:29:08,pre-test,754.75
3020,0.002563,08:29:09,pre-test,755.0
3021,0.002563,08:29:09,pre-test,755.25
3022,0.003844,08:29:09,pre-test,755.5
3023,0.003844,08:29:09,pre-test,755.75
3024,0.001281,08:29:10,pre-test,756.0
3025,0.001281,08:29:10,pre-test,756.25
3026,0.002563,08:29:10,pre-test,756.5
3027,0.0,08:29:10,pre-test,756.75
3028,0.001281,08:29:11,pre-test,757.0
3029,0.001281,08:29:11,pre-test,757.25
3030,0.002563,08:29:11,pre-test,757.5
3031,0.002563,08:29:11,pre-test,757.75
3032,0.001281,08:29:12,pre-test,758.0
3033,0.001281,08:29:12,pre-test,758.25
3034,0.001281,08:29:12,pre-test,758.5
3035,0.003844,08:29:12,pre-test,758.75
3036,0.001281,08:29:13,pre-test,759.0
3037,0.001281,08:29:13,pre-test,759.25
3038,0.002563,08:29:13,pre-test,759.5
3039,0.003844,08:29:13,pre-test,759.75
3040,0.002563,08:29:14,pre-test,760.0
3041,0.002563,08:29:14,pre-test,760.25
3042,0.0,08:29:14,pre-test,760.5
3043,0.001281,08:29:14,pre-test,760.75
3044,0.001281,08:29:15,pre-test,761.0
3045,0.002563,08:29:15,pre-test,761.25
3046,0.001281,08:29:15,pre-test,761.5
3047,0.001281,08:29:15,pre-test,761.75
3048,0.001281,08:29:16,pre-test,762.0
3049,0.001281,08:29:16,pre-test,762.25
3050,0.001281,08:29:16,pre-test,762.5
3051,0.002563,08:29:16,pre-test,762.75
3052,0.001281,08:29:17,pre-test,763.0
3053,0.002563,08:29:17,pre-test,763.25
3054,0.002563,08:29:17,pre-test,763.5
3055,0.002563,08:29:17,pre-test,763.75
