,HR,timestamp,period
5540,86.3,09:28:36,in-test
5541,86.3,09:28:37,in-test
5542,86.33,09:28:38,in-test
5543,86.35,09:28:39,in-test
5544,86.33,09:28:40,in-test
5545,86.1,09:28:41,in-test
5546,85.93,09:28:42,in-test
5547,85.67,09:28:43,in-test
5548,85.43,09:28:44,in-test
5549,85.2,09:28:45,in-test
5550,84.98,09:28:46,in-test
5551,84.75,09:28:47,in-test
5552,84.55,09:28:48,in-test
5553,84.38,09:28:49,in-test
5554,84.0,09:28:50,in-test
5555,83.67,09:28:51,in-test
5556,83.33,09:28:52,in-test
5557,82.98,09:28:53,in-test
5558,82.62,09:28:54,in-test
5559,82.18,09:28:55,in-test
5560,81.75,09:28:56,in-test
5561,81.5,09:28:57,in-test
5562,81.28,09:28:58,in-test
5563,81.2,09:28:59,in-test
5564,81.03,09:29:00,in-test
5565,80.85,09:29:01,in-test
5566,80.65,09:29:02,in-test
5567,80.45,09:29:03,in-test
5568,80.3,09:29:04,in-test
5569,80.2,09:29:05,in-test
5570,80.1,09:29:06,in-test
5571,80.02,09:29:07,in-test
5572,79.93,09:29:08,in-test
5573,79.8,09:29:09,in-test
5574,79.68,09:29:10,in-test
5575,79.62,09:29:11,in-test
5576,79.5,09:29:12,in-test
5577,79.35,09:29:13,in-test
5578,79.22,09:29:14,in-test
5579,79.05,09:29:15,in-test
5580,78.8,09:29:16,in-test
5581,78.73,09:29:17,in-test
5582,78.77,09:29:18,in-test
5583,78.82,09:29:19,in-test
5584,78.83,09:29:20,in-test
5585,78.85,09:29:21,in-test
5586,78.92,09:29:22,in-test
5587,78.93,09:29:23,in-test
5588,79.02,09:29:24,in-test
5589,79.18,09:29:25,in-test
5590,79.32,09:29:26,in-test
5591,79.43,09:29:27,in-test
5592,79.57,09:29:28,in-test
5593,79.72,09:29:29,in-test
5594,79.88,09:29:30,in-test
5595,80.08,09:29:31,in-test
5596,80.38,09:29:32,in-test
5597,80.68,09:29:33,in-test
5598,80.98,09:29:34,in-test
5599,81.28,09:29:35,in-test
5600,81.53,09:29:36,in-test
5601,81.8,09:29:37,in-test
5602,82.07,09:29:38,in-test
5603,82.35,09:29:39,in-test
5604,82.63,09:29:40,in-test
5605,83.13,09:29:41,in-test
5606,83.55,09:29:42,in-test
5607,84.03,09:29:43,in-test
5608,84.55,09:29:44,in-test
5609,85.1,09:29:45,in-test
5610,85.63,09:29:46,in-test
5611,86.13,09:29:47,in-test
5612,86.68,09:29:48,in-test
5613,87.23,09:29:49,in-test
5614,88.05,09:29:50,in-test
5615,88.82,09:29:51,in-test
5616,89.57,09:29:52,in-test
5617,90.32,09:29:53,in-test
5618,91.13,09:29:54,in-test
5619,91.98,09:29:55,in-test
5620,92.82,09:29:56,in-test
5621,93.47,09:29:57,in-test
5622,94.0,09:29:58,in-test
5623,94.47,09:29:59,in-test
5624,94.92,09:30:00,in-test
5625,95.05,09:30:01,in-test
5626,95.05,09:30:02,in-test
5627,95.05,09:30:03,in-test
5628,94.83,09:30:04,in-test
5629,94.53,09:30:05,in-test
5630,94.37,09:30:06,in-test
5631,94.17,09:30:07,in-test
5632,94.02,09:30:08,in-test
5633,94.02,09:30:09,in-test
5634,93.95,09:30:10,in-test
5635,93.58,09:30:11,in-test
5636,93.25,09:30:12,in-test
5637,92.93,09:30:13,in-test
5638,92.62,09:30:14,in-test
5639,92.27,09:30:15,in-test
5640,92.02,09:30:16,in-test
5641,91.52,09:30:17,in-test
5642,90.97,09:30:18,in-test
5643,90.45,09:30:19,in-test
5644,89.92,09:30:20,in-test
5645,89.38,09:30:21,in-test
5646,88.8,09:30:22,in-test
5647,88.23,09:30:23,in-test
5648,87.82,09:30:24,in-test
5649,87.47,09:30:25,in-test
5650,87.13,09:30:26,in-test
5651,86.88,09:30:27,in-test
5652,86.6,09:30:28,in-test
5653,86.3,09:30:29,in-test
5654,86.02,09:30:30,in-test
5655,85.67,09:30:31,in-test
5656,85.2,09:30:32,in-test
5657,84.72,09:30:33,in-test
5658,84.27,09:30:34,in-test
5659,83.75,09:30:35,in-test
5660,83.23,09:30:36,in-test
5661,82.68,09:30:37,in-test
5662,82.13,09:30:38,in-test
5663,81.57,09:30:39,in-test
5664,81.48,09:30:40,in-test
5665,81.42,09:30:41,in-test
5666,81.03,09:30:42,in-test
5667,80.67,09:30:43,in-test
5668,80.25,09:30:44,in-test
5669,79.65,09:30:45,in-test
5670,79.05,09:30:46,in-test
5671,78.48,09:30:47,in-test
5672,77.83,09:30:48,in-test
5673,77.18,09:30:49,in-test
5674,76.5,09:30:50,in-test
5675,75.82,09:30:51,in-test
5676,75.22,09:30:52,in-test
5677,74.65,09:30:53,in-test
5678,74.03,09:30:54,in-test
5679,73.48,09:30:55,in-test
5680,72.65,09:30:56,in-test
5681,71.82,09:30:57,in-test
5682,71.07,09:30:58,in-test
5683,70.23,09:30:59,in-test
5684,69.38,09:31:00,in-test
5685,69.03,09:31:01,in-test
5686,69.1,09:31:02,in-test
5687,69.18,09:31:03,in-test
5688,69.43,09:31:04,in-test
5689,69.68,09:31:05,in-test
5690,69.78,09:31:06,in-test
5691,69.95,09:31:07,in-test
5692,70.22,09:31:08,in-test
5693,70.37,09:31:09,in-test
5694,70.58,09:31:10,in-test
5695,71.05,09:31:11,in-test
5696,71.57,09:31:12,in-test
5697,72.07,09:31:13,in-test
5698,72.57,09:31:14,in-test
5699,73.07,09:31:15,in-test
5700,73.62,09:31:16,in-test
5701,74.18,09:31:17,in-test
5702,74.73,09:31:18,in-test
5703,75.25,09:31:19,in-test
5704,75.77,09:31:20,in-test
5705,76.3,09:31:21,in-test
5706,76.82,09:31:22,in-test
5707,77.33,09:31:23,in-test
5708,77.67,09:31:24,in-test
5709,77.93,09:31:25,in-test
5710,78.23,09:31:26,in-test
5711,78.42,09:31:27,in-test
5712,78.55,09:31:28,in-test
5713,78.65,09:31:29,in-test
5714,78.68,09:31:30,in-test
5715,78.68,09:31:31,in-test
5716,78.65,09:31:32,in-test
5717,78.6,09:31:33,in-test
5718,78.52,09:31:34,in-test
5719,78.52,09:31:35,in-test
5720,78.52,09:31:36,in-test
5721,78.57,09:31:37,in-test
5722,78.63,09:31:38,in-test
5723,78.75,09:31:39,in-test
5724,78.4,09:31:40,in-test
5725,78.05,09:31:41,in-test
5726,78.03,09:31:42,in-test
5727,77.98,09:31:43,in-test
5728,77.92,09:31:44,in-test
5729,77.9,09:31:45,in-test
5730,77.88,09:31:46,in-test
5731,77.83,09:31:47,in-test
5732,77.82,09:31:48,in-test
5733,77.8,09:31:49,in-test
5734,77.95,09:31:50,in-test
5735,78.15,09:31:51,in-test
5736,78.28,09:31:52,in-test
5737,78.45,09:31:53,in-test
5738,78.7,09:31:54,in-test
5739,78.88,09:31:55,in-test
5740,79.42,09:31:56,in-test
5741,79.95,09:31:57,in-test
5742,80.52,09:31:58,in-test
5743,81.13,09:31:59,in-test
5744,81.77,09:32:00,in-test
5745,82.22,09:32:01,in-test
5746,82.38,09:32:02,in-test
5747,82.52,09:32:03,in-test
5748,82.68,09:32:04,in-test
5749,82.72,09:32:05,in-test
5750,82.83,09:32:06,in-test
5751,82.88,09:32:07,in-test
5752,82.78,09:32:08,in-test
5753,82.75,09:32:09,in-test
5754,82.72,09:32:10,in-test
5755,82.68,09:32:11,in-test
5756,82.62,09:32:12,in-test
5757,82.58,09:32:13,in-test
5758,82.62,09:32:14,in-test
5759,82.58,09:32:15,in-test
5760,82.52,09:32:16,in-test
5761,82.52,09:32:17,in-test
5762,82.47,09:32:18,in-test
5763,82.42,09:32:19,in-test
5764,82.17,09:32:20,in-test
5765,81.93,09:32:21,in-test
5766,81.62,09:32:22,in-test
5767,81.35,09:32:23,in-test
5768,81.08,09:32:24,in-test
5769,80.82,09:32:25,in-test
5770,80.53,09:32:26,in-test
5771,80.28,09:32:27,in-test
5772,80.08,09:32:28,in-test
5773,79.9,09:32:29,in-test
5774,79.72,09:32:30,in-test
5775,79.62,09:32:31,in-test
5776,79.42,09:32:32,in-test
5777,79.28,09:32:33,in-test
5778,79.13,09:32:34,in-test
5779,78.9,09:32:35,in-test
5780,78.67,09:32:36,in-test
5781,78.43,09:32:37,in-test
5782,78.17,09:32:38,in-test
5783,77.87,09:32:39,in-test
5784,77.57,09:32:40,in-test
5785,77.18,09:32:41,in-test
5786,76.8,09:32:42,in-test
5787,76.42,09:32:43,in-test
5788,76.07,09:32:44,in-test
5789,75.8,09:32:45,in-test
5790,75.57,09:32:46,in-test
5791,75.38,09:32:47,in-test
5792,75.22,09:32:48,in-test
5793,75.07,09:32:49,in-test
5794,74.73,09:32:50,in-test
5795,74.4,09:32:51,in-test
5796,74.05,09:32:52,in-test
5797,73.62,09:32:53,in-test
5798,73.12,09:32:54,in-test
5799,72.62,09:32:55,in-test
5800,72.07,09:32:56,in-test
5801,71.48,09:32:57,in-test
5802,70.82,09:32:58,in-test
5803,70.32,09:32:59,in-test
5804,69.77,09:33:00,in-test
5805,69.2,09:33:01,in-test
5806,68.65,09:33:02,in-test
5807,68.13,09:33:03,in-test
5808,67.58,09:33:04,in-test
5809,67.13,09:33:05,in-test
5810,66.65,09:33:06,in-test
5811,66.2,09:33:07,in-test
5812,65.75,09:33:08,in-test
5813,65.27,09:33:09,in-test
5814,64.75,09:33:10,in-test
5815,64.25,09:33:11,in-test
5816,63.75,09:33:12,in-test
5817,63.23,09:33:13,in-test
5818,62.67,09:33:14,in-test
5819,62.1,09:33:15,in-test
5820,61.52,09:33:16,in-test
5821,60.87,09:33:17,in-test
5822,60.3,09:33:18,in-test
5823,59.72,09:33:19,in-test
5824,59.4,09:33:20,in-test
5825,59.22,09:33:21,in-test
5826,59.08,09:33:22,in-test
5827,58.92,09:33:23,in-test
5828,58.77,09:33:24,in-test
5829,58.6,09:33:25,in-test
5830,58.4,09:33:26,in-test
5831,58.13,09:33:27,in-test
5832,57.92,09:33:28,in-test
5833,57.68,09:33:29,in-test
5834,57.45,09:33:30,in-test
5835,57.15,09:33:31,in-test
5836,57.0,09:33:32,in-test
5837,57.2,09:33:33,in-test
5838,57.37,09:33:34,in-test
5839,57.7,09:33:35,in-test
5840,58.15,09:33:36,in-test
5841,58.6,09:33:37,in-test
5842,59.07,09:33:38,in-test
5843,59.52,09:33:39,in-test
5844,59.98,09:33:40,in-test
5845,60.5,09:33:41,in-test
5846,60.95,09:33:42,in-test
5847,61.43,09:33:43,in-test
5848,61.8,09:33:44,in-test
5849,62.17,09:33:45,in-test
5850,62.52,09:33:46,in-test
5851,62.83,09:33:47,in-test
5852,63.15,09:33:48,in-test
5853,63.3,09:33:49,in-test
5854,63.55,09:33:50,in-test
5855,63.78,09:33:51,in-test
5856,64.0,09:33:52,in-test
5857,64.32,09:33:53,in-test
5858,64.65,09:33:54,in-test
5859,64.97,09:33:55,in-test
5860,65.23,09:33:56,in-test
5861,65.57,09:33:57,in-test
5862,65.92,09:33:58,in-test
5863,66.1,09:33:59,in-test
5864,66.32,09:34:00,in-test
5865,66.5,09:34:01,in-test
5866,66.77,09:34:02,in-test
5867,67.02,09:34:03,in-test
5868,67.37,09:34:04,in-test
5869,67.78,09:34:05,in-test
5870,68.1,09:34:06,in-test
5871,68.45,09:34:07,in-test
5872,68.8,09:34:08,in-test
5873,69.13,09:34:09,in-test
5874,69.45,09:34:10,in-test
5875,69.73,09:34:11,in-test
5876,69.95,09:34:12,in-test
5877,70.18,09:34:13,in-test
5878,70.43,09:34:14,in-test
5879,70.77,09:34:15,in-test
5880,71.15,09:34:16,in-test
5881,71.57,09:34:17,in-test
5882,71.97,09:34:18,in-test
5883,72.4,09:34:19,in-test
5884,72.85,09:34:20,in-test
5885,73.13,09:34:21,in-test
5886,73.42,09:34:22,in-test
5887,73.7,09:34:23,in-test
5888,73.95,09:34:24,in-test
5889,74.22,09:34:25,in-test
5890,74.53,09:34:26,in-test
5891,74.93,09:34:27,in-test
5892,75.32,09:34:28,in-test
5893,75.73,09:34:29,in-test
5894,76.18,09:34:30,in-test
5895,76.62,09:34:31,in-test
5896,77.03,09:34:32,in-test
5897,77.1,09:34:33,in-test
5898,77.17,09:34:34,in-test
5899,77.13,09:34:35,in-test
5900,76.9,09:34:36,in-test
5901,76.7,09:34:37,in-test
5902,76.45,09:34:38,in-test
5903,76.2,09:34:39,in-test
5904,75.93,09:34:40,in-test
5905,75.75,09:34:41,in-test
5906,75.7,09:34:42,in-test
5907,75.65,09:34:43,in-test
5908,75.67,09:34:44,in-test
5909,75.72,09:34:45,in-test
5910,75.77,09:34:46,in-test
5911,75.82,09:34:47,in-test
5912,75.85,09:34:48,in-test
5913,76.0,09:34:49,in-test
5914,76.07,09:34:50,in-test
5915,76.15,09:34:51,in-test
5916,76.25,09:34:52,in-test
5917,76.28,09:34:53,in-test
5918,76.32,09:34:54,in-test
5919,76.42,09:34:55,in-test
5920,76.57,09:34:56,in-test
5921,76.72,09:34:57,in-test
5922,76.88,09:34:58,in-test
5923,77.02,09:34:59,in-test
5924,77.13,09:35:00,in-test
5925,77.28,09:35:01,in-test
5926,77.32,09:35:02,in-test
5927,77.38,09:35:03,in-test
5928,77.37,09:35:04,in-test
5929,77.37,09:35:05,in-test
5930,77.45,09:35:06,in-test
5931,77.53,09:35:07,in-test
5932,77.63,09:35:08,in-test
5933,77.73,09:35:09,in-test
5934,77.9,09:35:10,in-test
5935,78.2,09:35:11,in-test
5936,78.52,09:35:12,in-test
5937,78.85,09:35:13,in-test
5938,79.15,09:35:14,in-test
5939,79.45,09:35:15,in-test
5940,79.73,09:35:16,in-test
5941,80.05,09:35:17,in-test
5942,80.38,09:35:18,in-test
5943,80.72,09:35:19,in-test
5944,80.97,09:35:20,in-test
5945,81.27,09:35:21,in-test
5946,81.63,09:35:22,in-test
5947,82.02,09:35:23,in-test
5948,82.42,09:35:24,in-test
5949,82.8,09:35:25,in-test
5950,83.2,09:35:26,in-test
5951,83.6,09:35:27,in-test
5952,83.93,09:35:28,in-test
5953,84.25,09:35:29,in-test
5954,84.55,09:35:30,in-test
5955,84.88,09:35:31,in-test
5956,85.27,09:35:32,in-test
5957,85.58,09:35:33,in-test
5958,85.93,09:35:34,in-test
5959,86.27,09:35:35,in-test
5960,86.57,09:35:36,in-test
5961,86.83,09:35:37,in-test
5962,87.22,09:35:38,in-test
5963,87.63,09:35:39,in-test
5964,88.07,09:35:40,in-test
5965,88.42,09:35:41,in-test
5966,88.65,09:35:42,in-test
5967,88.75,09:35:43,in-test
5968,88.9,09:35:44,in-test
5969,89.05,09:35:45,in-test
5970,89.22,09:35:46,in-test
5971,89.42,09:35:47,in-test
5972,89.6,09:35:48,in-test
5973,89.8,09:35:49,in-test
5974,90.08,09:35:50,in-test
5975,90.38,09:35:51,in-test
5976,90.73,09:35:52,in-test
5977,91.1,09:35:53,in-test
5978,91.62,09:35:54,in-test
5979,92.1,09:35:55,in-test
5980,92.58,09:35:56,in-test
5981,93.1,09:35:57,in-test
5982,93.68,09:35:58,in-test
5983,94.23,09:35:59,in-test
5984,94.82,09:36:00,in-test
5985,95.42,09:36:01,in-test
5986,96.02,09:36:02,in-test
5987,96.58,09:36:03,in-test
5988,97.17,09:36:04,in-test
5989,97.73,09:36:05,in-test
5990,98.35,09:36:06,in-test
5991,98.95,09:36:07,in-test
5992,99.55,09:36:08,in-test
5993,100.2,09:36:09,in-test
5994,100.82,09:36:10,in-test
5995,101.33,09:36:11,in-test
5996,101.9,09:36:12,in-test
5997,102.45,09:36:13,in-test
5998,102.98,09:36:14,in-test
5999,103.48,09:36:15,in-test
6000,103.93,09:36:16,in-test
6001,104.38,09:36:17,in-test
6002,104.8,09:36:18,in-test
6003,105.17,09:36:19,in-test
6004,105.55,09:36:20,in-test
6005,105.92,09:36:21,in-test
6006,106.4,09:36:22,in-test
6007,106.82,09:36:23,in-test
6008,107.2,09:36:24,in-test
6009,107.6,09:36:25,in-test
6010,108.02,09:36:26,in-test
6011,108.45,09:36:27,in-test
6012,108.85,09:36:28,in-test
6013,109.57,09:36:29,in-test
6014,110.33,09:36:30,in-test
6015,111.13,09:36:31,in-test
6016,111.92,09:36:32,in-test
6017,112.7,09:36:33,in-test
6018,113.48,09:36:34,in-test
6019,114.28,09:36:35,in-test
6020,115.18,09:36:36,in-test
6021,116.15,09:36:37,in-test
6022,117.03,09:36:38,in-test
6023,117.88,09:36:39,in-test
6024,118.72,09:36:40,in-test
6025,119.53,09:36:41,in-test
6026,120.52,09:36:42,in-test
6027,121.63,09:36:43,in-test
6028,122.75,09:36:44,in-test
6029,123.83,09:36:45,in-test
6030,124.75,09:36:46,in-test
6031,125.68,09:36:47,in-test
6032,126.67,09:36:48,in-test
6033,127.67,09:36:49,in-test
6034,128.58,09:36:50,in-test
6035,129.47,09:36:51,in-test
6036,130.32,09:36:52,in-test
6037,131.18,09:36:53,in-test
6038,131.87,09:36:54,in-test
6039,132.57,09:36:55,in-test
6040,133.27,09:36:56,in-test
6041,133.92,09:36:57,in-test
6042,134.75,09:36:58,in-test
6043,135.55,09:36:59,in-test
6044,136.5,09:37:00,in-test
6045,137.45,09:37:01,in-test
6046,137.93,09:37:02,in-test
6047,138.45,09:37:03,in-test
6048,138.9,09:37:04,in-test
6049,139.27,09:37:05,in-test
6050,139.6,09:37:06,in-test
6051,139.93,09:37:07,in-test
6052,140.25,09:37:08,in-test
6053,140.67,09:37:09,in-test
6054,141.07,09:37:10,in-test
6055,141.5,09:37:11,in-test
6056,141.92,09:37:12,in-test
6057,142.32,09:37:13,in-test
6058,142.72,09:37:14,in-test
6059,143.15,09:37:15,in-test
6060,143.6,09:37:16,in-test
6061,144.0,09:37:17,in-test
6062,144.4,09:37:18,in-test
6063,144.83,09:37:19,in-test
6064,145.25,09:37:20,in-test
6065,145.62,09:37:21,in-test
6066,145.83,09:37:22,in-test
6067,146.12,09:37:23,in-test
6068,146.37,09:37:24,in-test
6069,146.65,09:37:25,in-test
6070,146.87,09:37:26,in-test
6071,147.1,09:37:27,in-test
6072,147.32,09:37:28,in-test
6073,147.18,09:37:29,in-test
6074,147.07,09:37:30,in-test
6075,146.9,09:37:31,in-test
6076,146.6,09:37:32,in-test
6077,146.32,09:37:33,in-test
6078,146.1,09:37:34,in-test
6079,145.92,09:37:35,in-test
6080,145.8,09:37:36,in-test
6081,145.62,09:37:37,in-test
6082,145.47,09:37:38,in-test
6083,145.4,09:37:39,in-test
6084,145.33,09:37:40,in-test
6085,145.3,09:37:41,in-test
6086,145.2,09:37:42,in-test
6087,145.08,09:37:43,in-test
6088,144.97,09:37:44,in-test
6089,144.88,09:37:45,in-test
6090,144.98,09:37:46,in-test
6091,145.07,09:37:47,in-test
6092,145.12,09:37:48,in-test
6093,145.18,09:37:49,in-test
6094,145.3,09:37:50,in-test
6095,145.35,09:37:51,in-test
6096,145.43,09:37:52,in-test
6097,145.45,09:37:53,in-test
6098,145.45,09:37:54,in-test
6099,145.38,09:37:55,in-test
6100,145.28,09:37:56,in-test
6101,145.25,09:37:57,in-test
6102,144.9,09:37:58,in-test
6103,144.57,09:37:59,in-test
6104,144.05,09:38:00,in-test
6105,143.4,09:38:01,in-test
6106,143.25,09:38:02,in-test
6107,143.05,09:38:03,in-test
6108,142.93,09:38:04,in-test
6109,142.9,09:38:05,in-test
6110,142.88,09:38:06,in-test
6111,142.85,09:38:07,in-test
6112,142.82,09:38:08,in-test
6113,142.67,09:38:09,in-test
6114,142.48,09:38:10,in-test
6115,142.18,09:38:11,in-test
6116,141.87,09:38:12,in-test
6117,141.55,09:38:13,in-test
6118,141.25,09:38:14,in-test
6119,140.92,09:38:15,in-test
6120,140.57,09:38:16,in-test
6121,140.22,09:38:17,in-test
6122,139.88,09:38:18,in-test
6123,139.58,09:38:19,in-test
6124,139.27,09:38:20,in-test
6125,138.97,09:38:21,in-test
6126,138.7,09:38:22,in-test
6127,138.43,09:38:23,in-test
6128,138.27,09:38:24,in-test
6129,138.08,09:38:25,in-test
6130,137.9,09:38:26,in-test
6131,137.68,09:38:27,in-test
6132,137.53,09:38:28,in-test
6133,137.42,09:38:29,in-test
6134,137.22,09:38:30,in-test
6135,137.02,09:38:31,in-test
6136,136.93,09:38:32,in-test
6137,136.87,09:38:33,in-test
6138,136.75,09:38:34,in-test
6139,136.62,09:38:35,in-test
6140,136.45,09:38:36,in-test
6141,136.28,09:38:37,in-test
6142,136.03,09:38:38,in-test
6143,135.72,09:38:39,in-test
6144,135.03,09:38:40,in-test
6145,134.37,09:38:41,in-test
6146,133.65,09:38:42,in-test
6147,132.93,09:38:43,in-test
6148,132.2,09:38:44,in-test
6149,131.43,09:38:45,in-test
6150,130.62,09:38:46,in-test
6151,129.77,09:38:47,in-test
6152,128.93,09:38:48,in-test
6153,128.07,09:38:49,in-test
6154,127.15,09:38:50,in-test
6155,126.3,09:38:51,in-test
6156,125.42,09:38:52,in-test
6157,124.53,09:38:53,in-test
6158,123.67,09:38:54,in-test
6159,122.73,09:38:55,in-test
6160,121.83,09:38:56,in-test
6161,120.87,09:38:57,in-test
6162,119.98,09:38:58,in-test
6163,119.2,09:38:59,in-test
6164,118.38,09:39:00,in-test
6165,117.65,09:39:01,in-test
6166,116.9,09:39:02,in-test
6167,116.15,09:39:03,in-test
6168,115.4,09:39:04,in-test
6169,114.5,09:39:05,in-test
6170,113.63,09:39:06,in-test
6171,112.8,09:39:07,in-test
6172,111.92,09:39:08,in-test
6173,111.0,09:39:09,in-test
6174,110.13,09:39:10,in-test
6175,109.37,09:39:11,in-test
6176,108.63,09:39:12,in-test
6177,107.9,09:39:13,in-test
6178,107.17,09:39:14,in-test
6179,106.45,09:39:15,in-test
6180,105.77,09:39:16,in-test
6181,105.13,09:39:17,in-test
6182,104.53,09:39:18,in-test
6183,104.05,09:39:19,in-test
6184,103.6,09:39:20,in-test
6185,103.18,09:39:21,in-test
6186,102.68,09:39:22,in-test
6187,102.22,09:39:23,in-test
6188,101.75,09:39:24,in-test
6189,101.25,09:39:25,in-test
6190,100.78,09:39:26,in-test
6191,100.32,09:39:27,in-test
6192,99.82,09:39:28,in-test
6193,99.3,09:39:29,in-test
6194,98.78,09:39:30,in-test
6195,98.28,09:39:31,in-test
6196,97.73,09:39:32,in-test
6197,97.25,09:39:33,in-test
6198,96.82,09:39:34,in-test
6199,96.42,09:39:35,in-test
6200,96.0,09:39:36,in-test
6201,95.57,09:39:37,in-test
6202,95.22,09:39:38,in-test
6203,94.93,09:39:39,in-test
6204,95.03,09:39:40,in-test
6205,95.1,09:39:41,in-test
6206,95.38,09:39:42,in-test
6207,96.07,09:39:43,in-test
6208,96.78,09:39:44,in-test
6209,97.5,09:39:45,in-test
6210,98.2,09:39:46,in-test
6211,98.95,09:39:47,in-test
6212,99.1,09:39:48,in-test
6213,99.28,09:39:49,in-test
6214,99.17,09:39:50,in-test
6215,98.97,09:39:51,in-test
6216,98.82,09:39:52,in-test
6217,98.7,09:39:53,in-test
6218,98.62,09:39:54,in-test
6219,98.62,09:39:55,in-test
6220,98.65,09:39:56,in-test
6221,98.68,09:39:57,in-test
6222,98.77,09:39:58,in-test
6223,98.8,09:39:59,in-test
6224,98.87,09:40:00,in-test
6225,98.97,09:40:01,in-test
6226,99.05,09:40:02,in-test
6227,99.15,09:40:03,in-test
6228,99.23,09:40:04,in-test
6229,99.43,09:40:05,in-test
6230,99.55,09:40:06,in-test
6231,99.65,09:40:07,in-test
6232,99.82,09:40:08,in-test
6233,99.98,09:40:09,in-test
6234,100.15,09:40:10,in-test
6235,100.32,09:40:11,in-test
6236,100.47,09:40:12,in-test
6237,100.63,09:40:13,in-test
6238,100.82,09:40:14,in-test
6239,100.98,09:40:15,in-test
6240,101.1,09:40:16,in-test
6241,101.2,09:40:17,in-test
6242,101.27,09:40:18,in-test
6243,101.2,09:40:19,in-test
6244,101.13,09:40:20,in-test
6245,101.05,09:40:21,in-test
6246,100.98,09:40:22,in-test
6247,100.88,09:40:23,in-test
6248,100.83,09:40:24,in-test
6249,100.78,09:40:25,in-test
6250,100.72,09:40:26,in-test
6251,100.67,09:40:27,in-test
6252,100.65,09:40:28,in-test
6253,100.65,09:40:29,in-test
6254,100.62,09:40:30,in-test
6255,100.62,09:40:31,in-test
6256,100.58,09:40:32,in-test
6257,100.5,09:40:33,in-test
6258,100.23,09:40:34,in-test
6259,99.9,09:40:35,in-test
6260,99.53,09:40:36,in-test
6261,99.17,09:40:37,in-test
6262,98.77,09:40:38,in-test
6263,98.33,09:40:39,in-test
6264,97.85,09:40:40,in-test
6265,97.42,09:40:41,in-test
6266,96.82,09:40:42,in-test
6267,95.93,09:40:43,in-test
6268,95.02,09:40:44,in-test
6269,94.13,09:40:45,in-test
6270,93.32,09:40:46,in-test
6271,92.43,09:40:47,in-test
6272,92.2,09:40:48,in-test
6273,91.97,09:40:49,in-test
6274,92.03,09:40:50,in-test
6275,92.18,09:40:51,in-test
6276,92.3,09:40:52,in-test
6277,92.43,09:40:53,in-test
6278,92.52,09:40:54,in-test
6279,92.55,09:40:55,in-test
6280,92.52,09:40:56,in-test
6281,92.47,09:40:57,in-test
6282,92.32,09:40:58,in-test
6283,92.25,09:40:59,in-test
6284,92.3,09:41:00,in-test
6285,92.37,09:41:01,in-test
6286,92.42,09:41:02,in-test
6287,92.47,09:41:03,in-test
6288,92.53,09:41:04,in-test
6289,92.57,09:41:05,in-test
6290,92.67,09:41:06,in-test
6291,92.77,09:41:07,in-test
6292,92.82,09:41:08,in-test
6293,92.92,09:41:09,in-test
6294,92.92,09:41:10,in-test
6295,92.92,09:41:11,in-test
6296,92.93,09:41:12,in-test
6297,92.9,09:41:13,in-test
6298,92.85,09:41:14,in-test
6299,92.85,09:41:15,in-test
6300,92.83,09:41:16,in-test
6301,92.82,09:41:17,in-test
6302,92.78,09:41:18,in-test
6303,92.7,09:41:19,in-test
6304,92.53,09:41:20,in-test
6305,92.35,09:41:21,in-test
6306,92.13,09:41:22,in-test
6307,91.92,09:41:23,in-test
6308,91.67,09:41:24,in-test
6309,91.47,09:41:25,in-test
6310,91.12,09:41:26,in-test
6311,90.72,09:41:27,in-test
6312,90.35,09:41:28,in-test
6313,90.0,09:41:29,in-test
6314,89.68,09:41:30,in-test
6315,89.35,09:41:31,in-test
6316,89.02,09:41:32,in-test
6317,88.72,09:41:33,in-test
6318,88.52,09:41:34,in-test
6319,88.32,09:41:35,in-test
6320,88.18,09:41:36,in-test
6321,88.03,09:41:37,in-test
6322,87.85,09:41:38,in-test
6323,87.62,09:41:39,in-test
6324,87.4,09:41:40,in-test
6325,87.17,09:41:41,in-test
6326,86.9,09:41:42,in-test
6327,86.53,09:41:43,in-test
6328,86.15,09:41:44,in-test
6329,85.72,09:41:45,in-test
6330,85.25,09:41:46,in-test
6331,84.87,09:41:47,in-test
6332,84.45,09:41:48,in-test
6333,83.77,09:41:49,in-test
6334,83.07,09:41:50,in-test
6335,82.32,09:41:51,in-test
6336,81.55,09:41:52,in-test
6337,80.75,09:41:53,in-test
6338,79.98,09:41:54,in-test
6339,79.3,09:41:55,in-test
6340,78.65,09:41:56,in-test
6341,78.0,09:41:57,in-test
6342,77.68,09:41:58,in-test
6343,77.28,09:41:59,in-test
6344,76.8,09:42:00,in-test
6345,76.32,09:42:01,in-test
6346,75.85,09:42:02,in-test
6347,75.4,09:42:03,in-test
6348,74.93,09:42:04,in-test
6349,74.53,09:42:05,in-test
6350,74.05,09:42:06,in-test
6351,73.55,09:42:07,in-test
6352,73.1,09:42:08,in-test
6353,72.63,09:42:09,in-test
6354,72.27,09:42:10,in-test
6355,71.92,09:42:11,in-test
6356,71.53,09:42:12,in-test
6357,71.2,09:42:13,in-test
6358,70.85,09:42:14,in-test
6359,70.48,09:42:15,in-test
6360,70.15,09:42:16,in-test
6361,69.78,09:42:17,in-test
