HR,timestamp,period
100.0,10:39:59,post-test
100.08,10:40:00,post-test
100.23,10:40:01,post-test
100.38,10:40:02,post-test
100.53,10:40:03,post-test
100.63,10:40:04,post-test
100.93,10:40:05,post-test
101.27,10:40:06,post-test
101.68,10:40:07,post-test
102.17,10:40:08,post-test
102.67,10:40:09,post-test
103.13,10:40:10,post-test
103.65,10:40:11,post-test
104.1,10:40:12,post-test
104.57,10:40:13,post-test
105.07,10:40:14,post-test
105.63,10:40:15,post-test
106.2,10:40:16,post-test
106.78,10:40:17,post-test
107.52,10:40:18,post-test
108.22,10:40:19,post-test
109.05,10:40:20,post-test
109.9,10:40:21,post-test
110.72,10:40:22,post-test
111.57,10:40:23,post-test
112.42,10:40:24,post-test
113.28,10:40:25,post-test
114.13,10:40:26,post-test
114.97,10:40:27,post-test
115.75,10:40:28,post-test
116.47,10:40:29,post-test
117.03,10:40:30,post-test
117.53,10:40:31,post-test
118.15,10:40:32,post-test
118.6,10:40:33,post-test
119.1,10:40:34,post-test
119.62,10:40:35,post-test
120.13,10:40:36,post-test
120.68,10:40:37,post-test
121.27,10:40:38,post-test
121.87,10:40:39,post-test
122.53,10:40:40,post-test
123.18,10:40:41,post-test
123.85,10:40:42,post-test
124.48,10:40:43,post-test
125.12,10:40:44,post-test
125.75,10:40:45,post-test
126.33,10:40:46,post-test
126.92,10:40:47,post-test
127.48,10:40:48,post-test
128.05,10:40:49,post-test
128.63,10:40:50,post-test
129.23,10:40:51,post-test
129.77,10:40:52,post-test
130.22,10:40:53,post-test
130.58,10:40:54,post-test
130.95,10:40:55,post-test
131.25,10:40:56,post-test
131.5,10:40:57,post-test
131.73,10:40:58,post-test
131.87,10:40:59,post-test
132.05,10:41:00,post-test
132.22,10:41:01,post-test
132.37,10:41:02,post-test
132.37,10:41:03,post-test
132.18,10:41:04,post-test
131.95,10:41:05,post-test
131.68,10:41:06,post-test
131.38,10:41:07,post-test
131.13,10:41:08,post-test
130.88,10:41:09,post-test
130.67,10:41:10,post-test
130.5,10:41:11,post-test
130.48,10:41:12,post-test
130.43,10:41:13,post-test
130.38,10:41:14,post-test
130.32,10:41:15,post-test
130.25,10:41:16,post-test
130.18,10:41:17,post-test
130.13,10:41:18,post-test
130.07,10:41:19,post-test
130.02,10:41:20,post-test
129.95,10:41:21,post-test
129.92,10:41:22,post-test
129.88,10:41:23,post-test
129.87,10:41:24,post-test
129.83,10:41:25,post-test
129.8,10:41:26,post-test
129.72,10:41:27,post-test
129.68,10:41:28,post-test
129.62,10:41:29,post-test
129.53,10:41:30,post-test
129.43,10:41:31,post-test
129.23,10:41:32,post-test
129.02,10:41:33,post-test
128.8,10:41:34,post-test
128.62,10:41:35,post-test
128.38,10:41:36,post-test
128.17,10:41:37,post-test
128.02,10:41:38,post-test
127.9,10:41:39,post-test
127.73,10:41:40,post-test
127.55,10:41:41,post-test
127.37,10:41:42,post-test
127.18,10:41:43,post-test
126.95,10:41:44,post-test
126.67,10:41:45,post-test
126.42,10:41:46,post-test
126.05,10:41:47,post-test
125.68,10:41:48,post-test
125.42,10:41:49,post-test
125.12,10:41:50,post-test
124.83,10:41:51,post-test
124.0,10:41:52,post-test
123.17,10:41:53,post-test
122.33,10:41:54,post-test
121.5,10:41:55,post-test
120.7,10:41:56,post-test
119.93,10:41:57,post-test
119.22,10:41:58,post-test
118.52,10:41:59,post-test
117.73,10:42:00,post-test
116.95,10:42:01,post-test
116.18,10:42:02,post-test
115.58,10:42:03,post-test
115.1,10:42:04,post-test
114.4,10:42:05,post-test
114.32,10:42:06,post-test
114.18,10:42:07,post-test
114.0,10:42:08,post-test
113.77,10:42:09,post-test
113.62,10:42:10,post-test
113.42,10:42:11,post-test
113.33,10:42:12,post-test
113.2,10:42:13,post-test
113.12,10:42:14,post-test
113.02,10:42:15,post-test
112.93,10:42:16,post-test
112.27,10:42:17,post-test
111.58,10:42:18,post-test
110.83,10:42:19,post-test
109.68,10:42:20,post-test
108.55,10:42:21,post-test
107.68,10:42:22,post-test
106.78,10:42:23,post-test
105.83,10:42:24,post-test
104.92,10:42:25,post-test
104.02,10:42:26,post-test
103.07,10:42:27,post-test
102.08,10:42:28,post-test
101.13,10:42:29,post-test
100.22,10:42:30,post-test
99.27,10:42:31,post-test
98.33,10:42:32,post-test
97.48,10:42:33,post-test
96.63,10:42:34,post-test
95.78,10:42:35,post-test
95.0,10:42:36,post-test
94.17,10:42:37,post-test
93.28,10:42:38,post-test
92.32,10:42:39,post-test
91.38,10:42:40,post-test
90.52,10:42:41,post-test
89.53,10:42:42,post-test
88.55,10:42:43,post-test
87.6,10:42:44,post-test
86.7,10:42:45,post-test
85.8,10:42:46,post-test
85.13,10:42:47,post-test
84.45,10:42:48,post-test
83.68,10:42:49,post-test
82.92,10:42:50,post-test
82.1,10:42:51,post-test
81.9,10:42:52,post-test
81.7,10:42:53,post-test
81.48,10:42:54,post-test
81.22,10:42:55,post-test
80.92,10:42:56,post-test
80.72,10:42:57,post-test
80.52,10:42:58,post-test
80.32,10:42:59,post-test
80.12,10:43:00,post-test
79.9,10:43:01,post-test
79.67,10:43:02,post-test
79.52,10:43:03,post-test
79.4,10:43:04,post-test
79.48,10:43:05,post-test
78.92,10:43:06,post-test
78.37,10:43:07,post-test
77.83,10:43:08,post-test
77.35,10:43:09,post-test
76.77,10:43:10,post-test
76.2,10:43:11,post-test
75.37,10:43:12,post-test
74.57,10:43:13,post-test
73.73,10:43:14,post-test
72.9,10:43:15,post-test
72.05,10:43:16,post-test
71.95,10:43:17,post-test
72.52,10:43:18,post-test
73.17,10:43:19,post-test
74.22,10:43:20,post-test
75.27,10:43:21,post-test
76.03,10:43:22,post-test
76.8,10:43:23,post-test
77.6,10:43:24,post-test
78.38,10:43:25,post-test
79.15,10:43:26,post-test
80.0,10:43:27,post-test
80.85,10:43:28,post-test
81.72,10:43:29,post-test
82.58,10:43:30,post-test
83.47,10:43:31,post-test
84.35,10:43:32,post-test
85.22,10:43:33,post-test
86.08,10:43:34,post-test
86.92,10:43:35,post-test
87.72,10:43:36,post-test
88.53,10:43:37,post-test
89.37,10:43:38,post-test
90.23,10:43:39,post-test
90.22,10:43:40,post-test
90.32,10:43:41,post-test
90.58,10:43:42,post-test
90.92,10:43:43,post-test
91.18,10:43:44,post-test
91.47,10:43:45,post-test
91.83,10:43:46,post-test
92.0,10:43:47,post-test
92.17,10:43:48,post-test
92.35,10:43:49,post-test
92.52,10:43:50,post-test
92.5,10:43:51,post-test
92.45,10:43:52,post-test
92.43,10:43:53,post-test
92.47,10:43:54,post-test
92.52,10:43:55,post-test
92.62,10:43:56,post-test
92.88,10:43:57,post-test
93.13,10:43:58,post-test
93.43,10:43:59,post-test
93.73,10:44:00,post-test
94.07,10:44:01,post-test
94.43,10:44:02,post-test
94.68,10:44:03,post-test
94.93,10:44:04,post-test
95.25,10:44:05,post-test
95.62,10:44:06,post-test
95.95,10:44:07,post-test
96.08,10:44:08,post-test
96.42,10:44:09,post-test
96.78,10:44:10,post-test
97.1,10:44:11,post-test
97.32,10:44:12,post-test
98.15,10:44:13,post-test
98.98,10:44:14,post-test
99.82,10:44:15,post-test
100.67,10:44:16,post-test
101.35,10:44:17,post-test
101.38,10:44:18,post-test
101.42,10:44:19,post-test
101.8,10:44:20,post-test
102.2,10:44:21,post-test
102.43,10:44:22,post-test
102.67,10:44:23,post-test
102.9,10:44:24,post-test
103.12,10:44:25,post-test
103.33,10:44:26,post-test
103.53,10:44:27,post-test
103.62,10:44:28,post-test
103.72,10:44:29,post-test
103.8,10:44:30,post-test
103.9,10:44:31,post-test
104.0,10:44:32,post-test
104.1,10:44:33,post-test
104.22,10:44:34,post-test
104.35,10:44:35,post-test
104.5,10:44:36,post-test
104.67,10:44:37,post-test
104.82,10:44:38,post-test
104.97,10:44:39,post-test
105.98,10:44:40,post-test
106.83,10:44:41,post-test
107.63,10:44:42,post-test
108.37,10:44:43,post-test
109.18,10:44:44,post-test
109.98,10:44:45,post-test
110.7,10:44:46,post-test
111.5,10:44:47,post-test
112.35,10:44:48,post-test
113.17,10:44:49,post-test
114.05,10:44:50,post-test
114.97,10:44:51,post-test
116.07,10:44:52,post-test
117.15,10:44:53,post-test
118.2,10:44:54,post-test
119.23,10:44:55,post-test
120.2,10:44:56,post-test
120.9,10:44:57,post-test
121.62,10:44:58,post-test
122.28,10:44:59,post-test
122.98,10:45:00,post-test
123.65,10:45:01,post-test
124.27,10:45:02,post-test
124.98,10:45:03,post-test
125.7,10:45:04,post-test
126.43,10:45:05,post-test
127.13,10:45:06,post-test
127.88,10:45:07,post-test
128.8,10:45:08,post-test
129.5,10:45:09,post-test
130.15,10:45:10,post-test
130.85,10:45:11,post-test
131.65,10:45:12,post-test
131.82,10:45:13,post-test
132.0,10:45:14,post-test
132.18,10:45:15,post-test
132.33,10:45:16,post-test
132.47,10:45:17,post-test
132.58,10:45:18,post-test
132.7,10:45:19,post-test
132.48,10:45:20,post-test
132.25,10:45:21,post-test
132.18,10:45:22,post-test
132.18,10:45:23,post-test
132.13,10:45:24,post-test
132.1,10:45:25,post-test
132.05,10:45:26,post-test
131.97,10:45:27,post-test
132.0,10:45:28,post-test
131.97,10:45:29,post-test
131.9,10:45:30,post-test
131.8,10:45:31,post-test
131.7,10:45:32,post-test
131.6,10:45:33,post-test
131.47,10:45:34,post-test
131.33,10:45:35,post-test
131.23,10:45:36,post-test
131.12,10:45:37,post-test
131.0,10:45:38,post-test
130.87,10:45:39,post-test
130.72,10:45:40,post-test
130.53,10:45:41,post-test
130.37,10:45:42,post-test
130.22,10:45:43,post-test
130.07,10:45:44,post-test
129.92,10:45:45,post-test
129.77,10:45:46,post-test
129.62,10:45:47,post-test
129.42,10:45:48,post-test
129.18,10:45:49,post-test
128.92,10:45:50,post-test
128.82,10:45:51,post-test
128.53,10:45:52,post-test
128.25,10:45:53,post-test
128.0,10:45:54,post-test
127.78,10:45:55,post-test
127.63,10:45:56,post-test
127.48,10:45:57,post-test
127.35,10:45:58,post-test
127.23,10:45:59,post-test
127.12,10:46:00,post-test
127.02,10:46:01,post-test
126.93,10:46:02,post-test
126.73,10:46:03,post-test
126.6,10:46:04,post-test
126.47,10:46:05,post-test
126.33,10:46:06,post-test
126.2,10:46:07,post-test
126.08,10:46:08,post-test
126.05,10:46:09,post-test
126.03,10:46:10,post-test
126.07,10:46:11,post-test
126.12,10:46:12,post-test
126.13,10:46:13,post-test
126.13,10:46:14,post-test
126.13,10:46:15,post-test
126.17,10:46:16,post-test
126.22,10:46:17,post-test
126.23,10:46:18,post-test
126.07,10:46:19,post-test
125.88,10:46:20,post-test
125.53,10:46:21,post-test
125.17,10:46:22,post-test
124.72,10:46:23,post-test
124.33,10:46:24,post-test
123.92,10:46:25,post-test
123.5,10:46:26,post-test
123.07,10:46:27,post-test
122.62,10:46:28,post-test
122.22,10:46:29,post-test
121.82,10:46:30,post-test
121.43,10:46:31,post-test
121.07,10:46:32,post-test
120.68,10:46:33,post-test
120.33,10:46:34,post-test
119.9,10:46:35,post-test
119.47,10:46:36,post-test
119.03,10:46:37,post-test
118.57,10:46:38,post-test
118.1,10:46:39,post-test
117.63,10:46:40,post-test
117.17,10:46:41,post-test
116.72,10:46:42,post-test
116.28,10:46:43,post-test
115.85,10:46:44,post-test
115.4,10:46:45,post-test
114.98,10:46:46,post-test
114.55,10:46:47,post-test
114.15,10:46:48,post-test
113.77,10:46:49,post-test
113.37,10:46:50,post-test
112.98,10:46:51,post-test
112.57,10:46:52,post-test
112.18,10:46:53,post-test
111.77,10:46:54,post-test
111.35,10:46:55,post-test
110.95,10:46:56,post-test
110.5,10:46:57,post-test
110.12,10:46:58,post-test
109.8,10:46:59,post-test
109.43,10:47:00,post-test
109.03,10:47:01,post-test
108.73,10:47:02,post-test
108.52,10:47:03,post-test
108.25,10:47:04,post-test
108.1,10:47:05,post-test
108.1,10:47:06,post-test
108.08,10:47:07,post-test
108.08,10:47:08,post-test
108.02,10:47:09,post-test
108.0,10:47:10,post-test
107.93,10:47:11,post-test
107.87,10:47:12,post-test
107.85,10:47:13,post-test
107.82,10:47:14,post-test
107.8,10:47:15,post-test
107.78,10:47:16,post-test
107.75,10:47:17,post-test
107.78,10:47:18,post-test
108.0,10:47:19,post-test
108.22,10:47:20,post-test
108.6,10:47:21,post-test
109.0,10:47:22,post-test
109.42,10:47:23,post-test
109.8,10:47:24,post-test
110.2,10:47:25,post-test
110.6,10:47:26,post-test
111.03,10:47:27,post-test
111.48,10:47:28,post-test
111.92,10:47:29,post-test
112.37,10:47:30,post-test
112.82,10:47:31,post-test
113.25,10:47:32,post-test
113.72,10:47:33,post-test
114.17,10:47:34,post-test
114.7,10:47:35,post-test
115.18,10:47:36,post-test
115.67,10:47:37,post-test
116.2,10:47:38,post-test
116.77,10:47:39,post-test
117.38,10:47:40,post-test
118.03,10:47:41,post-test
118.67,10:47:42,post-test
119.3,10:47:43,post-test
119.95,10:47:44,post-test
120.62,10:47:45,post-test
121.25,10:47:46,post-test
121.88,10:47:47,post-test
122.48,10:47:48,post-test
123.07,10:47:49,post-test
123.63,10:47:50,post-test
124.15,10:47:51,post-test
124.68,10:47:52,post-test
125.17,10:47:53,post-test
125.65,10:47:54,post-test
126.1,10:47:55,post-test
126.43,10:47:56,post-test
126.82,10:47:57,post-test
127.13,10:47:58,post-test
127.38,10:47:59,post-test
127.68,10:48:00,post-test
128.03,10:48:01,post-test
128.4,10:48:02,post-test
128.7,10:48:03,post-test
128.98,10:48:04,post-test
129.13,10:48:05,post-test
129.13,10:48:06,post-test
129.13,10:48:07,post-test
129.12,10:48:08,post-test
129.12,10:48:09,post-test
129.07,10:48:10,post-test
129.02,10:48:11,post-test
128.98,10:48:12,post-test
128.95,10:48:13,post-test
128.93,10:48:14,post-test
128.9,10:48:15,post-test
128.85,10:48:16,post-test
128.8,10:48:17,post-test
128.72,10:48:18,post-test
128.63,10:48:19,post-test
128.57,10:48:20,post-test
128.5,10:48:21,post-test
128.43,10:48:22,post-test
128.35,10:48:23,post-test
128.28,10:48:24,post-test
128.2,10:48:25,post-test
128.13,10:48:26,post-test
128.07,10:48:27,post-test
128.0,10:48:28,post-test
127.93,10:48:29,post-test
127.88,10:48:30,post-test
127.83,10:48:31,post-test
127.78,10:48:32,post-test
127.72,10:48:33,post-test
127.67,10:48:34,post-test
127.62,10:48:35,post-test
127.58,10:48:36,post-test
127.57,10:48:37,post-test
127.53,10:48:38,post-test
127.48,10:48:39,post-test
127.42,10:48:40,post-test
127.37,10:48:41,post-test
127.32,10:48:42,post-test
127.18,10:48:43,post-test
127.03,10:48:44,post-test
126.9,10:48:45,post-test
126.68,10:48:46,post-test
126.43,10:48:47,post-test
126.22,10:48:48,post-test
126.0,10:48:49,post-test
125.8,10:48:50,post-test
125.65,10:48:51,post-test
125.48,10:48:52,post-test
125.08,10:48:53,post-test
124.75,10:48:54,post-test
124.43,10:48:55,post-test
124.18,10:48:56,post-test
123.92,10:48:57,post-test
123.9,10:48:58,post-test
122.95,10:48:59,post-test
122.3,10:49:00,post-test
123.73,10:49:01,post-test
124.78,10:49:02,post-test
125.82,10:49:03,post-test
126.85,10:49:04,post-test
127.9,10:49:05,post-test
128.93,10:49:06,post-test
129.97,10:49:07,post-test
130.98,10:49:08,post-test
131.98,10:49:09,post-test
132.97,10:49:10,post-test
133.93,10:49:11,post-test
134.9,10:49:12,post-test
135.82,10:49:13,post-test
136.72,10:49:14,post-test
137.62,10:49:15,post-test
138.53,10:49:16,post-test
139.62,10:49:17,post-test
140.72,10:49:18,post-test
141.82,10:49:19,post-test
142.87,10:49:20,post-test
143.9,10:49:21,post-test
144.92,10:49:22,post-test
145.93,10:49:23,post-test
146.92,10:49:24,post-test
147.93,10:49:25,post-test
148.93,10:49:26,post-test
149.92,10:49:27,post-test
150.57,10:49:28,post-test
151.2,10:49:29,post-test
151.78,10:49:30,post-test
152.32,10:49:31,post-test
152.82,10:49:32,post-test
153.37,10:49:33,post-test
153.93,10:49:34,post-test
154.48,10:49:35,post-test
154.37,10:49:36,post-test
154.27,10:49:37,post-test
154.13,10:49:38,post-test
154.0,10:49:39,post-test
153.88,10:49:40,post-test
153.73,10:49:41,post-test
153.57,10:49:42,post-test
153.75,10:49:43,post-test
153.97,10:49:44,post-test
154.6,10:49:45,post-test
154.52,10:49:46,post-test
154.48,10:49:47,post-test
154.45,10:49:48,post-test
154.47,10:49:49,post-test
154.5,10:49:50,post-test
154.52,10:49:51,post-test
154.57,10:49:52,post-test
154.27,10:49:53,post-test
154.85,10:49:54,post-test
155.38,10:49:55,post-test
155.97,10:49:56,post-test
156.3,10:49:57,post-test
156.4,10:49:58,post-test
157.43,10:49:59,post-test
158.17,10:50:00,post-test
156.8,10:50:01,post-test
155.7,10:50:02,post-test
154.65,10:50:03,post-test
153.6,10:50:04,post-test
152.55,10:50:05,post-test
151.27,10:50:06,post-test
150.0,10:50:07,post-test
147.78,10:50:08,post-test
146.47,10:50:09,post-test
144.3,10:50:10,post-test
143.58,10:50:11,post-test
141.35,10:50:12,post-test
140.73,10:50:13,post-test
138.52,10:50:14,post-test
137.93,10:50:15,post-test
136.02,10:50:16,post-test
135.33,10:50:17,post-test
133.25,10:50:18,post-test
132.58,10:50:19,post-test
130.55,10:50:20,post-test
129.88,10:50:21,post-test
127.87,10:50:22,post-test
127.15,10:50:23,post-test
125.12,10:50:24,post-test
124.5,10:50:25,post-test
122.45,10:50:26,post-test
121.88,10:50:27,post-test
120.18,10:50:28,post-test
120.0,10:50:29,post-test
118.37,10:50:30,post-test
118.28,10:50:31,post-test
117.93,10:50:32,post-test
117.53,10:50:33,post-test
116.87,10:50:34,post-test
116.2,10:50:35,post-test
116.2,10:50:36,post-test
115.77,10:50:37,post-test
115.38,10:50:38,post-test
115.38,10:50:39,post-test
114.58,10:50:40,post-test
115.13,10:50:41,post-test
114.93,10:50:42,post-test
114.45,10:50:43,post-test
113.35,10:50:44,post-test
113.07,10:50:45,post-test
112.3,10:50:46,post-test
112.8,10:50:47,post-test
112.77,10:50:48,post-test
112.72,10:50:49,post-test
113.58,10:50:50,post-test
114.3,10:50:51,post-test
113.32,10:50:52,post-test
114.33,10:50:53,post-test
114.37,10:50:54,post-test
113.2,10:50:55,post-test
113.17,10:50:56,post-test
112.6,10:50:57,post-test
112.23,10:50:58,post-test
111.83,10:50:59,post-test
111.43,10:51:00,post-test
111.03,10:51:01,post-test
110.62,10:51:02,post-test
110.18,10:51:03,post-test
109.73,10:51:04,post-test
109.27,10:51:05,post-test
109.05,10:51:06,post-test
108.82,10:51:07,post-test
109.08,10:51:08,post-test
109.83,10:51:09,post-test
110.55,10:51:10,post-test
109.83,10:51:11,post-test
110.58,10:51:12,post-test
109.17,10:51:13,post-test
110.78,10:51:14,post-test
109.33,10:51:15,post-test
110.6,10:51:16,post-test
109.2,10:51:17,post-test
110.5,10:51:18,post-test
109.08,10:51:19,post-test
110.4,10:51:20,post-test
109.93,10:51:21,post-test
109.58,10:51:22,post-test
109.63,10:51:23,post-test
109.72,10:51:24,post-test
109.67,10:51:25,post-test
109.75,10:51:26,post-test
109.62,10:51:27,post-test
109.72,10:51:28,post-test
109.47,10:51:29,post-test
109.58,10:51:30,post-test
109.38,10:51:31,post-test
108.33,10:51:32,post-test
108.4,10:51:33,post-test
107.95,10:51:34,post-test
107.57,10:51:35,post-test
107.13,10:51:36,post-test
107.12,10:51:37,post-test
107.08,10:51:38,post-test
106.67,10:51:39,post-test
107.05,10:51:40,post-test
106.1,10:51:41,post-test
105.92,10:51:42,post-test
105.77,10:51:43,post-test
106.22,10:51:44,post-test
105.4,10:51:45,post-test
105.87,10:51:46,post-test
105.1,10:51:47,post-test
105.12,10:51:48,post-test
104.17,10:51:49,post-test
103.88,10:51:50,post-test
102.13,10:51:51,post-test
103.78,10:51:52,post-test
102.33,10:51:53,post-test
102.55,10:51:54,post-test
103.33,10:51:55,post-test
102.95,10:51:56,post-test
103.38,10:51:57,post-test
103.63,10:51:58,post-test
103.93,10:51:59,post-test
104.25,10:52:00,post-test
104.57,10:52:01,post-test
104.92,10:52:02,post-test
105.3,10:52:03,post-test
105.7,10:52:04,post-test
106.12,10:52:05,post-test
106.53,10:52:06,post-test
106.95,10:52:07,post-test
107.85,10:52:08,post-test
107.35,10:52:09,post-test
107.75,10:52:10,post-test
108.13,10:52:11,post-test
108.57,10:52:12,post-test
109.58,10:52:13,post-test
109.2,10:52:14,post-test
110.27,10:52:15,post-test
109.93,10:52:16,post-test
110.88,10:52:17,post-test
110.55,10:52:18,post-test
111.57,10:52:19,post-test
111.25,10:52:20,post-test
111.37,10:52:21,post-test
112.75,10:52:22,post-test
112.23,10:52:23,post-test
113.03,10:52:24,post-test
112.55,10:52:25,post-test
113.4,10:52:26,post-test
113.03,10:52:27,post-test
113.88,10:52:28,post-test
113.58,10:52:29,post-test
114.42,10:52:30,post-test
114.07,10:52:31,post-test
114.83,10:52:32,post-test
114.47,10:52:33,post-test
114.82,10:52:34,post-test
115.1,10:52:35,post-test
115.45,10:52:36,post-test
115.75,10:52:37,post-test
116.02,10:52:38,post-test
116.28,10:52:39,post-test
116.37,10:52:40,post-test
116.43,10:52:41,post-test
116.18,10:52:42,post-test
116.9,10:52:43,post-test
116.53,10:52:44,post-test
117.33,10:52:45,post-test
117.83,10:52:46,post-test
117.32,10:52:47,post-test
116.53,10:52:48,post-test
116.83,10:52:49,post-test
115.55,10:52:50,post-test
115.97,10:52:51,post-test
114.68,10:52:52,post-test
115.1,10:52:53,post-test
113.92,10:52:54,post-test
113.37,10:52:55,post-test
112.8,10:52:56,post-test
112.17,10:52:57,post-test
111.5,10:52:58,post-test
110.8,10:52:59,post-test
110.08,10:53:00,post-test
109.3,10:53:01,post-test
108.9,10:53:02,post-test
108.15,10:53:03,post-test
107.87,10:53:04,post-test
107.6,10:53:05,post-test
107.27,10:53:06,post-test
106.97,10:53:07,post-test
106.6,10:53:08,post-test
106.23,10:53:09,post-test
105.88,10:53:10,post-test
105.28,10:53:11,post-test
105.55,10:53:12,post-test
104.95,10:53:13,post-test
105.25,10:53:14,post-test
104.05,10:53:15,post-test
104.43,10:53:16,post-test
103.17,10:53:17,post-test
103.65,10:53:18,post-test
102.97,10:53:19,post-test
103.42,10:53:20,post-test
104.07,10:53:21,post-test
104.75,10:53:22,post-test
105.65,10:53:23,post-test
106.55,10:53:24,post-test
105.37,10:53:25,post-test
106.02,10:53:26,post-test
105.25,10:53:27,post-test
105.88,10:53:28,post-test
105.15,10:53:29,post-test
105.87,10:53:30,post-test
105.52,10:53:31,post-test
104.8,10:53:32,post-test
105.55,10:53:33,post-test
105.37,10:53:34,post-test
105.18,10:53:35,post-test
105.0,10:53:36,post-test
104.83,10:53:37,post-test
104.7,10:53:38,post-test
104.57,10:53:39,post-test
104.62,10:53:40,post-test
105.4,10:53:41,post-test
105.75,10:53:42,post-test
104.38,10:53:43,post-test
105.67,10:53:44,post-test
105.72,10:53:45,post-test
105.9,10:53:46,post-test
107.72,10:53:47,post-test
109.92,10:53:48,post-test
110.93,10:53:49,post-test
111.97,10:53:50,post-test
112.65,10:53:51,post-test
113.6,10:53:52,post-test
113.17,10:53:53,post-test
114.53,10:53:54,post-test
114.83,10:53:55,post-test
115.13,10:53:56,post-test
115.47,10:53:57,post-test
115.58,10:53:58,post-test
117.03,10:53:59,post-test
117.22,10:54:00,post-test
118.72,10:54:01,post-test
118.52,10:54:02,post-test
119.93,10:54:03,post-test
119.62,10:54:04,post-test
120.52,10:54:05,post-test
121.48,10:54:06,post-test
121.43,10:54:07,post-test
121.03,10:54:08,post-test
122.03,10:54:09,post-test
123.38,10:54:10,post-test
122.88,10:54:11,post-test
123.27,10:54:12,post-test
122.75,10:54:13,post-test
123.12,10:54:14,post-test
123.13,10:54:15,post-test
123.43,10:54:16,post-test
123.5,10:54:17,post-test
123.65,10:54:18,post-test
123.03,10:54:19,post-test
123.13,10:54:20,post-test
121.4,10:54:21,post-test
121.23,10:54:22,post-test
121.9,10:54:23,post-test
122.57,10:54:24,post-test
123.17,10:54:25,post-test
123.18,10:54:26,post-test
124.18,10:54:27,post-test
122.97,10:54:28,post-test
124.37,10:54:29,post-test
123.27,10:54:30,post-test
123.17,10:54:31,post-test
123.47,10:54:32,post-test
122.33,10:54:33,post-test
122.15,10:54:34,post-test
122.0,10:54:35,post-test
121.83,10:54:36,post-test
121.7,10:54:37,post-test
121.83,10:54:38,post-test
121.98,10:54:39,post-test
121.9,10:54:40,post-test
121.08,10:54:41,post-test
121.28,10:54:42,post-test
122.18,10:54:43,post-test
121.52,10:54:44,post-test
120.98,10:54:45,post-test
120.62,10:54:46,post-test
118.75,10:54:47,post-test
118.05,10:54:48,post-test
118.2,10:54:49,post-test
116.92,10:54:50,post-test
117.52,10:54:51,post-test
116.27,10:54:52,post-test
118.0,10:54:53,post-test
116.3,10:54:54,post-test
117.32,10:54:55,post-test
117.7,10:54:56,post-test
118.13,10:54:57,post-test
118.78,10:54:58,post-test
118.13,10:54:59,post-test
118.15,10:55:00,post-test
118.15,10:55:01,post-test
118.23,10:55:02,post-test
117.38,10:55:03,post-test
117.8,10:55:04,post-test
116.3,10:55:05,post-test
116.32,10:55:06,post-test
115.82,10:55:07,post-test
117.18,10:55:08,post-test
115.72,10:55:09,post-test
115.33,10:55:10,post-test
115.65,10:55:11,post-test
115.62,10:55:12,post-test
116.0,10:55:13,post-test
115.97,10:55:14,post-test
116.07,10:55:15,post-test
115.95,10:55:16,post-test
116.45,10:55:17,post-test
116.35,10:55:18,post-test
116.85,10:55:19,post-test
116.72,10:55:20,post-test
116.95,10:55:21,post-test
116.83,10:55:22,post-test
114.55,10:55:23,post-test
113.58,10:55:24,post-test
113.45,10:55:25,post-test
113.38,10:55:26,post-test
112.13,10:55:27,post-test
113.33,10:55:28,post-test
113.43,10:55:29,post-test
114.6,10:55:30,post-test
115.07,10:55:31,post-test
115.53,10:55:32,post-test
116.28,10:55:33,post-test
117.08,10:55:34,post-test
117.92,10:55:35,post-test
118.72,10:55:36,post-test
118.17,10:55:37,post-test
119.03,10:55:38,post-test
118.15,10:55:39,post-test
117.47,10:55:40,post-test
116.8,10:55:41,post-test
115.85,10:55:42,post-test
114.9,10:55:43,post-test
115.07,10:55:44,post-test
116.67,10:55:45,post-test
118.27,10:55:46,post-test
120.72,10:55:47,post-test
121.62,10:55:48,post-test
122.7,10:55:49,post-test
125.18,10:55:50,post-test
126.03,10:55:51,post-test
128.47,10:55:52,post-test
129.28,10:55:53,post-test
131.7,10:55:54,post-test
132.48,10:55:55,post-test
133.9,10:55:56,post-test
135.28,10:55:57,post-test
136.65,10:55:58,post-test
137.97,10:55:59,post-test
139.88,10:56:00,post-test
140.57,10:56:01,post-test
142.47,10:56:02,post-test
142.9,10:56:03,post-test
142.93,10:56:04,post-test
143.37,10:56:05,post-test
142.17,10:56:06,post-test
142.47,10:56:07,post-test
141.33,10:56:08,post-test
141.68,10:56:09,post-test
140.52,10:56:10,post-test
140.58,10:56:11,post-test
139.33,10:56:12,post-test
139.17,10:56:13,post-test
137.72,10:56:14,post-test
138.8,10:56:15,post-test
138.2,10:56:16,post-test
139.2,10:56:17,post-test
138.95,10:56:18,post-test
139.97,10:56:19,post-test
139.77,10:56:20,post-test
140.82,10:56:21,post-test
140.58,10:56:22,post-test
141.72,10:56:23,post-test
140.63,10:56:24,post-test
141.97,10:56:25,post-test
140.85,10:56:26,post-test
142.48,10:56:27,post-test
141.55,10:56:28,post-test
140.5,10:56:29,post-test
138.83,10:56:30,post-test
139.35,10:56:31,post-test
139.02,10:56:32,post-test
138.37,10:56:33,post-test
137.68,10:56:34,post-test
136.28,10:56:35,post-test
136.53,10:56:36,post-test
137.12,10:56:37,post-test
