time_seconds,HR_min,HR_max
5545,73.03,102.72
5546,72.47,102.78
5547,71.88,102.87
5548,71.33,102.98
5549,70.77,103.13
5550,70.38,103.32
5551,70.15,103.53
5552,70.02,103.75
5553,69.85,103.98
5554,69.7,104.17
5555,69.73,104.33
5556,69.82,104.47
5557,69.82,104.57
5558,69.82,104.63
5559,69.72,104.68
5560,69.55,104.72
5561,69.4,104.72
5562,69.38,104.75
5563,69.32,104.77
5564,69.2,104.75
5565,69.35,104.72
5566,69.53,104.65
5567,69.83,104.6
5568,70.18,104.58
5569,70.62,104.88
5570,71.03,105.23
5571,71.45,105.47
5572,71.85,105.78
5573,72.28,106.1
5574,72.72,106.42
5575,73.18,106.63
5576,73.68,106.88
5577,74.23,107.27
5578,74.73,107.8
5579,75.08,108.28
5580,75.0,108.87
5581,74.87,109.42
5582,74.7,109.93
5583,74.42,110.57
5584,74.12,111.12
5585,73.83,111.68
5586,73.57,112.25
5587,73.33,112.67
5588,73.1,113.1
5589,73.2,113.55
5590,73.33,113.98
5591,73.47,114.28
5592,73.63,114.57
5593,73.77,114.92
5594,73.88,115.3
5595,73.9,115.65
5596,73.9,116.0
5597,73.9,116.27
5598,73.88,116.47
5599,73.82,116.72
5600,73.77,116.98
5601,73.68,117.32
5602,73.57,117.68
5603,73.58,117.92
5604,73.6,118.15
5605,73.63,118.37
5606,73.78,118.43
5607,73.93,118.47
5608,74.1,118.5
5609,74.3,118.5
5610,74.45,118.52
5611,74.55,118.58
5612,74.63,118.67
5613,74.72,118.82
5614,74.8,118.98
5615,74.92,119.18
5616,75.0,119.4
5617,75.07,119.63
5618,75.12,119.8
5619,75.17,119.93
5620,75.17,120.07
5621,75.2,120.18
5622,75.27,120.3
5623,75.3,120.32
5624,75.38,120.35
5625,75.57,120.33
5626,75.75,120.28
5627,75.9,120.23
5628,76.05,120.33
5629,76.2,120.33
5630,76.35,120.28
5631,76.48,120.32
5632,76.57,120.23
5633,76.67,120.0
5634,76.7,119.77
5635,75.95,119.58
5636,75.2,119.45
5637,74.38,119.18
5638,73.53,118.75
5639,72.73,118.32
5640,71.93,117.82
5641,71.33,117.33
5642,70.73,116.77
5643,70.17,116.17
5644,69.62,115.57
5645,69.13,114.95
5646,68.7,114.33
5647,68.3,113.83
5648,67.87,113.32
5649,67.43,112.83
5650,67.0,112.38
5651,66.63,112.08
5652,66.27,111.75
5653,65.9,111.42
5654,65.5,111.08
5655,65.08,110.73
5656,64.77,110.37
5657,64.48,110.1
5658,64.23,109.82
5659,63.98,109.5
5660,63.73,109.18
5661,63.55,108.93
5662,63.43,108.63
5663,63.37,108.37
5664,63.32,108.13
5665,63.25,107.93
5666,63.18,107.72
5667,63.27,107.53
5668,63.25,107.4
5669,63.23,107.27
5670,63.22,107.1
5671,63.15,106.9
5672,63.05,106.83
5673,62.93,106.98
5674,62.7,107.12
5675,62.47,107.25
5676,62.28,107.37
5677,62.37,107.5
5678,62.38,107.6
5679,62.42,107.7
5680,62.47,107.77
5681,62.52,107.85
5682,62.68,107.92
5683,62.73,107.97
5684,62.8,108.02
5685,62.87,108.1
5686,62.92,108.18
5687,62.95,108.27
5688,63.02,108.35
5689,63.17,108.43
5690,63.38,108.62
5691,63.6,108.8
5692,63.77,108.95
5693,63.97,109.12
5694,64.23,109.27
5695,63.8,109.4
5696,63.52,109.6
5697,63.2,109.77
5698,62.78,109.93
5699,62.43,110.0
5700,62.07,110.05
5701,61.75,110.2
5702,61.42,110.28
5703,61.15,110.15
5704,60.82,110.02
5705,60.53,109.9
5706,60.3,109.77
5707,60.22,109.63
5708,60.13,109.5
5709,60.05,109.43
5710,59.95,109.37
5711,60.08,109.35
5712,60.2,109.48
5713,60.3,109.58
5714,60.38,109.7
5715,60.53,109.82
5716,60.6,109.9
5717,60.73,109.97
5718,60.9,110.05
5719,61.08,110.05
5720,61.3,110.02
5721,61.52,109.95
5722,61.75,109.85
5723,61.97,109.75
5724,62.17,109.65
5725,62.37,109.53
5726,62.55,109.52
5727,62.77,109.42
5728,62.98,109.33
5729,63.15,109.27
5730,63.37,109.2
5731,63.65,109.05
5732,63.95,108.92
5733,64.23,108.78
5734,64.58,108.67
5735,64.95,108.55
5736,65.33,108.43
5737,65.72,108.33
5738,66.08,108.28
5739,66.43,108.27
5740,66.7,108.27
5741,66.93,108.3
5742,67.2,108.33
5743,67.45,108.38
5744,67.73,108.38
5745,68.0,108.33
5746,68.38,108.28
5747,68.72,108.23
5748,69.1,108.18
5749,69.48,108.15
5750,69.9,108.03
5751,70.07,107.95
5752,69.88,107.93
5753,69.63,107.92
5754,69.4,107.92
5755,68.97,107.92
5756,68.53,107.88
5757,68.17,107.85
5758,67.82,107.83
5759,67.45,107.87
5760,67.08,107.87
5761,66.72,107.78
5762,66.4,107.63
5763,66.05,107.7
5764,65.7,107.78
5765,65.25,107.8
5766,65.12,107.87
5767,65.0,107.95
5768,64.9,108.05
5769,64.83,108.1
5770,64.77,108.12
5771,64.7,108.1
5772,64.65,107.95
5773,64.62,107.82
5774,64.58,107.67
5775,64.53,107.52
5776,64.5,107.38
5777,64.48,107.28
5778,64.47,107.15
5779,64.45,107.08
5780,64.35,107.03
5781,64.23,107.02
5782,64.12,107.03
5783,64.02,107.03
5784,63.88,107.02
5785,63.78,107.0
5786,63.77,106.88
5787,63.75,106.83
5788,63.73,106.77
5789,63.77,106.72
5790,63.85,106.67
5791,63.97,106.7
5792,64.13,106.73
5793,64.33,106.77
5794,64.52,106.8
5795,64.75,106.85
5796,65.0,106.92
5797,65.23,106.97
5798,65.47,107.02
5799,65.67,107.07
5800,65.85,107.13
5801,66.05,107.17
5802,66.25,107.2
5803,66.47,107.2
5804,66.5,107.22
5805,66.25,107.22
5806,65.93,107.18
5807,65.63,107.17
5808,65.37,107.17
5809,65.02,107.15
5810,64.9,107.12
5811,64.77,107.08
5812,64.55,107.03
5813,64.38,106.95
5814,64.32,106.87
5815,64.25,106.8
5816,64.18,106.67
5817,64.12,106.52
5818,64.2,106.32
5819,64.28,106.13
5820,64.37,105.95
5821,64.37,105.75
5822,64.38,105.68
5823,64.38,105.62
5824,64.47,105.53
5825,64.5,105.55
5826,64.55,105.55
5827,64.48,105.55
5828,64.48,105.53
5829,64.48,105.53
5830,64.53,105.55
5831,64.67,105.57
5832,64.9,105.58
5833,65.15,105.6
5834,65.42,105.62
5835,65.72,105.63
5836,66.02,105.62
5837,66.3,105.57
5838,66.53,105.5
5839,66.72,105.4
5840,66.67,105.32
5841,66.62,105.22
5842,66.5,105.12
5843,66.37,105.08
5844,66.25,105.08
5845,66.17,105.08
5846,66.07,105.07
5847,65.95,105.03
5848,65.83,104.98
5849,65.73,104.9
5850,65.7,104.67
5851,65.67,104.45
5852,65.65,104.22
5853,65.62,104.0
5854,65.55,103.8
5855,65.42,103.6
5856,65.37,103.37
5857,65.32,103.15
5858,65.23,102.95
5859,65.2,102.93
5860,65.17,103.18
5861,65.15,103.43
5862,65.17,103.47
5863,65.25,103.55
5864,65.35,103.62
5865,65.45,103.67
5866,65.6,103.68
5867,65.75,103.73
5868,65.92,103.83
5869,66.22,103.9
5870,66.37,104.05
5871,66.53,104.18
5872,66.68,104.32
5873,66.8,104.4
5874,66.87,104.48
5875,66.92,104.58
5876,66.95,104.65
5877,66.93,104.72
5878,66.87,104.77
5879,66.77,104.8
5880,66.7,104.88
5881,66.72,105.0
5882,66.75,105.13
5883,66.8,105.27
5884,66.8,105.35
5885,66.83,105.42
5886,66.88,105.38
5887,67.05,105.35
5888,67.12,105.35
5889,67.15,105.28
5890,67.15,105.13
5891,67.1,105.12
5892,67.0,105.03
5893,66.88,104.97
5894,66.78,104.93
5895,66.73,104.9
5896,66.7,104.7
5897,66.68,104.48
5898,66.73,104.25
5899,66.82,104.0
5900,67.1,103.77
5901,67.35,103.55
5902,67.65,103.35
5903,67.97,103.2
5904,68.23,102.97
5905,68.48,102.85
5906,68.72,102.72
5907,68.98,102.65
5908,69.27,102.65
5909,69.53,102.73
5910,69.73,102.93
5911,69.93,103.12
5912,70.1,103.28
5913,70.3,103.42
5914,70.5,103.53
5915,70.75,103.62
5916,70.87,103.73
5917,71.03,103.85
5918,71.22,103.93
5919,71.35,104.1
5920,71.48,104.37
5921,71.6,104.55
5922,71.68,104.75
5923,71.73,104.95
5924,71.77,104.93
5925,71.8,104.95
5926,71.75,105.0
5927,71.75,105.05
5928,71.72,105.13
5929,71.65,105.25
5930,71.55,105.38
5931,71.47,105.42
5932,71.38,105.5
5933,71.32,105.57
5934,71.2,105.63
5935,71.12,105.7
5936,71.03,105.77
5937,71.0,105.83
5938,71.07,105.88
5939,71.18,105.9
5940,71.32,105.87
5941,71.43,105.82
5942,71.53,105.78
5943,71.6,105.75
5944,71.65,105.73
5945,71.87,105.73
5946,72.07,105.63
5947,72.28,105.55
5948,72.57,105.48
5949,72.92,105.45
5950,73.28,105.55
5951,73.63,105.67
5952,73.98,105.8
5953,74.28,105.9
5954,74.55,105.98
5955,74.8,106.07
5956,75.05,106.15
5957,75.33,106.23
5958,75.65,106.3
5959,75.42,106.35
5960,75.22,106.37
5961,75.0,106.63
5962,74.8,107.03
5963,74.62,107.45
5964,74.5,107.92
5965,74.38,108.42
5966,74.25,108.95
5967,74.1,109.53
5968,74.02,110.18
5969,73.87,110.83
5970,73.75,111.88
5971,73.6,112.33
5972,73.37,112.78
5973,73.13,113.2
5974,72.9,113.55
5975,72.85,113.9
5976,72.83,114.28
5977,72.83,114.63
5978,72.88,115.0
5979,72.95,115.37
5980,73.0,115.7
5981,72.72,116.07
5982,72.38,116.37
5983,72.18,116.58
5984,71.93,116.78
5985,71.65,117.0
5986,71.37,116.75
5987,71.05,116.5
5988,70.77,116.25
5989,70.5,116.02
5990,70.17,115.8
5991,69.85,115.55
5992,69.53,115.28
5993,69.28,115.03
5994,69.05,114.75
5995,68.37,114.47
5996,67.67,114.18
5997,66.97,113.9
5998,66.3,113.73
5999,65.68,113.57
6000,65.02,113.4
6001,64.35,113.25
6002,64.22,113.07
6003,64.18,112.88
6004,64.12,112.72
6005,64.05,112.55
6006,63.95,112.4
6007,63.87,112.27
6008,63.78,112.13
6009,63.72,112.0
6010,63.68,111.87
6011,63.67,111.72
6012,63.67,111.55
6013,63.75,111.38
6014,63.48,111.23
6015,63.25,111.1
6016,62.95,110.95
6017,62.68,110.82
6018,62.4,110.7
6019,62.13,110.58
6020,61.82,110.48
6021,61.42,110.13
6022,60.97,109.65
6023,60.67,109.82
6024,60.45,110.0
6025,60.75,110.13
6026,61.02,110.28
6027,61.28,110.52
6028,61.6,110.63
6029,61.93,110.7
6030,62.27,110.75
6031,62.6,110.83
6032,62.92,110.93
6033,63.27,111.23
6034,63.7,111.5
6035,64.08,111.77
6036,64.52,111.98
6037,64.97,112.12
6038,65.4,112.27
6039,65.88,112.35
6040,66.35,112.37
6041,66.75,112.4
6042,67.08,112.33
6043,67.32,112.32
6044,67.13,112.25
6045,66.93,112.18
6046,66.75,112.07
6047,66.55,112.0
6048,66.38,111.95
6049,66.22,111.6
6050,66.12,111.23
6051,66.05,110.92
6052,65.93,110.75
6053,65.93,110.67
6054,65.95,110.58
6055,65.95,110.42
6056,66.0,110.25
6057,66.05,110.08
6058,66.1,110.03
6059,66.17,109.97
6060,66.22,109.82
6061,66.25,109.72
6062,66.23,109.63
6063,66.23,109.52
6064,66.48,109.47
6065,66.63,109.4
6066,66.7,109.27
6067,66.83,108.98
6068,67.05,108.75
6069,67.43,109.03
6070,67.88,109.3
6071,68.3,109.57
6072,68.67,109.78
6073,68.83,109.98
6074,68.98,110.15
6075,69.15,110.28
6076,69.27,110.42
6077,69.37,110.55
6078,69.45,110.73
6079,69.53,110.82
6080,69.68,110.93
6081,69.8,111.03
6082,69.97,112.02
6083,70.15,113.02
6084,70.38,113.98
6085,70.72,114.92
6086,71.07,115.8
6087,71.45,116.72
6088,71.85,117.5
6089,72.25,118.18
6090,72.68,118.92
6091,73.07,119.72
6092,73.42,120.55
6093,73.77,121.37
6094,73.82,122.2
6095,73.83,122.92
6096,73.88,123.62
6097,73.93,124.35
6098,74.0,125.02
6099,74.03,125.88
6100,74.05,126.73
6101,74.05,126.98
6102,74.05,127.3
6103,73.97,127.42
6104,73.92,127.48
6105,73.88,127.52
6106,73.88,127.5
6107,73.93,127.47
6108,73.95,127.42
6109,73.88,127.3
6110,73.87,127.18
6111,73.87,127.1
6112,73.88,127.02
6113,73.88,126.92
6114,73.9,126.77
6115,73.62,126.05
6116,73.3,125.32
6117,73.07,124.5
6118,72.87,123.72
6119,72.68,122.85
6120,72.58,122.05
6121,72.45,121.27
6122,72.27,120.52
6123,72.15,119.78
6124,71.97,119.08
6125,71.85,118.63
6126,71.83,118.18
6127,71.95,117.75
6128,72.03,117.33
6129,72.17,116.95
6130,72.28,116.47
6131,72.43,115.93
6132,72.27,115.48
6133,71.95,115.0
6134,71.67,114.63
6135,71.4,114.25
6136,71.3,114.0
6137,71.23,113.78
6138,71.02,113.53
6139,70.82,113.25
6140,70.67,112.9
6141,70.57,112.57
6142,70.48,112.15
6143,70.38,111.75
6144,70.27,111.4
6145,70.12,111.08
6146,70.02,110.73
6147,69.95,110.37
6148,69.85,110.13
6149,69.78,109.98
6150,69.73,109.77
6151,69.73,109.55
6152,69.77,109.37
6153,69.82,109.2
6154,69.92,109.0
6155,70.02,108.97
6156,70.13,108.88
6157,70.23,108.78
6158,70.33,108.75
6159,70.4,108.7
6160,70.48,108.63
6161,70.57,108.58
6162,70.65,108.52
6163,70.73,108.47
6164,70.82,108.48
6165,70.9,108.52
6166,71.02,108.55
6167,71.15,108.62
6168,71.28,108.67
6169,71.42,108.8
6170,71.53,108.93
6171,71.65,109.02
6172,71.75,109.07
6173,71.85,108.98
6174,71.93,108.92
6175,71.95,108.88
6176,71.95,108.85
6177,71.95,108.82
6178,71.93,108.78
6179,71.9,108.8
6180,71.85,108.8
6181,71.78,108.82
6182,71.68,108.85
6183,71.58,108.85
6184,71.52,108.85
6185,71.47,108.88
6186,71.45,108.9
6187,71.45,108.97
6188,71.45,109.02
6189,71.33,109.03
6190,71.2,109.07
6191,71.07,109.1
6192,70.87,109.12
6193,70.67,109.07
6194,70.4,109.02
6195,70.13,108.98
6196,69.92,108.93
6197,69.72,108.88
6198,69.63,108.83
6199,69.55,108.77
6200,69.42,108.75
6201,69.08,108.73
6202,68.78,108.72
6203,68.55,108.73
6204,68.42,108.75
6205,68.22,108.73
6206,68.28,108.78
6207,68.33,108.82
6208,68.38,108.8
6209,68.42,108.77
6210,68.43,108.65
6211,68.42,108.57
6212,68.38,108.5
6213,68.35,108.45
6214,68.3,108.37
6215,68.25,108.28
6216,68.18,108.23
6217,68.12,108.38
6218,68.03,108.53
6219,67.95,108.7
6220,67.88,108.87
6221,67.82,109.03
6222,67.77,109.18
6223,67.73,109.32
6224,67.72,109.43
6225,67.7,109.52
6226,67.67,109.58
6227,67.62,109.6
6228,67.55,109.62
6229,67.48,109.62
6230,67.43,109.6
6231,67.38,109.58
6232,67.35,109.55
6233,67.33,109.48
6234,67.33,109.37
6235,67.38,109.25
6236,67.45,109.15
6237,67.53,109.0
6238,67.58,108.88
6239,67.62,108.82
6240,67.67,108.68
6241,67.73,108.58
6242,67.82,108.53
6243,67.93,108.52
6244,68.03,108.6
6245,68.1,108.67
6246,68.18,108.73
6247,68.3,108.78
6248,68.38,108.83
6249,68.53,108.85
6250,68.7,108.87
6251,68.87,108.83
6252,69.03,108.8
6253,69.23,108.87
6254,69.42,108.9
6255,69.47,108.92
6256,69.55,108.95
6257,69.65,108.98
6258,69.78,108.97
6259,70.03,108.95
6260,70.27,108.93
6261,70.5,108.9
6262,70.72,108.85
6263,70.97,108.75
6264,71.35,108.65
6265,71.48,108.6
6266,71.62,108.53
6267,71.75,108.48
6268,71.85,108.43
6269,71.82,108.32
6270,71.78,108.23
6271,71.75,108.15
6272,71.77,108.1
6273,71.8,108.03
6274,71.85,107.93
6275,71.73,107.82
6276,71.18,107.57
6277,70.67,107.27
6278,70.15,106.95
6279,69.6,106.58
6280,69.05,106.28
6281,68.48,105.98
6282,67.88,105.95
6283,67.32,105.95
6284,66.77,105.97
6285,66.25,106.05
6286,66.2,106.18
6287,66.62,106.37
6288,67.02,106.55
6289,67.38,106.73
6290,67.78,106.9
6291,68.25,107.02
6292,68.72,107.12
6293,69.15,107.2
6294,69.5,107.28
6295,69.55,107.32
6296,69.7,107.33
6297,69.87,107.35
6298,69.6,107.37
6299,69.27,107.38
6300,69.02,107.35
6301,68.8,107.33
6302,68.58,107.33
6303,68.32,107.35
6304,68.07,107.4
6305,67.85,107.45
6306,67.5,107.6
6307,67.25,107.7
6308,67.07,107.8
6309,66.88,107.87
6310,66.7,107.92
6311,66.65,107.98
6312,66.58,108.05
6313,66.73,108.1
6314,66.98,108.15
6315,67.25,108.18
6316,67.57,108.22
6317,67.87,108.13
6318,68.2,108.15
6319,68.43,108.28
6320,68.52,108.38
6321,68.57,108.57
6322,68.53,108.75
6323,68.53,108.95
6324,68.5,109.12
6325,68.45,109.2
6326,68.32,109.28
6327,68.2,109.35
6328,68.15,109.37
6329,68.13,109.52
6330,68.08,109.68
6331,68.02,109.92
6332,67.93,110.13
6333,67.87,110.33
6334,67.82,110.52
6335,67.88,110.75
6336,67.95,111.08
6337,68.12,111.45
6338,68.35,111.83
6339,68.6,112.23
6340,68.85,112.58
6341,69.12,112.93
6342,69.42,113.03
6343,69.78,113.1
6344,70.15,113.18
6345,70.5,113.22
6346,70.5,113.22
6347,70.45,113.22
6348,70.43,113.18
6349,70.43,113.13
6350,70.42,113.1
6351,70.42,113.1
6352,70.45,113.12
6353,70.48,113.12
6354,70.52,113.1
6355,70.62,113.1
6356,70.72,113.08
6357,70.82,113.07
6358,70.9,113.02
6359,70.98,112.97
6360,71.05,112.92
6361,71.12,112.87
6362,71.15,112.8
6363,71.17,112.7
6364,71.2,112.72
6365,71.27,112.7
6366,71.37,112.6
6367,71.45,112.53
6368,71.55,112.47
6369,71.63,112.45
6370,71.67,112.5
6371,71.7,112.57
6372,71.7,112.63
6373,71.73,112.72
6374,71.78,112.85
6375,71.83,113.0
6376,71.87,113.17
6377,71.88,113.47
6378,71.88,113.72
6379,71.85,113.83
6380,71.77,113.97
6381,71.68,114.05
6382,71.62,114.15
6383,71.58,114.28
6384,71.55,114.45
6385,71.55,114.65
6386,71.57,114.87
6387,71.6,115.1
6388,71.62,115.37
6389,71.62,115.57
6390,71.62,115.67
6391,71.6,115.68
6392,71.53,115.67
6393,71.45,115.67
6394,71.35,115.67
6395,71.27,115.67
6396,71.18,115.7
6397,71.1,115.72
6398,70.98,115.75
6399,70.88,115.82
6400,70.8,115.93
6401,70.72,116.03
6402,70.6,116.18
6403,70.48,116.3
6404,70.37,116.4
6405,70.28,116.55
6406,70.18,116.62
6407,70.12,116.67
6408,70.02,116.75
6409,69.9,116.85
6410,69.82,116.87
6411,69.75,116.88
6412,69.38,116.8
6413,68.97,116.77
6414,68.62,116.77
6415,68.27,116.78
6416,67.92,116.83
6417,67.67,116.92
6418,67.52,117.05
6419,67.45,117.17
6420,67.43,117.32
6421,67.35,117.43
6422,67.32,117.55
6423,67.32,117.68
6424,67.47,117.57
6425,67.68,117.52
6426,67.97,117.43
6427,68.27,117.37
6428,68.55,117.28
6429,68.77,117.2
6430,68.9,117.07
6431,69.13,116.93
6432,69.3,116.82
6433,69.23,116.72
6434,69.15,116.6
6435,69.1,116.48
6436,69.08,116.35
6437,69.08,116.2
6438,69.08,116.03
6439,69.07,115.85
6440,69.08,115.63
6441,69.08,115.4
6442,69.07,115.18
6443,69.03,114.98
6444,69.0,114.77
6445,68.97,114.57
6446,68.93,114.4
6447,68.92,114.25
6448,68.9,114.13
6449,68.87,114.05
6450,68.82,114.0
6451,68.77,113.97
6452,68.77,114.0
6453,68.78,114.05
6454,68.85,114.15
6455,68.92,114.23
6456,68.97,114.28
6457,69.03,114.35
6458,69.13,114.4
6459,69.17,114.4
6460,69.2,114.28
6461,69.2,114.18
6462,69.18,114.02
6463,68.97,113.88
6464,68.85,113.73
6465,68.53,113.57
6466,68.23,113.45
6467,68.07,113.3
6468,67.87,113.1
6469,67.72,112.9
6470,67.62,112.77
6471,67.5,112.62
6472,67.53,112.55
6473,67.58,112.4
6474,67.62,112.27
6475,67.67,112.15
6476,67.7,112.03
6477,67.73,111.88
6478,67.77,111.73
6479,67.78,111.58
6480,67.3,111.47
6481,66.73,111.38
6482,66.12,111.32
6483,65.53,111.27
6484,64.9,111.35
6485,64.27,111.45
6486,63.6,111.58
6487,63.03,111.73
6488,62.35,111.9
6489,61.77,112.05
6490,61.62,112.2
6491,61.43,112.35
6492,61.3,112.47
6493,61.18,112.58
6494,61.08,112.7
6495,61.05,112.83
6496,61.03,112.97
6497,61.18,113.12
6498,61.33,113.3
6499,61.48,113.52
6500,61.62,113.77
6501,61.77,114.02
6502,61.9,114.25
6503,62.15,114.43
6504,62.33,114.62
6505,62.52,114.73
6506,62.7,114.83
6507,63.02,114.88
6508,63.33,114.85
6509,63.73,114.73
6510,64.15,114.62
6511,64.57,114.5
6512,64.97,114.37
6513,65.37,114.25
6514,65.73,114.03
6515,66.13,113.77
6516,66.63,113.5
6517,66.78,113.23
6518,66.5,112.97
6519,66.22,112.67
6520,65.95,112.42
6521,65.7,112.18
6522,65.42,111.98
6523,65.13,111.82
6524,64.87,111.7
6525,64.6,111.58
6526,64.37,111.52
6527,64.08,111.52
6528,63.82,111.6
6529,63.55,111.72
6530,63.3,111.85
6531,63.0,111.97
6532,62.67,112.1
6533,62.33,112.32
6534,62.02,112.5
6535,61.73,112.67
6536,61.47,112.78
6537,61.18,112.85
6538,61.02,112.88
6539,60.87,112.95
6540,60.68,113.0
6541,60.45,113.03
6542,60.22,113.05
6543,59.95,113.03
6544,59.67,113.0
6545,59.42,112.93
6546,59.15,112.85
6547,59.0,112.72
6548,58.78,112.57
6549,58.62,112.42
6550,58.48,112.27
6551,58.45,112.12
6552,58.43,111.98
6553,58.42,111.83
6554,58.38,111.67
6555,58.33,111.48
6556,58.27,111.3
6557,58.12,111.1
6558,57.98,110.88
6559,57.82,110.65
6560,57.67,110.42
6561,57.53,110.18
6562,57.4,109.95
6563,57.27,109.75
6564,57.15,109.55
6565,57.07,109.42
6566,56.93,109.28
6567,56.8,109.22
6568,56.72,109.22
6569,56.63,109.27
6570,56.53,109.32
6571,56.47,109.3
6572,56.4,109.25
6573,56.38,109.12
6574,56.5,109.03
6575,56.63,108.97
6576,56.8,108.9
6577,57.03,108.83
6578,57.22,108.78
6579,57.4,108.8
6580,57.58,108.8
6581,57.77,108.8
6582,58.0,108.77
6583,58.22,108.72
6584,58.42,108.65
6585,58.65,108.6
6586,58.88,108.55
6587,59.13,108.48
6588,59.4,108.4
6589,59.63,108.3
6590,59.82,108.17
6591,60.03,108.02
6592,60.27,107.88
6593,60.52,107.72
6594,60.72,107.55
6595,60.75,107.37
6596,60.87,107.22
6597,60.95,107.12
6598,61.0,107.05
6599,61.05,106.97
6600,61.17,106.88
6601,61.32,106.82
6602,61.5,106.77
6603,61.75,106.73
6604,61.97,106.72
6605,62.18,106.72
6606,62.57,106.73
6607,62.85,106.8
6608,63.13,106.88
6609,63.37,106.98
6610,63.58,107.1
6611,63.92,107.22
6612,64.2,107.33
6613,64.47,107.45
6614,64.7,107.57
6615,64.98,107.68
6616,65.3,107.78
6617,65.67,107.88
6618,66.03,108.0
6619,66.63,108.1
6620,67.25,108.2
6621,67.83,108.28
6622,68.35,108.35
6623,68.85,108.38
6624,69.35,108.4
6625,69.83,108.37
6626,70.28,108.32
6627,70.65,108.23
6628,70.98,108.13
6629,71.25,108.05
6630,71.5,107.98
6631,71.73,107.98
6632,71.6,108.02
6633,71.47,108.1
6634,71.4,108.22
6635,71.37,108.33
6636,71.37,108.45
6637,71.4,108.58
6638,71.48,108.7
6639,71.58,108.83
6640,71.67,108.98
6641,71.77,109.13
6642,71.82,109.28
6643,71.85,109.42
6644,71.87,109.5
6645,71.92,109.52
6646,71.93,109.55
6647,71.93,109.57
6648,71.92,109.55
6649,71.92,109.53
6650,71.95,109.53
6651,71.98,109.6
6652,72.03,109.65
6653,72.17,109.72
6654,72.23,109.72
6655,72.3,109.75
6656,71.97,109.8
6657,71.55,109.88
6658,71.12,109.98
6659,70.78,110.1
6660,70.52,110.23
6661,70.23,110.38
6662,69.97,110.52
6663,69.67,110.63
6664,69.37,110.73
6665,69.33,110.78
6666,69.35,110.8
6667,69.4,110.78
6668,69.37,110.72
6669,69.28,110.63
6670,69.22,110.52
6671,69.13,110.4
6672,69.07,110.28
6673,69.02,110.15
6674,68.93,110.02
6675,68.85,109.88
6676,68.75,109.73
6677,68.67,109.57
6678,68.57,109.37
6679,68.4,109.17
6680,68.28,108.97
6681,68.17,108.8
6682,67.98,108.6
6683,67.83,108.42
6684,67.65,108.28
6685,67.48,108.13
6686,67.3,107.97
6687,67.15,107.82
6688,67.07,107.58
6689,67.05,107.27
6690,67.12,107.15
6691,67.1,107.02
6692,67.1,106.85
6693,66.97,106.92
6694,66.87,106.95
6695,66.73,106.97
6696,66.55,106.98
6697,66.32,106.98
6698,66.1,107.0
6699,65.92,107.0
6700,65.8,107.0
6701,65.62,106.98
6702,65.62,106.97
6703,65.55,106.97
6704,65.47,106.97
6705,65.37,106.98
6706,65.28,106.97
6707,65.18,106.95
6708,65.23,106.95
6709,65.27,106.95
6710,65.42,106.97
6711,65.65,106.97
6712,65.87,106.97
6713,66.2,106.98
6714,66.45,107.08
6715,66.68,107.18
6716,66.93,107.28
6717,67.05,107.37
6718,67.2,107.43
6719,67.33,107.5
6720,67.48,107.58
6721,67.65,107.67
6722,67.83,107.77
6723,67.83,107.88
6724,67.58,108.02
6725,67.32,108.17
6726,67.07,108.33
6727,66.87,108.5
6728,66.67,108.67
6729,66.48,108.8
6730,66.1,108.95
6731,65.8,109.1
6732,65.38,109.25
6733,64.97,109.43
6734,64.6,109.65
6735,64.27,109.88
6736,63.92,110.13
6737,63.65,110.4
6738,63.38,110.68
6739,63.1,110.93
6740,62.82,111.15
6741,62.52,111.45
6742,62.2,111.77
6743,61.88,112.03
6744,61.47,112.27
6745,61.2,112.38
6746,60.95,112.5
6747,60.77,112.6
6748,60.6,112.8
6749,60.48,113.07
6750,60.28,113.13
6751,60.07,113.2
6752,59.82,113.27
6753,59.83,113.08
6754,59.83,112.9
6755,59.88,112.72
6756,59.93,112.52
6757,60.02,112.32
6758,60.25,112.12
6759,60.5,111.92
6760,60.78,111.73
6761,61.03,111.57
6762,61.3,111.42
6763,61.55,111.28
6764,61.77,111.18
6765,61.93,111.1
6766,62.17,111.02
6767,62.4,110.97
6768,62.62,110.92
6769,62.85,110.87
6770,63.08,110.82
6771,63.4,110.78
6772,63.67,110.77
6773,63.92,110.75
6774,64.13,110.75
6775,64.38,110.77
6776,64.62,110.8
6777,64.85,110.83
6778,65.07,110.85
6779,65.28,110.83
6780,65.55,110.77
6781,65.83,110.67
6782,66.13,110.53
6783,66.47,110.38
6784,66.73,110.22
6785,67.0,110.07
6786,67.23,109.9
6787,67.35,109.73
6788,67.53,109.68
6789,67.67,109.68
6790,67.75,109.73
6791,67.88,109.82
6792,68.12,109.92
6793,68.2,109.98
6794,68.35,109.78
6795,68.73,109.55
6796,68.97,109.3
6797,69.1,109.05
6798,69.3,108.82
6799,69.5,108.65
6800,69.7,108.52
6801,69.92,108.28
6802,70.25,108.08
6803,70.55,107.88
6804,70.98,107.7
6805,71.32,107.67
6806,71.63,107.63
6807,71.92,107.58
6808,72.18,107.5
6809,72.43,107.4
6810,72.72,107.37
6811,73.05,107.77
6812,73.37,108.22
6813,73.43,108.68
6814,73.55,109.17
6815,73.63,109.67
