time_seconds,HR_min,HR_max
1060,54.22,110.53
1061,54.12,110.53
1062,54.03,110.55
1063,54.03,110.6
1064,54.48,110.72
1065,54.9,110.82
1066,55.3,110.8
1067,55.8,110.47
1068,56.35,110.22
1069,56.9,110.03
1070,57.38,109.98
1071,57.93,110.08
1072,58.52,110.18
1073,59.03,110.33
1074,59.62,110.7
1075,60.17,111.07
1076,60.4,111.42
1077,60.58,111.73
1078,60.85,112.03
1079,61.17,112.27
1080,61.57,112.53
1081,61.95,112.78
1082,62.4,113.02
1083,62.85,113.25
1084,63.28,113.5
1085,63.67,113.77
1086,63.97,114.03
1087,64.28,114.35
1088,64.67,114.67
1089,65.05,114.88
1090,65.43,115.1
1091,65.8,115.28
1092,66.17,115.47
1093,66.55,115.62
1094,66.95,115.73
1095,67.32,115.92
1096,67.67,116.05
1097,67.98,116.2
1098,68.32,116.33
1099,68.65,116.47
1100,68.93,116.58
1101,69.28,116.7
1102,69.6,116.8
1103,69.88,116.92
1104,70.15,116.98
1105,70.43,117.1
1106,70.78,117.72
1107,71.18,118.42
1108,71.6,119.2
1109,72.03,120.0
1110,72.45,120.85
1111,72.88,121.72
1112,73.27,122.57
1113,73.57,123.38
1114,73.9,124.23
1115,74.25,125.1
1116,74.57,125.92
1117,74.83,126.72
1118,75.12,127.52
1119,75.42,128.32
1120,75.73,129.15
1121,76.05,130.05
1122,76.38,130.97
1123,76.82,131.83
1124,76.77,132.68
1125,76.72,133.53
1126,76.63,134.37
1127,76.57,135.17
1128,76.43,135.97
1129,76.3,136.78
1130,76.27,137.6
1131,76.1,138.43
1132,75.88,139.27
1133,75.67,140.15
1134,75.37,140.97
1135,75.13,141.78
1136,75.23,142.6
1137,75.38,143.4
1138,75.53,143.78
1139,75.7,143.6
1140,75.82,143.02
1141,75.97,142.47
1142,76.15,141.88
1143,76.37,141.27
1144,76.57,140.65
1145,76.88,140.02
1146,77.18,139.35
1147,77.48,138.72
1148,77.77,138.07
1149,78.03,137.43
1150,78.3,136.78
1151,78.57,136.13
1152,78.8,135.5
1153,79.02,134.88
1154,79.17,134.22
1155,79.35,133.55
1156,79.53,132.85
1157,79.73,132.22
1158,79.92,131.6
1159,79.95,130.78
1160,80.0,129.98
1161,80.13,129.17
1162,80.28,128.35
1163,80.38,127.53
1164,80.43,126.82
1165,80.45,126.78
1166,80.27,126.78
1167,80.07,126.83
1168,79.87,126.88
1169,79.63,126.78
1170,79.42,126.72
1171,79.17,126.67
1172,78.92,126.5
1173,78.63,126.28
1174,78.28,126.25
1175,77.9,126.22
1176,77.48,126.18
1177,77.1,126.12
1178,76.68,126.07
1179,76.33,126.0
1180,75.97,125.93
1181,75.62,125.9
1182,75.32,125.92
1183,75.08,125.93
1184,74.3,125.95
1185,73.45,125.95
1186,72.65,125.98
1187,71.87,126.0
1188,71.33,126.0
1189,70.83,125.92
1190,70.28,125.88
1191,69.73,125.8
1192,69.4,125.73
1193,69.13,125.7
1194,68.82,125.68
1195,68.53,125.67
1196,68.45,125.67
1197,68.37,125.67
1198,68.38,125.58
1199,68.47,125.37
1200,68.65,125.18
1201,68.83,125.03
1202,69.15,124.83
1203,69.38,124.65
1204,69.6,124.33
1205,69.83,123.78
1206,69.8,123.23
1207,69.77,122.65
1208,69.73,122.07
1209,69.72,121.38
1210,69.73,120.7
1211,69.77,119.98
1212,69.77,119.32
1213,69.85,119.37
1214,69.97,119.98
1215,70.08,120.65
1216,70.13,121.23
1217,70.22,121.78
1218,70.3,122.17
1219,70.4,122.57
1220,70.48,123.07
1221,70.6,123.48
1222,70.7,123.83
1223,70.82,124.15
1224,70.97,124.37
1225,71.12,124.45
1226,71.47,124.55
1227,71.88,124.62
1228,72.3,124.67
1229,72.78,124.75
1230,73.25,124.87
1231,73.82,124.93
1232,74.4,125.0
1233,74.95,125.07
1234,75.6,125.08
1235,75.38,125.13
1236,75.15,125.18
1237,74.87,125.4
1238,74.6,125.58
1239,74.37,125.72
1240,74.1,125.95
1241,73.82,126.13
1242,73.75,126.45
1243,73.65,126.47
1244,73.57,126.53
1245,73.55,126.52
1246,73.57,126.5
1247,73.57,126.52
1248,73.58,126.53
1249,73.58,126.53
1250,73.63,126.47
1251,73.77,126.43
1252,73.92,126.4
1253,74.08,126.23
1254,74.27,125.98
1255,74.45,125.73
1256,74.63,125.48
1257,74.8,125.2
1258,74.88,124.92
1259,75.03,124.58
1260,75.15,124.25
1261,75.23,123.95
1262,75.32,123.72
1263,75.37,123.3
1264,75.47,122.93
1265,75.53,122.55
1266,75.63,122.23
1267,75.72,121.83
1268,75.87,121.48
1269,76.0,121.07
1270,76.1,120.63
1271,76.22,120.15
1272,76.35,119.62
1273,76.47,119.1
1274,76.6,119.5
1275,76.68,120.22
1276,76.82,120.95
1277,76.78,121.13
1278,76.8,121.35
1279,76.67,121.05
1280,76.6,120.78
1281,76.62,120.52
1282,76.58,120.27
1283,76.57,119.9
1284,76.32,119.55
1285,76.03,118.92
1286,75.75,118.32
1287,75.45,117.73
1288,75.15,117.12
1289,74.88,116.48
1290,74.6,116.48
1291,74.3,116.53
1292,74.0,116.47
1293,73.75,116.38
1294,73.17,117.05
1295,72.53,117.72
1296,71.87,118.37
1297,71.2,119.2
1298,71.08,119.98
1299,71.38,120.72
1300,71.65,121.5
1301,71.9,122.28
1302,72.13,123.15
1303,72.28,124.03
1304,72.37,124.9
1305,72.5,125.77
1306,72.63,126.63
1307,72.68,127.47
1308,72.73,128.28
1309,72.77,129.1
1310,72.77,129.92
1311,72.75,130.77
1312,72.73,131.58
1313,72.67,132.4
1314,72.62,133.32
1315,72.53,133.4
1316,72.38,133.38
1317,72.25,133.37
1318,72.12,133.38
1319,71.98,133.4
1320,71.82,133.43
1321,71.6,133.47
1322,71.5,133.48
1323,71.45,133.5
1324,71.4,133.55
1325,71.4,133.55
1326,71.4,133.55
1327,71.52,133.52
1328,71.6,133.47
1329,71.38,133.05
1330,71.1,132.63
1331,70.78,132.22
1332,70.48,131.78
1333,70.3,131.37
1334,70.15,130.93
1335,69.9,130.65
1336,69.65,130.38
1337,69.38,129.97
1338,69.13,129.57
1339,68.92,129.62
1340,68.67,129.7
1341,68.4,129.8
1342,67.98,129.87
1343,67.63,130.05
1344,67.23,130.23
1345,66.82,130.75
1346,66.42,131.0
1347,66.07,131.2
1348,65.72,131.47
1349,65.58,131.75
1350,65.57,131.98
1351,65.55,131.95
1352,65.52,132.02
1353,65.45,132.93
1354,65.38,133.15
1355,65.3,133.35
1356,65.25,133.5
1357,65.22,133.47
1358,65.12,133.47
1359,65.02,133.5
1360,64.95,133.5
1361,64.83,133.5
1362,64.75,133.48
1363,64.68,133.42
1364,64.73,133.4
1365,64.7,133.35
1366,64.63,133.22
1367,64.65,133.1
1368,64.68,132.98
1369,64.77,132.87
1370,64.83,132.77
1371,64.9,132.65
1372,65.03,132.62
1373,65.22,132.6
1374,65.4,132.58
1375,65.58,132.55
1376,65.82,132.48
1377,66.03,132.47
1378,66.23,132.43
1379,66.43,132.38
1380,66.58,132.32
1381,66.75,132.23
1382,66.88,132.2
1383,66.97,132.15
1384,67.05,132.17
1385,67.07,132.2
1386,67.08,132.22
1387,67.1,132.27
1388,67.08,132.32
1389,67.13,132.78
1390,67.22,133.23
1391,67.35,133.67
1392,67.5,134.08
1393,67.63,134.48
1394,67.75,134.93
1395,67.9,135.33
1396,68.03,135.72
1397,68.15,136.1
1398,68.27,136.47
1399,68.48,136.83
1400,68.72,137.18
1401,68.92,137.5
1402,69.32,137.87
1403,69.7,138.22
1404,70.2,138.57
1405,70.73,138.88
1406,71.23,139.47
1407,71.7,140.08
1408,72.15,140.67
1409,72.25,141.23
1410,72.25,141.85
1411,72.25,142.68
1412,72.12,143.6
1413,72.08,143.65
1414,72.02,143.6
1415,71.97,143.38
1416,71.93,143.23
1417,71.92,142.87
1418,71.97,142.3
1419,72.05,141.7
1420,72.1,141.12
1421,72.23,140.57
1422,72.32,140.0
1423,72.43,139.5
1424,72.53,138.93
1425,72.62,138.15
1426,72.72,137.43
1427,72.77,136.68
1428,72.92,135.95
1429,73.07,135.23
1430,73.22,134.5
1431,73.4,133.78
1432,73.53,133.0
1433,73.63,132.18
1434,73.77,131.38
1435,73.85,130.58
1436,73.92,129.78
1437,74.0,128.97
1438,74.08,128.15
1439,74.1,127.42
1440,74.13,126.68
1441,74.2,126.02
1442,74.18,125.33
1443,74.17,124.68
1444,74.15,124.0
1445,74.17,123.28
1446,74.15,122.55
1447,74.0,121.9
1448,73.82,121.25
1449,73.58,120.4
1450,73.37,119.57
1451,73.18,118.73
1452,73.03,117.95
1453,72.87,117.15
1454,72.72,116.33
1455,72.57,115.57
1456,72.42,114.8
1457,72.3,114.03
1458,72.2,113.28
1459,72.07,112.5
1460,71.92,111.68
1461,71.92,110.97
1462,71.92,110.22
1463,71.93,109.48
1464,71.98,108.73
1465,72.03,107.98
1466,72.15,107.05
1467,72.27,106.18
1468,72.35,105.33
1469,72.37,104.53
1470,72.42,104.15
1471,72.4,104.22
1472,72.4,104.28
1473,72.5,104.35
1474,72.72,104.4
1475,72.9,104.48
1476,73.08,104.58
1477,73.07,104.67
1478,73.03,104.78
1479,73.02,104.93
1480,72.95,105.08
1481,72.8,105.23
1482,72.7,105.37
1483,72.57,105.48
1484,72.35,105.57
1485,72.27,105.67
1486,72.17,105.78
1487,72.15,105.88
1488,72.05,106.43
1489,71.92,107.25
1490,71.78,108.08
1491,71.6,108.88
1492,71.42,109.68
1493,71.25,110.42
1494,71.05,111.1
1495,71.0,111.77
1496,71.12,112.43
1497,71.23,113.13
1498,71.35,113.75
1499,71.55,114.32
1500,71.8,114.87
1501,72.02,115.35
1502,72.23,115.83
1503,72.5,116.33
1504,72.77,116.62
1505,73.03,116.95
1506,73.32,117.32
1507,73.58,117.65
1508,73.9,117.97
1509,73.62,118.1
1510,73.47,118.23
1511,73.52,118.38
1512,73.57,118.38
1513,73.58,118.42
1514,73.62,118.42
1515,73.65,118.37
1516,73.68,118.32
1517,73.7,118.23
1518,73.82,118.17
1519,73.9,118.12
1520,73.98,118.08
1521,74.07,117.98
1522,74.13,118.03
1523,74.22,118.73
1524,74.28,119.38
1525,74.35,119.7
1526,74.42,119.7
1527,74.48,119.72
1528,74.55,119.72
1529,74.6,119.65
1530,74.65,119.53
1531,74.72,119.25
1532,74.78,119.05
1533,74.88,118.88
1534,74.97,118.73
1535,75.07,118.75
1536,75.17,118.83
1537,75.27,118.97
1538,75.37,119.1
1539,75.47,119.23
1540,75.53,119.42
1541,75.6,119.62
1542,75.55,119.78
1543,75.47,119.93
1544,75.35,120.08
1545,75.22,120.23
1546,75.05,120.23
1547,74.93,120.0
1548,74.77,119.65
1549,74.68,118.97
1550,74.62,118.2
1551,74.53,117.37
1552,74.5,116.57
1553,74.45,115.8
1554,74.4,115.37
1555,74.28,115.23
1556,74.12,115.08
1557,73.92,114.92
1558,73.7,114.75
1559,73.45,114.67
1560,73.18,114.62
1561,72.95,114.57
1562,72.75,114.55
1563,72.53,114.5
1564,72.33,114.45
1565,72.18,114.42
1566,72.15,114.35
1567,72.12,114.3
1568,72.08,114.25
1569,72.05,114.22
1570,72.0,114.22
1571,72.03,114.2
1572,72.07,114.17
1573,72.15,114.13
1574,72.25,114.1
1575,72.38,114.07
1576,72.53,114.05
1577,72.73,114.05
1578,72.8,114.1
1579,72.82,114.15
1580,72.53,114.25
1581,72.28,114.33
1582,72.03,114.4
1583,71.72,114.47
1584,71.47,114.43
1585,71.17,114.4
1586,70.88,114.33
1587,70.92,114.22
1588,71.03,114.27
1589,71.1,114.23
1590,71.0,113.88
1591,70.88,113.72
1592,70.67,113.47
1593,70.5,113.18
1594,70.27,112.93
1595,70.08,112.65
1596,69.9,112.4
1597,69.75,112.15
1598,69.58,111.92
1599,69.42,111.72
1600,69.37,111.63
1601,69.32,111.78
1602,69.25,112.42
1603,69.18,112.93
1604,69.13,113.63
1605,69.12,114.33
1606,69.1,115.03
1607,69.15,115.73
1608,69.22,116.38
1609,69.3,116.53
1610,69.42,116.7
1611,69.73,116.9
1612,70.0,117.08
1613,70.25,117.3
1614,70.5,117.43
1615,70.83,117.58
1616,71.17,117.8
1617,71.45,118.03
1618,71.82,118.28
1619,72.13,118.47
1620,72.45,118.65
1621,72.78,118.87
1622,73.18,119.05
1623,73.6,119.27
1624,74.08,119.48
1625,74.58,119.67
1626,75.1,119.6
1627,75.68,119.53
1628,76.23,119.45
1629,76.78,119.4
1630,77.37,119.28
1631,77.67,119.18
1632,78.0,119.08
1633,78.12,119.0
1634,78.25,118.87
1635,78.4,118.75
1636,78.65,118.58
1637,78.92,118.43
1638,79.22,118.25
1639,79.53,118.07
1640,79.53,117.92
1641,79.35,117.7
1642,79.02,117.48
1643,78.72,117.27
1644,78.38,117.17
1645,78.12,117.07
1646,77.85,116.97
1647,77.57,116.95
1648,77.3,116.85
1649,77.12,116.92
1650,76.9,117.35
1651,76.68,117.83
1652,76.48,118.3
1653,76.27,118.8
1654,76.03,119.27
1655,75.8,120.02
1656,75.58,120.77
1657,75.3,121.53
1658,75.0,122.25
1659,75.13,122.92
1660,75.27,123.48
1661,75.4,123.57
1662,75.58,123.28
1663,75.8,123.03
1664,75.37,122.57
1665,74.87,122.08
1666,74.3,121.55
1667,73.68,121.1
1668,73.15,120.65
1669,72.58,120.62
1670,72.6,120.73
1671,72.6,120.83
1672,72.65,120.92
1673,72.7,121.0
1674,72.75,121.05
1675,72.77,121.1
1676,72.78,121.13
1677,72.83,121.08
1678,72.87,121.03
1679,72.92,120.98
1680,73.03,120.92
1681,73.07,120.82
1682,73.3,120.57
1683,73.4,120.3
1684,73.52,120.03
1685,73.58,119.8
1686,73.65,119.82
1687,73.7,119.82
1688,73.73,119.8
1689,73.77,119.73
1690,73.83,119.67
1691,73.92,119.62
1692,73.97,119.62
1693,74.08,119.58
1694,73.98,119.58
1695,73.85,119.6
1696,73.65,119.67
1697,73.45,119.77
1698,73.27,119.92
1699,73.1,120.05
1700,72.95,120.13
1701,72.78,120.28
1702,72.55,120.42
1703,72.53,120.57
1704,72.58,120.73
1705,72.62,120.92
1706,72.67,121.13
1707,72.63,121.32
1708,72.6,121.45
1709,72.58,121.58
1710,72.57,121.8
1711,72.6,121.93
1712,72.62,122.1
1713,72.6,122.27
1714,72.68,122.42
1715,72.75,122.37
1716,72.83,122.37
1717,72.87,122.37
1718,72.9,122.43
1719,73.25,122.57
1720,73.57,122.73
1721,73.95,122.77
1722,74.25,122.75
1723,74.5,122.68
1724,74.73,122.67
1725,75.03,122.67
1726,75.37,122.68
1727,75.8,122.6
1728,76.27,122.5
1729,76.75,122.38
1730,76.68,122.15
1731,76.63,121.9
1732,76.57,121.65
1733,76.5,121.45
1734,76.42,121.27
1735,76.33,121.07
1736,76.33,120.87
1737,76.28,120.72
1738,76.28,120.53
1739,76.27,120.3
1740,76.23,120.07
1741,76.27,119.87
1742,76.3,119.82
1743,76.4,119.9
1744,76.43,120.15
1745,76.5,120.2
1746,76.52,120.23
1747,76.62,120.27
1748,76.78,120.35
1749,76.97,120.48
1750,77.18,120.28
1751,77.48,120.33
1752,77.78,120.33
1753,78.08,120.33
1754,78.43,120.35
1755,78.77,120.35
1756,79.13,120.33
1757,79.53,120.27
1758,79.93,120.18
1759,80.35,120.08
1760,80.77,119.98
1761,81.3,119.85
1762,81.83,119.73
1763,82.17,119.58
1764,82.37,119.42
1765,82.58,119.22
1766,82.73,119.0
1767,82.9,118.83
1768,83.0,118.73
1769,83.1,118.48
1770,83.22,118.25
1771,83.2,118.02
1772,83.2,117.7
1773,83.22,117.42
1774,83.25,117.08
1775,83.2,116.78
1776,83.2,116.48
1777,83.18,116.23
1778,83.12,116.0
1779,83.05,115.83
1780,82.97,115.52
1781,82.9,115.2
1782,82.87,114.93
1783,82.87,114.77
1784,82.85,114.53
1785,82.85,114.28
1786,82.85,114.02
1787,82.87,113.77
1788,82.82,113.5
1789,82.75,113.2
1790,82.68,112.87
1791,82.6,112.5
1792,82.5,112.13
1793,82.35,111.77
1794,82.2,111.72
1795,82.05,112.33
1796,81.92,113.07
1797,81.82,113.78
1798,81.72,114.55
1799,81.67,115.27
1800,81.62,116.0
1801,81.55,116.72
1802,81.48,117.4
1803,81.43,118.08
1804,81.22,118.72
1805,81.03,119.27
1806,80.87,119.77
1807,80.7,120.15
1808,80.5,120.55
1809,80.35,120.95
1810,80.18,121.07
1811,80.03,121.28
1812,79.88,121.52
1813,79.75,121.73
1814,79.62,121.95
1815,79.43,122.23
1816,79.35,122.47
1817,79.2,122.65
1818,79.02,122.8
1819,78.77,122.95
1820,78.52,123.03
1821,78.28,123.17
1822,78.03,123.3
1823,77.78,123.37
1824,77.47,123.43
1825,77.15,123.48
1826,76.92,123.53
1827,76.7,123.5
1828,76.5,123.45
1829,76.32,123.28
1830,76.15,123.08
1831,76.15,122.87
1832,76.15,122.65
1833,76.15,122.48
1834,76.13,122.32
1835,76.18,122.2
1836,76.15,121.97
1837,76.13,121.77
1838,76.13,121.5
1839,76.08,121.22
1840,76.0,120.95
1841,75.93,120.52
1842,75.87,120.08
1843,75.73,119.65
1844,75.63,119.13
1845,75.57,118.7
1846,75.57,118.25
1847,75.58,117.78
1848,75.57,117.33
1849,75.53,116.9
1850,75.5,116.48
1851,75.47,116.05
1852,75.47,115.63
1853,75.45,115.25
1854,75.42,114.85
1855,75.4,114.45
1856,75.4,113.95
1857,75.4,113.97
1858,75.4,114.18
1859,75.45,114.22
1860,75.48,114.27
1861,75.52,114.23
1862,75.67,114.28
1863,75.82,114.35
1864,75.98,114.58
1865,76.13,114.82
1866,76.27,114.95
1867,76.38,115.13
1868,76.57,115.27
1869,76.55,115.42
1870,76.5,115.58
1871,76.47,115.75
1872,76.42,115.93
1873,76.37,116.15
1874,76.32,116.35
1875,76.3,116.7
1876,76.3,117.03
1877,76.37,117.35
1878,76.42,117.65
1879,76.5,117.95
1880,76.57,118.1
1881,76.63,118.27
1882,76.68,118.38
1883,76.73,118.52
1884,76.78,118.62
1885,76.82,118.77
1886,76.82,118.93
1887,76.8,119.13
1888,76.78,119.53
1889,76.73,119.93
1890,76.65,120.27
1891,76.52,120.57
1892,76.42,120.87
1893,76.33,121.2
1894,76.3,121.52
1895,76.32,121.83
1896,76.37,122.08
1897,76.47,122.18
1898,76.23,122.3
1899,75.65,122.52
1900,75.08,122.77
1901,74.55,123.02
1902,74.05,123.25
1903,73.6,123.47
1904,73.17,123.58
1905,72.78,123.68
1906,72.32,123.77
1907,71.93,123.82
1908,71.33,123.78
1909,70.73,123.7
1910,70.18,123.63
1911,69.62,123.48
1912,69.13,123.35
1913,68.57,123.22
1914,68.15,123.02
1915,68.02,122.8
1916,67.85,122.6
1917,67.72,122.35
1918,67.63,122.2
1919,67.73,122.1
1920,67.75,121.97
1921,67.87,121.87
1922,68.02,121.75
1923,68.15,121.57
1924,68.3,121.23
1925,68.47,120.88
1926,68.65,120.58
1927,68.62,120.22
1928,68.58,119.92
1929,68.6,119.38
1930,68.57,118.7
1931,68.45,117.97
1932,68.28,117.12
1933,68.13,116.25
1934,69.05,115.45
1935,70.02,114.55
1936,70.9,113.7
1937,71.38,112.87
1938,71.05,112.07
1939,71.08,111.25
1940,70.95,111.42
1941,70.87,111.72
1942,70.98,111.93
1943,71.18,112.15
1944,71.43,112.37
1945,71.75,112.57
1946,71.93,112.73
1947,72.38,112.9
1948,72.88,113.08
1949,73.43,113.28
1950,73.77,113.48
1951,73.95,113.65
1952,74.18,113.87
1953,74.43,114.07
1954,74.6,114.27
1955,74.17,114.48
1956,73.73,114.67
1957,73.25,114.82
1958,72.77,114.95
1959,72.25,115.0
1960,71.7,115.03
1961,71.12,115.03
1962,70.52,115.08
1963,69.92,115.12
1964,69.35,115.17
1965,68.83,115.22
1966,68.25,115.25
1967,67.73,115.3
1968,67.23,115.37
1969,66.7,115.45
1970,66.18,115.37
1971,65.68,115.27
1972,65.2,115.12
1973,64.83,114.88
1974,64.47,114.48
1975,64.1,114.05
1976,63.77,113.72
1977,63.43,113.43
1978,63.12,113.22
1979,62.83,112.93
1980,62.58,112.63
1981,62.38,112.35
1982,62.23,112.05
1983,62.1,111.82
1984,61.85,111.57
1985,61.55,111.3
1986,61.32,111.05
1987,61.05,110.83
1988,61.27,110.68
1989,61.48,110.55
1990,61.68,110.47
1991,61.87,110.5
1992,62.33,110.43
1993,62.75,110.23
1994,63.18,109.88
1995,63.6,109.58
1996,64.02,109.3
1997,64.42,108.97
1998,64.78,108.6
1999,65.13,108.22
2000,65.48,107.83
2001,65.83,107.43
2002,66.32,107.13
2003,66.05,106.83
2004,65.57,106.57
2005,65.12,106.35
2006,64.7,106.22
2007,64.28,106.1
2008,63.82,105.97
2009,63.33,105.85
2010,62.9,105.75
2011,62.47,105.67
2012,62.07,105.52
2013,62.05,105.33
2014,62.05,105.15
2015,62.02,104.93
2016,61.65,104.75
2017,62.18,104.58
2018,62.68,104.42
2019,63.13,104.38
2020,63.58,104.43
2021,64.07,104.48
2022,64.58,104.55
2023,65.08,104.6
2024,65.63,104.65
2025,66.15,104.73
2026,66.65,104.72
2027,67.13,104.73
2028,67.57,104.72
2029,67.93,104.72
2030,68.32,104.68
2031,68.68,104.58
2032,69.18,104.5
2033,69.67,104.62
2034,70.17,104.8
2035,70.25,105.05
2036,69.67,105.22
2037,69.05,105.33
2038,68.43,105.37
2039,67.77,105.47
2040,67.07,105.58
2041,66.65,105.65
2042,66.27,105.75
2043,65.95,105.82
2044,65.65,105.82
2045,65.48,105.88
2046,65.33,105.95
2047,65.22,106.02
2048,65.12,106.03
2049,64.97,106.05
2050,64.82,105.95
2051,64.67,105.82
2052,64.48,105.72
2053,64.35,105.58
2054,64.25,105.48
2055,64.2,105.4
2056,64.23,105.32
2057,64.28,105.23
2058,64.37,105.18
2059,64.45,105.13
2060,64.6,105.1
2061,64.83,105.1
2062,65.08,104.97
2063,65.32,104.85
2064,65.7,104.75
2065,66.07,104.65
2066,66.45,104.53
2067,66.75,104.43
2068,66.73,104.28
2069,66.75,104.1
2070,66.77,103.9
2071,66.75,103.75
2072,66.83,103.6
2073,66.8,103.47
2074,66.7,103.27
2075,66.53,103.07
2076,66.32,102.87
2077,66.12,102.67
2078,65.93,102.45
2079,65.73,102.08
2080,65.42,101.72
2081,65.12,101.32
2082,64.88,100.88
2083,64.58,100.45
2084,64.27,99.92
2085,64.23,99.37
2086,64.18,98.87
2087,64.12,98.42
2088,64.0,97.98
2089,63.82,97.55
2090,63.68,97.13
2091,63.55,96.73
2092,63.48,96.2
2093,63.27,95.65
2094,63.05,95.88
2095,62.85,96.12
2096,62.67,96.37
2097,62.67,96.6
2098,62.65,96.7
2099,62.85,96.88
2100,63.07,97.03
2101,63.32,97.2
2102,63.48,97.33
2103,63.62,97.48
2104,63.77,97.53
2105,63.9,97.55
2106,64.0,97.6
2107,63.98,97.65
2108,63.97,97.67
2109,64.08,97.72
2110,64.3,97.63
2111,64.78,97.55
2112,65.22,97.45
2113,65.62,97.35
2114,66.02,97.32
2115,66.38,97.32
2116,66.7,97.28
2117,67.02,97.27
2118,67.33,97.2
2119,67.63,97.1
2120,67.9,97.05
2121,68.17,97.02
2122,68.43,97.28
2123,68.7,97.62
2124,68.97,97.87
2125,69.22,98.13
2126,69.5,98.45
2127,69.97,98.73
2128,70.43,99.02
2129,70.88,99.35
2130,71.33,99.77
2131,71.78,100.22
2132,72.23,100.58
2133,72.8,100.95
2134,72.6,101.33
2135,72.03,101.67
2136,71.52,101.98
2137,70.95,102.23
2138,70.43,102.4
2139,69.88,102.52
2140,69.35,102.83
2141,68.85,103.9
2142,68.32,104.97
2143,67.73,106.07
2144,67.15,107.17
2145,66.57,108.25
2146,66.33,109.18
2147,66.7,110.07
2148,67.1,110.93
2149,67.5,111.8
2150,68.07,112.88
2151,68.63,114.17
2152,69.22,115.5
2153,69.75,116.72
2154,70.33,117.83
2155,70.9,118.92
2156,71.45,119.98
2157,71.97,120.92
2158,72.3,121.9
2159,72.62,122.85
2160,72.95,123.72
2161,73.28,124.57
2162,73.6,125.38
2163,73.93,126.2
2164,74.25,126.97
2165,74.15,127.75
2166,74.12,128.52
2167,74.18,129.63
2168,74.15,130.75
2169,74.1,131.8
2170,73.97,132.8
2171,73.87,133.8
2172,73.73,134.85
2173,73.6,136.13
2174,72.98,137.43
2175,72.35,138.78
2176,71.85,140.12
2177,71.57,141.43
2178,71.27,142.65
2179,71.05,143.87
2180,70.98,145.05
2181,70.9,146.1
2182,70.78,147.15
2183,70.48,148.2
2184,70.17,149.27
2185,69.8,150.23
2186,69.37,151.03
2187,69.12,151.63
2188,68.88,152.23
2189,68.63,152.85
2190,68.43,153.42
2191,68.23,153.95
2192,68.15,154.32
2193,68.05,154.77
2194,67.93,155.18
2195,67.95,155.63
2196,67.97,156.08
2197,67.98,156.52
2198,68.02,156.9
2199,68.02,156.87
2200,68.1,156.4
2201,68.23,155.75
2202,68.33,155.18
2203,68.37,154.73
2204,68.7,154.28
2205,69.08,153.83
2206,69.52,153.47
2207,69.98,153.05
2208,70.42,152.62
2209,70.97,152.18
2210,71.55,151.27
2211,72.13,150.35
2212,72.68,149.42
2213,73.22,148.45
2214,73.72,147.52
2215,74.22,146.6
2216,74.33,145.67
2217,74.47,144.73
2218,74.65,143.7
2219,74.73,142.73
2220,74.8,141.82
2221,74.88,140.88
2222,75.03,139.97
2223,75.17,138.98
2224,75.42,138.15
2225,75.65,137.38
2226,75.83,136.62
2227,75.95,135.52
2228,76.13,134.48
2229,76.33,133.47
2230,76.25,132.47
2231,76.12,131.5
2232,75.98,130.5
2233,75.87,129.27
2234,75.7,128.02
2235,75.55,126.78
2236,75.33,125.55
2237,75.17,124.28
2238,75.0,123.0
2239,74.83,121.78
2240,74.88,120.6
2241,75.08,119.5
2242,75.4,118.4
2243,75.7,117.32
2244,75.98,116.23
2245,76.27,115.12
2246,76.55,114.12
2247,76.9,113.07
2248,77.25,112.0
2249,77.63,111.52
2250,78.1,111.67
2251,78.57,111.82
2252,79.07,111.97
2253,79.62,112.1
2254,80.17,112.22
2255,80.3,112.32
2256,80.2,112.43
2257,80.12,112.55
2258,80.02,112.68
2259,79.92,112.82
2260,79.7,112.93
2261,79.53,113.02
2262,79.35,113.07
2263,79.17,113.0
2264,78.98,112.9
2265,78.83,112.78
2266,78.67,112.63
2267,78.53,112.47
2268,78.37,112.27
2269,78.2,112.05
2270,78.0,111.82
2271,77.82,111.6
2272,77.58,111.37
2273,77.38,111.15
2274,77.2,110.93
2275,77.0,110.73
2276,76.82,110.57
2277,76.65,110.42
2278,76.38,110.23
2279,76.08,110.0
2280,75.77,109.77
2281,75.52,109.55
2282,75.3,109.27
2283,75.13,109.85
2284,74.95,110.6
2285,74.82,111.35
2286,74.63,112.2
2287,74.45,113.0
2288,74.28,113.82
2289,74.08,114.63
2290,73.88,115.32
2291,73.85,116.03
2292,73.83,116.32
2293,73.7,116.47
2294,73.7,116.37
2295,74.1,116.27
2296,74.45,116.13
2297,74.8,116.03
2298,75.07,115.9
2299,75.28,115.8
2300,75.17,115.72
2301,75.03,115.63
2302,74.87,115.6
2303,74.7,115.5
2304,74.53,115.33
2305,74.48,115.18
2306,74.42,114.98
2307,74.4,114.7
2308,74.48,114.37
2309,74.58,114.03
2310,74.68,113.67
2311,74.8,113.27
2312,74.93,112.8
2313,75.03,112.25
2314,75.07,111.75
2315,75.22,111.28
2316,75.32,110.75
2317,75.4,110.03
2318,75.5,109.22
2319,75.58,108.43
2320,75.7,107.63
2321,75.7,106.82
2322,75.57,106.33
2323,75.17,106.28
2324,74.68,106.22
2325,74.23,106.15
2326,73.8,106.12
2327,73.53,106.08
2328,73.28,106.07
2329,73.02,106.03
2330,72.73,106.02
