EDA,timestamp,period,time_seconds
0.1922,13:46:22,post-test,11845.75
0.196044,13:46:23,post-test,11846.0
0.1922,13:46:23,post-test,11846.25
0.190918,13:46:23,post-test,11846.5
0.1922,13:46:23,post-test,11846.75
0.1922,13:46:24,post-test,11847.0
0.1922,13:46:24,post-test,11847.25
0.190918,13:46:24,post-test,11847.5
0.190918,13:46:24,post-test,11847.75
0.1922,13:46:25,post-test,11848.0
0.190918,13:46:25,post-test,11848.25
0.190918,13:46:25,post-test,11848.5
0.190918,13:46:25,post-test,11848.75
0.1922,13:46:26,post-test,11849.0
0.1922,13:46:26,post-test,11849.25
0.1922,13:46:26,post-test,11849.5
0.190918,13:46:26,post-test,11849.75
0.190918,13:46:27,post-test,11850.0
0.190918,13:46:27,post-test,11850.25
0.1922,13:46:27,post-test,11850.5
0.1922,13:46:27,post-test,11850.75
0.190918,13:46:28,post-test,11851.0
0.190918,13:46:28,post-test,11851.25
0.193481,13:46:28,post-test,11851.5
0.1922,13:46:28,post-test,11851.75
0.1922,13:46:29,post-test,11852.0
0.190918,13:46:29,post-test,11852.25
0.190918,13:46:29,post-test,11852.5
0.1922,13:46:29,post-test,11852.75
0.1922,13:46:30,post-test,11853.0
0.193481,13:46:30,post-test,11853.25
0.190918,13:46:30,post-test,11853.5
0.190918,13:46:30,post-test,11853.75
0.196044,13:46:31,post-test,11854.0
0.199888,13:46:31,post-test,11854.25
0.197325,13:46:31,post-test,11854.5
0.194762,13:46:31,post-test,11854.75
0.196044,13:46:32,post-test,11855.0
0.197325,13:46:32,post-test,11855.25
0.193481,13:46:32,post-test,11855.5
0.193481,13:46:32,post-test,11855.75
0.194762,13:46:33,post-test,11856.0
0.194762,13:46:33,post-test,11856.25
0.1922,13:46:33,post-test,11856.5
0.193481,13:46:33,post-test,11856.75
0.197325,13:46:34,post-test,11857.0
0.193481,13:46:34,post-test,11857.25
0.193481,13:46:34,post-test,11857.5
0.194762,13:46:34,post-test,11857.75
0.193481,13:46:35,post-test,11858.0
0.1922,13:46:35,post-test,11858.25
0.193481,13:46:35,post-test,11858.5
0.1922,13:46:35,post-test,11858.75
0.193481,13:46:36,post-test,11859.0
0.193481,13:46:36,post-test,11859.25
0.193481,13:46:36,post-test,11859.5
0.193481,13:46:36,post-test,11859.75
0.193481,13:46:37,post-test,11860.0
0.1922,13:46:37,post-test,11860.25
0.1922,13:46:37,post-test,11860.5
0.193481,13:46:37,post-test,11860.75
0.1922,13:46:38,post-test,11861.0
0.1922,13:46:38,post-test,11861.25
0.193481,13:46:38,post-test,11861.5
0.193481,13:46:38,post-test,11861.75
0.193481,13:46:39,post-test,11862.0
0.193481,13:46:39,post-test,11862.25
0.190918,13:46:39,post-test,11862.5
0.1922,13:46:39,post-test,11862.75
0.189637,13:46:40,post-test,11863.0
0.193481,13:46:40,post-test,11863.25
0.193481,13:46:40,post-test,11863.5
0.190918,13:46:40,post-test,11863.75
0.193481,13:46:41,post-test,11864.0
0.194762,13:46:41,post-test,11864.25
0.190918,13:46:41,post-test,11864.5
0.188356,13:46:41,post-test,11864.75
0.188356,13:46:42,post-test,11865.0
0.193481,13:46:42,post-test,11865.25
0.189637,13:46:42,post-test,11865.5
0.189637,13:46:42,post-test,11865.75
0.188356,13:46:43,post-test,11866.0
0.188356,13:46:43,post-test,11866.25
0.188356,13:46:43,post-test,11866.5
0.189637,13:46:43,post-test,11866.75
0.190918,13:46:44,post-test,11867.0
0.188356,13:46:44,post-test,11867.25
0.189637,13:46:44,post-test,11867.5
0.1922,13:46:44,post-test,11867.75
0.190918,13:46:45,post-test,11868.0
0.189637,13:46:45,post-test,11868.25
0.189637,13:46:45,post-test,11868.5
0.193481,13:46:45,post-test,11868.75
0.189637,13:46:46,post-test,11869.0
0.189637,13:46:46,post-test,11869.25
0.189637,13:46:46,post-test,11869.5
0.1922,13:46:46,post-test,11869.75
0.1922,13:46:47,post-test,11870.0
0.1922,13:46:47,post-test,11870.25
0.1922,13:46:47,post-test,11870.5
0.190918,13:46:47,post-test,11870.75
0.1922,13:46:48,post-test,11871.0
0.190918,13:46:48,post-test,11871.25
0.190918,13:46:48,post-test,11871.5
0.194762,13:46:48,post-test,11871.75
0.1922,13:46:49,post-test,11872.0
0.193481,13:46:49,post-test,11872.25
0.193481,13:46:49,post-test,11872.5
0.193481,13:46:49,post-test,11872.75
0.1922,13:46:50,post-test,11873.0
0.194762,13:46:50,post-test,11873.25
0.1922,13:46:50,post-test,11873.5
0.194762,13:46:50,post-test,11873.75
0.194762,13:46:51,post-test,11874.0
0.194762,13:46:51,post-test,11874.25
0.194762,13:46:51,post-test,11874.5
0.196044,13:46:51,post-test,11874.75
0.196044,13:46:52,post-test,11875.0
0.201169,13:46:52,post-test,11875.25
0.194762,13:46:52,post-test,11875.5
0.196044,13:46:52,post-test,11875.75
0.196044,13:46:53,post-test,11876.0
0.194762,13:46:53,post-test,11876.25
0.194762,13:46:53,post-test,11876.5
0.196044,13:46:53,post-test,11876.75
0.196044,13:46:54,post-test,11877.0
0.196044,13:46:54,post-test,11877.25
0.196044,13:46:54,post-test,11877.5
0.194762,13:46:54,post-test,11877.75
0.197325,13:46:55,post-test,11878.0
0.196044,13:46:55,post-test,11878.25
0.196044,13:46:55,post-test,11878.5
0.196044,13:46:55,post-test,11878.75
0.194762,13:46:56,post-test,11879.0
0.196044,13:46:56,post-test,11879.25
0.196044,13:46:56,post-test,11879.5
0.196044,13:46:56,post-test,11879.75
0.196044,13:46:57,post-test,11880.0
0.197325,13:46:57,post-test,11880.25
0.197325,13:46:57,post-test,11880.5
0.197325,13:46:57,post-test,11880.75
0.196044,13:46:58,post-test,11881.0
0.196044,13:46:58,post-test,11881.25
0.196044,13:46:58,post-test,11881.5
0.197325,13:46:58,post-test,11881.75
0.201169,13:46:59,post-test,11882.0
0.196044,13:46:59,post-test,11882.25
0.20245,13:46:59,post-test,11882.5
0.196044,13:46:59,post-test,11882.75
0.196044,13:47:00,post-test,11883.0
0.201169,13:47:00,post-test,11883.25
0.197325,13:47:00,post-test,11883.5
0.196044,13:47:00,post-test,11883.75
0.197325,13:47:01,post-test,11884.0
0.196044,13:47:01,post-test,11884.25
0.196044,13:47:01,post-test,11884.5
0.201169,13:47:01,post-test,11884.75
0.197325,13:47:02,post-test,11885.0
0.196044,13:47:02,post-test,11885.25
0.201169,13:47:02,post-test,11885.5
0.197325,13:47:02,post-test,11885.75
0.197325,13:47:03,post-test,11886.0
0.199888,13:47:03,post-test,11886.25
0.197325,13:47:03,post-test,11886.5
0.196044,13:47:03,post-test,11886.75
0.198606,13:47:04,post-test,11887.0
0.197325,13:47:04,post-test,11887.25
0.201169,13:47:04,post-test,11887.5
0.197325,13:47:04,post-test,11887.75
0.196044,13:47:05,post-test,11888.0
0.197325,13:47:05,post-test,11888.25
0.198606,13:47:05,post-test,11888.5
0.20245,13:47:05,post-test,11888.75
0.197325,13:47:06,post-test,11889.0
0.197325,13:47:06,post-test,11889.25
0.196044,13:47:06,post-test,11889.5
0.198606,13:47:06,post-test,11889.75
0.197325,13:47:07,post-test,11890.0
0.197325,13:47:07,post-test,11890.25
0.198606,13:47:07,post-test,11890.5
0.198606,13:47:07,post-test,11890.75
0.197325,13:47:08,post-test,11891.0
0.201169,13:47:08,post-test,11891.25
0.197325,13:47:08,post-test,11891.5
0.198606,13:47:08,post-test,11891.75
0.198606,13:47:09,post-test,11892.0
0.197325,13:47:09,post-test,11892.25
0.197325,13:47:09,post-test,11892.5
0.197325,13:47:09,post-test,11892.75
0.197325,13:47:10,post-test,11893.0
0.197325,13:47:10,post-test,11893.25
0.196044,13:47:10,post-test,11893.5
0.197325,13:47:10,post-test,11893.75
0.198606,13:47:11,post-test,11894.0
0.197325,13:47:11,post-test,11894.25
0.197325,13:47:11,post-test,11894.5
0.196044,13:47:11,post-test,11894.75
0.198606,13:47:12,post-test,11895.0
0.198606,13:47:12,post-test,11895.25
0.20245,13:47:12,post-test,11895.5
0.198606,13:47:12,post-test,11895.75
0.197325,13:47:13,post-test,11896.0
0.197325,13:47:13,post-test,11896.25
0.198606,13:47:13,post-test,11896.5
0.197325,13:47:13,post-test,11896.75
0.196044,13:47:14,post-test,11897.0
0.197325,13:47:14,post-test,11897.25
0.194762,13:47:14,post-test,11897.5
0.201169,13:47:14,post-test,11897.75
0.196044,13:47:15,post-test,11898.0
0.194762,13:47:15,post-test,11898.25
0.196044,13:47:15,post-test,11898.5
0.196044,13:47:15,post-test,11898.75
0.201169,13:47:16,post-test,11899.0
0.193481,13:47:16,post-test,11899.25
0.198606,13:47:16,post-test,11899.5
0.196044,13:47:16,post-test,11899.75
0.196044,13:47:17,post-test,11900.0
0.194762,13:47:17,post-test,11900.25
0.194762,13:47:17,post-test,11900.5
0.194762,13:47:17,post-test,11900.75
0.194762,13:47:18,post-test,11901.0
0.190918,13:47:18,post-test,11901.25
0.190918,13:47:18,post-test,11901.5
0.190918,13:47:18,post-test,11901.75
0.193481,13:47:19,post-test,11902.0
0.190918,13:47:19,post-test,11902.25
0.196044,13:47:19,post-test,11902.5
0.196044,13:47:19,post-test,11902.75
0.196044,13:47:20,post-test,11903.0
0.197325,13:47:20,post-test,11903.25
0.194762,13:47:20,post-test,11903.5
0.21142,13:47:20,post-test,11903.75
0.199888,13:47:21,post-test,11904.0
0.199888,13:47:21,post-test,11904.25
0.196044,13:47:21,post-test,11904.5
0.196044,13:47:21,post-test,11904.75
0.196044,13:47:22,post-test,11905.0
0.203732,13:47:22,post-test,11905.25
0.203732,13:47:22,post-test,11905.5
0.20245,13:47:22,post-test,11905.75
0.20245,13:47:23,post-test,11906.0
0.201169,13:47:23,post-test,11906.25
0.201169,13:47:23,post-test,11906.5
0.201169,13:47:23,post-test,11906.75
0.20245,13:47:24,post-test,11907.0
0.203732,13:47:24,post-test,11907.25
0.203732,13:47:24,post-test,11907.5
0.201169,13:47:24,post-test,11907.75
0.20245,13:47:25,post-test,11908.0
0.205013,13:47:25,post-test,11908.25
0.20245,13:47:25,post-test,11908.5
0.196044,13:47:25,post-test,11908.75
0.194762,13:47:26,post-test,11909.0
0.1922,13:47:26,post-test,11909.25
0.193481,13:47:26,post-test,11909.5
0.1922,13:47:26,post-test,11909.75
0.190918,13:47:27,post-test,11910.0
0.1922,13:47:27,post-test,11910.25
0.193481,13:47:27,post-test,11910.5
0.194762,13:47:27,post-test,11910.75
0.197325,13:47:28,post-test,11911.0
0.196044,13:47:28,post-test,11911.25
0.197325,13:47:28,post-test,11911.5
0.194762,13:47:28,post-test,11911.75
0.193481,13:47:29,post-test,11912.0
0.194762,13:47:29,post-test,11912.25
0.193481,13:47:29,post-test,11912.5
0.193481,13:47:29,post-test,11912.75
0.194762,13:47:30,post-test,11913.0
0.198606,13:47:30,post-test,11913.25
0.198606,13:47:30,post-test,11913.5
0.198606,13:47:30,post-test,11913.75
0.196044,13:47:31,post-test,11914.0
0.194762,13:47:31,post-test,11914.25
0.196044,13:47:31,post-test,11914.5
0.194762,13:47:31,post-test,11914.75
0.196044,13:47:32,post-test,11915.0
0.196044,13:47:32,post-test,11915.25
0.197325,13:47:32,post-test,11915.5
0.194762,13:47:32,post-test,11915.75
0.194762,13:47:33,post-test,11916.0
0.196044,13:47:33,post-test,11916.25
0.196044,13:47:33,post-test,11916.5
0.194762,13:47:33,post-test,11916.75
0.196044,13:47:34,post-test,11917.0
0.199888,13:47:34,post-test,11917.25
0.198606,13:47:34,post-test,11917.5
0.193481,13:47:34,post-test,11917.75
0.194762,13:47:35,post-test,11918.0
0.199888,13:47:35,post-test,11918.25
0.206294,13:47:35,post-test,11918.5
0.20245,13:47:35,post-test,11918.75
0.201169,13:47:36,post-test,11919.0
0.206294,13:47:36,post-test,11919.25
0.207576,13:47:36,post-test,11919.5
0.210138,13:47:36,post-test,11919.75
0.21142,13:47:37,post-test,11920.0
0.201169,13:47:37,post-test,11920.25
0.201169,13:47:37,post-test,11920.5
0.193481,13:47:37,post-test,11920.75
0.194762,13:47:38,post-test,11921.0
0.197325,13:47:38,post-test,11921.25
0.208857,13:47:38,post-test,11921.5
0.205013,13:47:38,post-test,11921.75
0.207576,13:47:39,post-test,11922.0
0.208857,13:47:39,post-test,11922.25
0.213982,13:47:39,post-test,11922.5
0.217826,13:47:39,post-test,11922.75
0.21142,13:47:40,post-test,11923.0
0.206294,13:47:40,post-test,11923.25
0.210138,13:47:40,post-test,11923.5
0.201169,13:47:40,post-test,11923.75
0.199888,13:47:41,post-test,11924.0
0.199888,13:47:41,post-test,11924.25
0.199888,13:47:41,post-test,11924.5
0.201169,13:47:41,post-test,11924.75
0.197325,13:47:42,post-test,11925.0
0.197325,13:47:42,post-test,11925.25
0.201169,13:47:42,post-test,11925.5
0.199888,13:47:42,post-test,11925.75
0.201169,13:47:43,post-test,11926.0
0.205013,13:47:43,post-test,11926.25
0.198606,13:47:43,post-test,11926.5
0.199888,13:47:43,post-test,11926.75
0.201169,13:47:44,post-test,11927.0
0.199888,13:47:44,post-test,11927.25
0.199888,13:47:44,post-test,11927.5
0.198606,13:47:44,post-test,11927.75
0.199888,13:47:45,post-test,11928.0
0.198606,13:47:45,post-test,11928.25
0.20245,13:47:45,post-test,11928.5
0.201169,13:47:45,post-test,11928.75
0.201169,13:47:46,post-test,11929.0
0.208857,13:47:46,post-test,11929.25
0.212701,13:47:46,post-test,11929.5
0.206294,13:47:46,post-test,11929.75
0.205013,13:47:47,post-test,11930.0
0.207576,13:47:47,post-test,11930.25
0.206294,13:47:47,post-test,11930.5
0.205013,13:47:47,post-test,11930.75
0.207576,13:47:48,post-test,11931.0
0.212701,13:47:48,post-test,11931.25
0.216545,13:47:48,post-test,11931.5
0.216545,13:47:48,post-test,11931.75
0.22167,13:47:49,post-test,11932.0
0.222952,13:47:49,post-test,11932.25
0.220389,13:47:49,post-test,11932.5
0.213982,13:47:49,post-test,11932.75
0.213982,13:47:50,post-test,11933.0
0.212701,13:47:50,post-test,11933.25
0.213982,13:47:50,post-test,11933.5
0.213982,13:47:50,post-test,11933.75
0.217826,13:47:51,post-test,11934.0
0.21142,13:47:51,post-test,11934.25
0.206294,13:47:51,post-test,11934.5
0.198606,13:47:51,post-test,11934.75
0.197325,13:47:52,post-test,11935.0
0.197325,13:47:52,post-test,11935.25
0.197325,13:47:52,post-test,11935.5
0.197325,13:47:52,post-test,11935.75
0.205013,13:47:53,post-test,11936.0
0.206294,13:47:53,post-test,11936.25
0.206294,13:47:53,post-test,11936.5
0.203732,13:47:53,post-test,11936.75
0.203732,13:47:54,post-test,11937.0
0.205013,13:47:54,post-test,11937.25
0.205013,13:47:54,post-test,11937.5
0.203732,13:47:54,post-test,11937.75
0.203732,13:47:55,post-test,11938.0
0.20245,13:47:55,post-test,11938.25
0.203732,13:47:55,post-test,11938.5
0.20245,13:47:55,post-test,11938.75
0.201169,13:47:56,post-test,11939.0
0.201169,13:47:56,post-test,11939.25
0.203732,13:47:56,post-test,11939.5
0.201169,13:47:56,post-test,11939.75
0.20245,13:47:57,post-test,11940.0
0.201169,13:47:57,post-test,11940.25
0.201169,13:47:57,post-test,11940.5
0.201169,13:47:57,post-test,11940.75
0.20245,13:47:58,post-test,11941.0
0.201169,13:47:58,post-test,11941.25
0.201169,13:47:58,post-test,11941.5
0.20245,13:47:58,post-test,11941.75
0.20245,13:47:59,post-test,11942.0
0.201169,13:47:59,post-test,11942.25
0.201169,13:47:59,post-test,11942.5
0.201169,13:47:59,post-test,11942.75
0.205013,13:48:00,post-test,11943.0
0.203732,13:48:00,post-test,11943.25
0.205013,13:48:00,post-test,11943.5
0.20245,13:48:00,post-test,11943.75
0.207576,13:48:01,post-test,11944.0
0.203732,13:48:01,post-test,11944.25
0.201169,13:48:01,post-test,11944.5
0.205013,13:48:01,post-test,11944.75
0.206294,13:48:02,post-test,11945.0
0.205013,13:48:02,post-test,11945.25
0.203732,13:48:02,post-test,11945.5
0.203732,13:48:02,post-test,11945.75
0.208857,13:48:03,post-test,11946.0
0.205013,13:48:03,post-test,11946.25
0.21142,13:48:03,post-test,11946.5
0.212701,13:48:03,post-test,11946.75
0.21142,13:48:04,post-test,11947.0
0.207576,13:48:04,post-test,11947.25
0.208857,13:48:04,post-test,11947.5
0.206294,13:48:04,post-test,11947.75
0.208857,13:48:05,post-test,11948.0
0.21142,13:48:05,post-test,11948.25
0.207576,13:48:05,post-test,11948.5
0.20245,13:48:05,post-test,11948.75
0.20245,13:48:06,post-test,11949.0
0.20245,13:48:06,post-test,11949.25
0.206294,13:48:06,post-test,11949.5
0.205013,13:48:06,post-test,11949.75
0.208857,13:48:07,post-test,11950.0
0.205013,13:48:07,post-test,11950.25
0.206294,13:48:07,post-test,11950.5
0.210138,13:48:07,post-test,11950.75
0.206294,13:48:08,post-test,11951.0
0.212701,13:48:08,post-test,11951.25
0.210138,13:48:08,post-test,11951.5
0.213982,13:48:08,post-test,11951.75
0.217826,13:48:09,post-test,11952.0
0.229358,13:48:09,post-test,11952.25
0.233202,13:48:09,post-test,11952.5
0.237046,13:48:09,post-test,11952.75
0.233202,13:48:10,post-test,11953.0
0.234484,13:48:10,post-test,11953.25
0.239609,13:48:10,post-test,11953.5
0.233202,13:48:10,post-test,11953.75
0.226796,13:48:11,post-test,11954.0
0.228077,13:48:11,post-test,11954.25
0.23064,13:48:11,post-test,11954.5
0.231921,13:48:11,post-test,11954.75
0.233202,13:48:12,post-test,11955.0
0.229358,13:48:12,post-test,11955.25
0.228077,13:48:12,post-test,11955.5
0.23064,13:48:12,post-test,11955.75
0.23064,13:48:13,post-test,11956.0
0.229358,13:48:13,post-test,11956.25
0.233202,13:48:13,post-test,11956.5
0.23064,13:48:13,post-test,11956.75
0.229358,13:48:14,post-test,11957.0
0.233202,13:48:14,post-test,11957.25
0.228077,13:48:14,post-test,11957.5
0.229358,13:48:14,post-test,11957.75
0.233202,13:48:15,post-test,11958.0
0.228077,13:48:15,post-test,11958.25
0.228077,13:48:15,post-test,11958.5
0.226796,13:48:15,post-test,11958.75
0.226796,13:48:16,post-test,11959.0
0.226796,13:48:16,post-test,11959.25
0.226796,13:48:16,post-test,11959.5
0.231921,13:48:16,post-test,11959.75
0.23064,13:48:17,post-test,11960.0
0.235765,13:48:17,post-test,11960.25
0.235765,13:48:17,post-test,11960.5
0.234484,13:48:17,post-test,11960.75
0.233202,13:48:18,post-test,11961.0
0.23064,13:48:18,post-test,11961.25
0.226796,13:48:18,post-test,11961.5
0.224233,13:48:18,post-test,11961.75
0.23064,13:48:19,post-test,11962.0
0.231921,13:48:19,post-test,11962.25
0.233202,13:48:19,post-test,11962.5
0.234484,13:48:19,post-test,11962.75
0.231921,13:48:20,post-test,11963.0
0.233202,13:48:20,post-test,11963.25
0.231921,13:48:20,post-test,11963.5
0.233202,13:48:20,post-test,11963.75
0.233202,13:48:21,post-test,11964.0
0.234484,13:48:21,post-test,11964.25
0.23064,13:48:21,post-test,11964.5
0.23064,13:48:21,post-test,11964.75
0.23064,13:48:22,post-test,11965.0
0.23064,13:48:22,post-test,11965.25
0.229358,13:48:22,post-test,11965.5
0.229358,13:48:22,post-test,11965.75
0.231921,13:48:23,post-test,11966.0
0.229358,13:48:23,post-test,11966.25
0.229358,13:48:23,post-test,11966.5
0.234484,13:48:23,post-test,11966.75
0.233202,13:48:24,post-test,11967.0
0.234484,13:48:24,post-test,11967.25
0.231921,13:48:24,post-test,11967.5
0.233202,13:48:24,post-test,11967.75
0.238328,13:48:25,post-test,11968.0
0.234484,13:48:25,post-test,11968.25
0.228077,13:48:25,post-test,11968.5
0.220389,13:48:25,post-test,11968.75
0.21142,13:48:26,post-test,11969.0
0.208857,13:48:26,post-test,11969.25
0.21142,13:48:26,post-test,11969.5
0.208857,13:48:26,post-test,11969.75
0.207576,13:48:27,post-test,11970.0
0.207576,13:48:27,post-test,11970.25
0.213982,13:48:27,post-test,11970.5
0.208857,13:48:27,post-test,11970.75
0.208857,13:48:28,post-test,11971.0
0.207576,13:48:28,post-test,11971.25
0.208857,13:48:28,post-test,11971.5
0.207576,13:48:28,post-test,11971.75
0.207576,13:48:29,post-test,11972.0
0.207576,13:48:29,post-test,11972.25
0.205013,13:48:29,post-test,11972.5
0.205013,13:48:29,post-test,11972.75
0.206294,13:48:30,post-test,11973.0
0.20245,13:48:30,post-test,11973.25
0.203732,13:48:30,post-test,11973.5
0.203732,13:48:30,post-test,11973.75
0.206294,13:48:31,post-test,11974.0
0.207576,13:48:31,post-test,11974.25
0.210138,13:48:31,post-test,11974.5
0.207576,13:48:31,post-test,11974.75
0.205013,13:48:32,post-test,11975.0
0.203732,13:48:32,post-test,11975.25
0.20245,13:48:32,post-test,11975.5
0.207576,13:48:32,post-test,11975.75
0.20245,13:48:33,post-test,11976.0
0.203732,13:48:33,post-test,11976.25
0.203732,13:48:33,post-test,11976.5
0.206294,13:48:33,post-test,11976.75
0.208857,13:48:34,post-test,11977.0
0.207576,13:48:34,post-test,11977.25
0.20245,13:48:34,post-test,11977.5
0.20245,13:48:34,post-test,11977.75
0.203732,13:48:35,post-test,11978.0
0.201169,13:48:35,post-test,11978.25
0.198606,13:48:35,post-test,11978.5
0.205013,13:48:35,post-test,11978.75
0.21142,13:48:36,post-test,11979.0
0.210138,13:48:36,post-test,11979.25
0.206294,13:48:36,post-test,11979.5
0.206294,13:48:36,post-test,11979.75
0.203732,13:48:37,post-test,11980.0
0.198606,13:48:37,post-test,11980.25
0.199888,13:48:37,post-test,11980.5
0.199888,13:48:37,post-test,11980.75
0.199888,13:48:38,post-test,11981.0
0.199888,13:48:38,post-test,11981.25
0.198606,13:48:38,post-test,11981.5
0.199888,13:48:38,post-test,11981.75
0.201169,13:48:39,post-test,11982.0
0.205013,13:48:39,post-test,11982.25
0.206294,13:48:39,post-test,11982.5
0.206294,13:48:39,post-test,11982.75
0.199888,13:48:40,post-test,11983.0
0.197325,13:48:40,post-test,11983.25
0.189637,13:48:40,post-test,11983.5
0.189637,13:48:40,post-test,11983.75
0.187074,13:48:41,post-test,11984.0
0.193481,13:48:41,post-test,11984.25
0.201169,13:48:41,post-test,11984.5
0.203732,13:48:41,post-test,11984.75
0.205013,13:48:42,post-test,11985.0
0.207576,13:48:42,post-test,11985.25
0.203732,13:48:42,post-test,11985.5
0.198606,13:48:42,post-test,11985.75
0.197325,13:48:43,post-test,11986.0
0.194762,13:48:43,post-test,11986.25
0.194762,13:48:43,post-test,11986.5
0.193481,13:48:43,post-test,11986.75
0.194762,13:48:44,post-test,11987.0
0.205013,13:48:44,post-test,11987.25
0.208857,13:48:44,post-test,11987.5
0.207576,13:48:44,post-test,11987.75
0.207576,13:48:45,post-test,11988.0
0.207576,13:48:45,post-test,11988.25
0.201169,13:48:45,post-test,11988.5
0.201169,13:48:45,post-test,11988.75
0.198606,13:48:46,post-test,11989.0
0.199888,13:48:46,post-test,11989.25
0.198606,13:48:46,post-test,11989.5
0.196044,13:48:46,post-test,11989.75
0.197325,13:48:47,post-test,11990.0
0.196044,13:48:47,post-test,11990.25
0.197325,13:48:47,post-test,11990.5
0.199888,13:48:47,post-test,11990.75
0.20245,13:48:48,post-test,11991.0
0.201169,13:48:48,post-test,11991.25
0.199888,13:48:48,post-test,11991.5
0.201169,13:48:48,post-test,11991.75
0.201169,13:48:49,post-test,11992.0
0.20245,13:48:49,post-test,11992.25
0.201169,13:48:49,post-test,11992.5
0.20245,13:48:49,post-test,11992.75
0.201169,13:48:50,post-test,11993.0
0.205013,13:48:50,post-test,11993.25
0.205013,13:48:50,post-test,11993.5
0.203732,13:48:50,post-test,11993.75
0.20245,13:48:51,post-test,11994.0
0.20245,13:48:51,post-test,11994.25
0.20245,13:48:51,post-test,11994.5
0.203732,13:48:51,post-test,11994.75
0.203732,13:48:52,post-test,11995.0
0.201169,13:48:52,post-test,11995.25
0.20245,13:48:52,post-test,11995.5
0.206294,13:48:52,post-test,11995.75
0.206294,13:48:53,post-test,11996.0
0.205013,13:48:53,post-test,11996.25
0.205013,13:48:53,post-test,11996.5
0.20245,13:48:53,post-test,11996.75
0.20245,13:48:54,post-test,11997.0
0.20245,13:48:54,post-test,11997.25
0.20245,13:48:54,post-test,11997.5
0.207576,13:48:54,post-test,11997.75
0.207576,13:48:55,post-test,11998.0
0.206294,13:48:55,post-test,11998.25
0.203732,13:48:55,post-test,11998.5
0.203732,13:48:55,post-test,11998.75
0.205013,13:48:56,post-test,11999.0
0.208857,13:48:56,post-test,11999.25
0.203732,13:48:56,post-test,11999.5
0.20245,13:48:56,post-test,11999.75
0.20245,13:48:57,post-test,12000.0
0.21142,13:48:57,post-test,12000.25
0.20245,13:48:57,post-test,12000.5
0.206294,13:48:57,post-test,12000.75
0.205013,13:48:58,post-test,12001.0
0.203732,13:48:58,post-test,12001.25
0.205013,13:48:58,post-test,12001.5
0.206294,13:48:58,post-test,12001.75
0.206294,13:48:59,post-test,12002.0
0.203732,13:48:59,post-test,12002.25
0.20245,13:48:59,post-test,12002.5
0.20245,13:48:59,post-test,12002.75
0.205013,13:49:00,post-test,12003.0
0.210138,13:49:00,post-test,12003.25
0.21142,13:49:00,post-test,12003.5
0.210138,13:49:00,post-test,12003.75
0.208857,13:49:01,post-test,12004.0
0.210138,13:49:01,post-test,12004.25
0.210138,13:49:01,post-test,12004.5
0.207576,13:49:01,post-test,12004.75
0.207576,13:49:02,post-test,12005.0
0.21142,13:49:02,post-test,12005.25
0.215264,13:49:02,post-test,12005.5
0.207576,13:49:02,post-test,12005.75
0.203732,13:49:03,post-test,12006.0
0.210138,13:49:03,post-test,12006.25
0.210138,13:49:03,post-test,12006.5
0.208857,13:49:03,post-test,12006.75
0.207576,13:49:04,post-test,12007.0
0.210138,13:49:04,post-test,12007.25
0.207576,13:49:04,post-test,12007.5
0.208857,13:49:04,post-test,12007.75
0.208857,13:49:05,post-test,12008.0
0.20245,13:49:05,post-test,12008.25
0.199888,13:49:05,post-test,12008.5
0.201169,13:49:05,post-test,12008.75
0.207576,13:49:06,post-test,12009.0
0.20245,13:49:06,post-test,12009.25
0.206294,13:49:06,post-test,12009.5
0.207576,13:49:06,post-test,12009.75
0.208857,13:49:07,post-test,12010.0
0.206294,13:49:07,post-test,12010.25
0.206294,13:49:07,post-test,12010.5
0.206294,13:49:07,post-test,12010.75
0.207576,13:49:08,post-test,12011.0
0.205013,13:49:08,post-test,12011.25
0.201169,13:49:08,post-test,12011.5
0.20245,13:49:08,post-test,12011.75
0.20245,13:49:09,post-test,12012.0
0.20245,13:49:09,post-test,12012.25
0.199888,13:49:09,post-test,12012.5
0.20245,13:49:09,post-test,12012.75
0.201169,13:49:10,post-test,12013.0
0.20245,13:49:10,post-test,12013.25
0.205013,13:49:10,post-test,12013.5
0.206294,13:49:10,post-test,12013.75
0.207576,13:49:11,post-test,12014.0
0.208857,13:49:11,post-test,12014.25
0.208857,13:49:11,post-test,12014.5
0.20245,13:49:11,post-test,12014.75
0.20245,13:49:12,post-test,12015.0
0.199888,13:49:12,post-test,12015.25
0.20245,13:49:12,post-test,12015.5
0.203732,13:49:12,post-test,12015.75
0.203732,13:49:13,post-test,12016.0
0.203732,13:49:13,post-test,12016.25
0.20245,13:49:13,post-test,12016.5
0.203732,13:49:13,post-test,12016.75
0.203732,13:49:14,post-test,12017.0
0.205013,13:49:14,post-test,12017.25
0.205013,13:49:14,post-test,12017.5
0.205013,13:49:14,post-test,12017.75
0.203732,13:49:15,post-test,12018.0
0.206294,13:49:15,post-test,12018.25
0.205013,13:49:15,post-test,12018.5
0.205013,13:49:15,post-test,12018.75
0.208857,13:49:16,post-test,12019.0
0.203732,13:49:16,post-test,12019.25
0.205013,13:49:16,post-test,12019.5
0.203732,13:49:16,post-test,12019.75
0.203732,13:49:17,post-test,12020.0
0.20245,13:49:17,post-test,12020.25
