EDA,time_seconds,period
0.171709,4338.5,in-test
0.180679,4338.75,in-test
0.185804,4339.0,in-test
0.184523,4339.25,in-test
0.185804,4339.5,in-test
0.189648,4339.75,in-test
0.189648,4340.0,in-test
0.19093,4340.25,in-test
0.192211,4340.5,in-test
0.194774,4340.75,in-test
0.192211,4341.0,in-test
0.19093,4341.25,in-test
0.189648,4341.5,in-test
0.188367,4341.75,in-test
0.192211,4342.0,in-test
0.171709,4342.25,in-test
0.175553,4342.5,in-test
0.183241,4342.75,in-test
0.183241,4343.0,in-test
0.185804,4343.25,in-test
0.184523,4343.5,in-test
0.189648,4343.75,in-test
0.187086,4344.0,in-test
0.189648,4344.25,in-test
0.192211,4344.5,in-test
0.17299,4344.75,in-test
0.17299,4345.0,in-test
0.183241,4345.25,in-test
0.183241,4345.5,in-test
0.185804,4345.75,in-test
0.187086,4346.0,in-test
0.187086,4346.25,in-test
0.189648,4346.5,in-test
0.192211,4346.75,in-test
0.19093,4347.0,in-test
0.189648,4347.25,in-test
0.188367,4347.5,in-test
0.189648,4347.75,in-test
0.19093,4348.0,in-test
0.189648,4348.25,in-test
0.189648,4348.5,in-test
0.189648,4348.75,in-test
0.185804,4349.0,in-test
0.180679,4349.25,in-test
0.185804,4349.5,in-test
0.189648,4349.75,in-test
0.189648,4350.0,in-test
0.183241,4350.25,in-test
0.162739,4350.5,in-test
0.167865,4350.75,in-test
0.178116,4351.0,in-test
0.18196,4351.25,in-test
0.184523,4351.5,in-test
0.185804,4351.75,in-test
0.187086,4352.0,in-test
0.189648,4352.25,in-test
0.19093,4352.5,in-test
0.19093,4352.75,in-test
0.192211,4353.0,in-test
0.193493,4353.25,in-test
0.194774,4353.5,in-test
0.193493,4353.75,in-test
0.188367,4354.0,in-test
0.187086,4354.25,in-test
0.184523,4354.5,in-test
0.185804,4354.75,in-test
0.189648,4355.0,in-test
0.193493,4355.25,in-test
0.19093,4355.5,in-test
0.178116,4355.75,in-test
0.170427,4356.0,in-test
0.184523,4356.25,in-test
0.187086,4356.5,in-test
0.188367,4356.75,in-test
0.187086,4357.0,in-test
0.179397,4357.25,in-test
0.178116,4357.5,in-test
0.184523,4357.75,in-test
0.187086,4358.0,in-test
0.187086,4358.25,in-test
0.188367,4358.5,in-test
0.187086,4358.75,in-test
0.188367,4359.0,in-test
0.187086,4359.25,in-test
0.188367,4359.5,in-test
0.192211,4359.75,in-test
0.189648,4360.0,in-test
0.189648,4360.25,in-test
0.189648,4360.5,in-test
0.188367,4360.75,in-test
0.176834,4361.0,in-test
0.184523,4361.25,in-test
0.184523,4361.5,in-test
0.187086,4361.75,in-test
0.185804,4362.0,in-test
0.187086,4362.25,in-test
0.187086,4362.5,in-test
0.188367,4362.75,in-test
0.192211,4363.0,in-test
0.188367,4363.25,in-test
0.187086,4363.5,in-test
0.188367,4363.75,in-test
0.188367,4364.0,in-test
0.189648,4364.25,in-test
0.192211,4364.5,in-test
0.19093,4364.75,in-test
0.188367,4365.0,in-test
0.185804,4365.25,in-test
0.184523,4365.5,in-test
0.184523,4365.75,in-test
0.18196,4366.0,in-test
0.184523,4366.25,in-test
0.179397,4366.5,in-test
0.180679,4366.75,in-test
0.183241,4367.0,in-test
0.187086,4367.25,in-test
0.187086,4367.5,in-test
0.19093,4367.75,in-test
0.187086,4368.0,in-test
0.185804,4368.25,in-test
0.187086,4368.5,in-test
0.187086,4368.75,in-test
0.187086,4369.0,in-test
0.185804,4369.25,in-test
0.187086,4369.5,in-test
0.187086,4369.75,in-test
0.187086,4370.0,in-test
0.185804,4370.25,in-test
0.187086,4370.5,in-test
0.188367,4370.75,in-test
0.187086,4371.0,in-test
0.187086,4371.25,in-test
0.188367,4371.5,in-test
0.187086,4371.75,in-test
0.19093,4372.0,in-test
0.187086,4372.25,in-test
0.187086,4372.5,in-test
0.188367,4372.75,in-test
0.188367,4373.0,in-test
0.188367,4373.25,in-test
0.188367,4373.5,in-test
0.187086,4373.75,in-test
0.187086,4374.0,in-test
0.188367,4374.25,in-test
0.187086,4374.5,in-test
0.187086,4374.75,in-test
0.187086,4375.0,in-test
0.187086,4375.25,in-test
0.19093,4375.5,in-test
0.188367,4375.75,in-test
0.188367,4376.0,in-test
0.187086,4376.25,in-test
0.19093,4376.5,in-test
0.187086,4376.75,in-test
0.187086,4377.0,in-test
0.187086,4377.25,in-test
0.19093,4377.5,in-test
0.185804,4377.75,in-test
0.183241,4378.0,in-test
0.184523,4378.25,in-test
0.188367,4378.5,in-test
0.189648,4378.75,in-test
0.189648,4379.0,in-test
0.188367,4379.25,in-test
0.189648,4379.5,in-test
0.187086,4379.75,in-test
0.192211,4380.0,in-test
0.185804,4380.25,in-test
0.185804,4380.5,in-test
0.187086,4380.75,in-test
0.187086,4381.0,in-test
0.187086,4381.25,in-test
0.185804,4381.5,in-test
0.185804,4381.75,in-test
0.184523,4382.0,in-test
0.185804,4382.25,in-test
0.185804,4382.5,in-test
0.185804,4382.75,in-test
0.185804,4383.0,in-test
0.187086,4383.25,in-test
0.187086,4383.5,in-test
0.188367,4383.75,in-test
0.187086,4384.0,in-test
0.189648,4384.25,in-test
0.187086,4384.5,in-test
0.185804,4384.75,in-test
0.187086,4385.0,in-test
0.187086,4385.25,in-test
0.188367,4385.5,in-test
0.189648,4385.75,in-test
0.189648,4386.0,in-test
0.192211,4386.25,in-test
0.19093,4386.5,in-test
0.189648,4386.75,in-test
0.189648,4387.0,in-test
0.192211,4387.25,in-test
0.19093,4387.5,in-test
0.189648,4387.75,in-test
0.188367,4388.0,in-test
0.194774,4388.25,in-test
0.19093,4388.5,in-test
0.189648,4388.75,in-test
0.189648,4389.0,in-test
0.19093,4389.25,in-test
0.189648,4389.5,in-test
0.19093,4389.75,in-test
0.19093,4390.0,in-test
0.19093,4390.25,in-test
0.19093,4390.5,in-test
0.19093,4390.75,in-test
0.189648,4391.0,in-test
0.188367,4391.25,in-test
0.188367,4391.5,in-test
0.187086,4391.75,in-test
0.187086,4392.0,in-test
0.188367,4392.25,in-test
0.187086,4392.5,in-test
0.188367,4392.75,in-test
0.188367,4393.0,in-test
0.187086,4393.25,in-test
0.187086,4393.5,in-test
0.187086,4393.75,in-test
0.185804,4394.0,in-test
0.185804,4394.25,in-test
0.187086,4394.5,in-test
0.188367,4394.75,in-test
0.187086,4395.0,in-test
0.187086,4395.25,in-test
0.188367,4395.5,in-test
0.19093,4395.75,in-test
0.187086,4396.0,in-test
0.187086,4396.25,in-test
0.188367,4396.5,in-test
0.192211,4396.75,in-test
0.19093,4397.0,in-test
0.19093,4397.25,in-test
0.192211,4397.5,in-test
0.19093,4397.75,in-test
0.192211,4398.0,in-test
0.192211,4398.25,in-test
0.19093,4398.5,in-test
0.189648,4398.75,in-test
0.189648,4399.0,in-test
0.196055,4399.25,in-test
0.189648,4399.5,in-test
0.192211,4399.75,in-test
0.194774,4400.0,in-test
0.1999,4400.25,in-test
0.1999,4400.5,in-test
0.198618,4400.75,in-test
0.1999,4401.0,in-test
0.197337,4401.25,in-test
0.202463,4401.5,in-test
0.203744,4401.75,in-test
0.203744,4402.0,in-test
0.203744,4402.25,in-test
0.202463,4402.5,in-test
0.207588,4402.75,in-test
0.203744,4403.0,in-test
0.202463,4403.25,in-test
0.193493,4403.5,in-test
0.198618,4403.75,in-test
0.203744,4404.0,in-test
0.194774,4404.25,in-test
0.193493,4404.5,in-test
0.192211,4404.75,in-test
0.19093,4405.0,in-test
0.19093,4405.25,in-test
0.193493,4405.5,in-test
0.192211,4405.75,in-test
0.19093,4406.0,in-test
0.189648,4406.25,in-test
0.19093,4406.5,in-test
0.192211,4406.75,in-test
0.192211,4407.0,in-test
0.192211,4407.25,in-test
0.196055,4407.5,in-test
0.192211,4407.75,in-test
0.193493,4408.0,in-test
0.194774,4408.25,in-test
0.188367,4408.5,in-test
0.185804,4408.75,in-test
0.188367,4409.0,in-test
0.196055,4409.25,in-test
0.194774,4409.5,in-test
0.193493,4409.75,in-test
0.188367,4410.0,in-test
0.188367,4410.25,in-test
0.187086,4410.5,in-test
0.187086,4410.75,in-test
0.189648,4411.0,in-test
0.189648,4411.25,in-test
0.188367,4411.5,in-test
0.187086,4411.75,in-test
0.189648,4412.0,in-test
0.188367,4412.25,in-test
0.188367,4412.5,in-test
0.188367,4412.75,in-test
0.185804,4413.0,in-test
0.185804,4413.25,in-test
0.189648,4413.5,in-test
0.187086,4413.75,in-test
0.189648,4414.0,in-test
0.188367,4414.25,in-test
0.188367,4414.5,in-test
0.188367,4414.75,in-test
0.188367,4415.0,in-test
0.189648,4415.25,in-test
0.188367,4415.5,in-test
0.193493,4415.75,in-test
0.189648,4416.0,in-test
0.187086,4416.25,in-test
0.187086,4416.5,in-test
0.193493,4416.75,in-test
0.194774,4417.0,in-test
0.19093,4417.25,in-test
0.19093,4417.5,in-test
0.19093,4417.75,in-test
0.193493,4418.0,in-test
0.19093,4418.25,in-test
0.19093,4418.5,in-test
0.189648,4418.75,in-test
0.189648,4419.0,in-test
0.19093,4419.25,in-test
0.19093,4419.5,in-test
0.188367,4419.75,in-test
0.189648,4420.0,in-test
0.189648,4420.25,in-test
0.189648,4420.5,in-test
0.19093,4420.75,in-test
0.192211,4421.0,in-test
0.193493,4421.25,in-test
0.188367,4421.5,in-test
0.185804,4421.75,in-test
0.184523,4422.0,in-test
0.184523,4422.25,in-test
0.183241,4422.5,in-test
0.18196,4422.75,in-test
0.183241,4423.0,in-test
0.18196,4423.25,in-test
0.183241,4423.5,in-test
0.183241,4423.75,in-test
0.183241,4424.0,in-test
0.183241,4424.25,in-test
0.183241,4424.5,in-test
0.185804,4424.75,in-test
0.185804,4425.0,in-test
0.18196,4425.25,in-test
0.193493,4425.5,in-test
0.198618,4425.75,in-test
0.1999,4426.0,in-test
0.1999,4426.25,in-test
0.1999,4426.5,in-test
0.1999,4426.75,in-test
0.1999,4427.0,in-test
0.198618,4427.25,in-test
0.198618,4427.5,in-test
0.1999,4427.75,in-test
0.198618,4428.0,in-test
0.198618,4428.25,in-test
0.201181,4428.5,in-test
0.198618,4428.75,in-test
0.198618,4429.0,in-test
0.194774,4429.25,in-test
0.19093,4429.5,in-test
0.184523,4429.75,in-test
0.183241,4430.0,in-test
0.192211,4430.25,in-test
0.202463,4430.5,in-test
0.201181,4430.75,in-test
0.201181,4431.0,in-test
0.1999,4431.25,in-test
0.193493,4431.5,in-test
0.197337,4431.75,in-test
0.1999,4432.0,in-test
0.196055,4432.25,in-test
0.197337,4432.5,in-test
0.197337,4432.75,in-test
0.201181,4433.0,in-test
0.197337,4433.25,in-test
0.196055,4433.5,in-test
0.194774,4433.75,in-test
0.197337,4434.0,in-test
0.196055,4434.25,in-test
0.192211,4434.5,in-test
0.183241,4434.75,in-test
0.178116,4435.0,in-test
0.183241,4435.25,in-test
0.183241,4435.5,in-test
0.184523,4435.75,in-test
0.189648,4436.0,in-test
0.189648,4436.25,in-test
0.185804,4436.5,in-test
0.188367,4436.75,in-test
0.188367,4437.0,in-test
0.189648,4437.25,in-test
0.189648,4437.5,in-test
0.188367,4437.75,in-test
0.188367,4438.0,in-test
0.188367,4438.25,in-test
0.187086,4438.5,in-test
0.192211,4438.75,in-test
0.189648,4439.0,in-test
0.189648,4439.25,in-test
0.19093,4439.5,in-test
0.196055,4439.75,in-test
0.192211,4440.0,in-test
0.192211,4440.25,in-test
0.193493,4440.5,in-test
0.194774,4440.75,in-test
0.198618,4441.0,in-test
0.205025,4441.25,in-test
0.196055,4441.5,in-test
0.193493,4441.75,in-test
0.185804,4442.0,in-test
0.189648,4442.25,in-test
0.194774,4442.5,in-test
0.197337,4442.75,in-test
0.198618,4443.0,in-test
0.198618,4443.25,in-test
0.197337,4443.5,in-test
0.197337,4443.75,in-test
0.193493,4444.0,in-test
0.201181,4444.25,in-test
0.201181,4444.5,in-test
0.197337,4444.75,in-test
0.201181,4445.0,in-test
0.1999,4445.25,in-test
0.1999,4445.5,in-test
0.1999,4445.75,in-test
0.1999,4446.0,in-test
0.201181,4446.25,in-test
0.198618,4446.5,in-test
0.1999,4446.75,in-test
0.202463,4447.0,in-test
0.201181,4447.25,in-test
0.1999,4447.5,in-test
0.201181,4447.75,in-test
0.1999,4448.0,in-test
0.205025,4448.25,in-test
0.201181,4448.5,in-test
0.205025,4448.75,in-test
0.198618,4449.0,in-test
0.196055,4449.25,in-test
0.197337,4449.5,in-test
0.196055,4449.75,in-test
0.189648,4450.0,in-test
0.194774,4450.25,in-test
0.198618,4450.5,in-test
0.194774,4450.75,in-test
0.194774,4451.0,in-test
0.194774,4451.25,in-test
0.1999,4451.5,in-test
0.196055,4451.75,in-test
0.194774,4452.0,in-test
0.194774,4452.25,in-test
0.198618,4452.5,in-test
0.196055,4452.75,in-test
0.196055,4453.0,in-test
0.194774,4453.25,in-test
0.194774,4453.5,in-test
0.196055,4453.75,in-test
0.194774,4454.0,in-test
0.196055,4454.25,in-test
0.196055,4454.5,in-test
0.196055,4454.75,in-test
0.196055,4455.0,in-test
0.197337,4455.25,in-test
0.194774,4455.5,in-test
0.194774,4455.75,in-test
0.196055,4456.0,in-test
0.194774,4456.25,in-test
0.196055,4456.5,in-test
0.194774,4456.75,in-test
0.197337,4457.0,in-test
0.196055,4457.25,in-test
0.196055,4457.5,in-test
0.196055,4457.75,in-test
0.196055,4458.0,in-test
0.196055,4458.25,in-test
0.196055,4458.5,in-test
0.196055,4458.75,in-test
0.198618,4459.0,in-test
0.196055,4459.25,in-test
0.196055,4459.5,in-test
0.194774,4459.75,in-test
0.192211,4460.0,in-test
0.188367,4460.25,in-test
0.188367,4460.5,in-test
0.192211,4460.75,in-test
0.187086,4461.0,in-test
0.184523,4461.25,in-test
0.188367,4461.5,in-test
0.189648,4461.75,in-test
0.188367,4462.0,in-test
0.187086,4462.25,in-test
0.184523,4462.5,in-test
0.183241,4462.75,in-test
0.185804,4463.0,in-test
0.184523,4463.25,in-test
0.188367,4463.5,in-test
0.176834,4463.75,in-test
0.189648,4464.0,in-test
0.197337,4464.25,in-test
0.193493,4464.5,in-test
0.196055,4464.75,in-test
0.193493,4465.0,in-test
0.197337,4465.25,in-test
0.198618,4465.5,in-test
0.1999,4465.75,in-test
0.198618,4466.0,in-test
0.202463,4466.25,in-test
0.202463,4466.5,in-test
0.198618,4466.75,in-test
0.1999,4467.0,in-test
0.198618,4467.25,in-test
0.198618,4467.5,in-test
0.1999,4467.75,in-test
0.1999,4468.0,in-test
0.198618,4468.25,in-test
0.198618,4468.5,in-test
0.1999,4468.75,in-test
0.201181,4469.0,in-test
0.202463,4469.25,in-test
0.201181,4469.5,in-test
0.202463,4469.75,in-test
0.201181,4470.0,in-test
0.201181,4470.25,in-test
0.202463,4470.5,in-test
0.201181,4470.75,in-test
0.202463,4471.0,in-test
0.201181,4471.25,in-test
0.205025,4471.5,in-test
0.203744,4471.75,in-test
0.202463,4472.0,in-test
0.202463,4472.25,in-test
0.201181,4472.5,in-test
0.207588,4472.75,in-test
0.202463,4473.0,in-test
0.202463,4473.25,in-test
0.202463,4473.5,in-test
0.1999,4473.75,in-test
0.206307,4474.0,in-test
0.20887,4474.25,in-test
0.205025,4474.5,in-test
0.205025,4474.75,in-test
0.205025,4475.0,in-test
0.206307,4475.25,in-test
0.205025,4475.5,in-test
0.205025,4475.75,in-test
0.205025,4476.0,in-test
0.20887,4476.25,in-test
0.203744,4476.5,in-test
0.205025,4476.75,in-test
0.207588,4477.0,in-test
0.207588,4477.25,in-test
0.205025,4477.5,in-test
0.206307,4477.75,in-test
0.205025,4478.0,in-test
0.205025,4478.25,in-test
0.205025,4478.5,in-test
0.205025,4478.75,in-test
0.1999,4479.0,in-test
0.201181,4479.25,in-test
0.202463,4479.5,in-test
0.201181,4479.75,in-test
0.202463,4480.0,in-test
0.201181,4480.25,in-test
0.201181,4480.5,in-test
0.201181,4480.75,in-test
0.1999,4481.0,in-test
0.201181,4481.25,in-test
0.201181,4481.5,in-test
0.202463,4481.75,in-test
0.202463,4482.0,in-test
0.203744,4482.25,in-test
0.203744,4482.5,in-test
0.205025,4482.75,in-test
0.203744,4483.0,in-test
0.202463,4483.25,in-test
0.203744,4483.5,in-test
0.206307,4483.75,in-test
0.20887,4484.0,in-test
0.203744,4484.25,in-test
0.203744,4484.5,in-test
0.203744,4484.75,in-test
0.202463,4485.0,in-test
0.202463,4485.25,in-test
0.203744,4485.5,in-test
0.203744,4485.75,in-test
0.203744,4486.0,in-test
0.203744,4486.25,in-test
0.202463,4486.5,in-test
0.202463,4486.75,in-test
0.202463,4487.0,in-test
0.203744,4487.25,in-test
0.203744,4487.5,in-test
0.203744,4487.75,in-test
0.203744,4488.0,in-test
0.202463,4488.25,in-test
0.202463,4488.5,in-test
0.202463,4488.75,in-test
0.202463,4489.0,in-test
0.201181,4489.25,in-test
0.202463,4489.5,in-test
0.202463,4489.75,in-test
0.202463,4490.0,in-test
0.201181,4490.25,in-test
0.202463,4490.5,in-test
0.201181,4490.75,in-test
0.201181,4491.0,in-test
0.201181,4491.25,in-test
0.201181,4491.5,in-test
0.201181,4491.75,in-test
0.205025,4492.0,in-test
0.201181,4492.25,in-test
0.201181,4492.5,in-test
0.201181,4492.75,in-test
0.1999,4493.0,in-test
0.1999,4493.25,in-test
0.201181,4493.5,in-test
0.201181,4493.75,in-test
0.201181,4494.0,in-test
0.201181,4494.25,in-test
0.202463,4494.5,in-test
0.201181,4494.75,in-test
0.201181,4495.0,in-test
0.201181,4495.25,in-test
0.201181,4495.5,in-test
0.1999,4495.75,in-test
0.1999,4496.0,in-test
0.1999,4496.25,in-test
0.202463,4496.5,in-test
0.203744,4496.75,in-test
0.1999,4497.0,in-test
0.201181,4497.25,in-test
0.198618,4497.5,in-test
0.201181,4497.75,in-test
0.1999,4498.0,in-test
0.1999,4498.25,in-test
0.201181,4498.5,in-test
0.203744,4498.75,in-test
0.198618,4499.0,in-test
0.189648,4499.25,in-test
0.193493,4499.5,in-test
0.196055,4499.75,in-test
0.1999,4500.0,in-test
0.193493,4500.25,in-test
0.188367,4500.5,in-test
0.180679,4500.75,in-test
0.180679,4501.0,in-test
0.169146,4501.25,in-test
0.162739,4501.5,in-test
0.161457,4501.75,in-test
0.180679,4502.0,in-test
0.188367,4502.25,in-test
0.189648,4502.5,in-test
0.19093,4502.75,in-test
0.188367,4503.0,in-test
0.192211,4503.25,in-test
0.185804,4503.5,in-test
0.183241,4503.75,in-test
0.183241,4504.0,in-test
0.184523,4504.25,in-test
0.18196,4504.5,in-test
0.184523,4504.75,in-test
0.18196,4505.0,in-test
0.185804,4505.25,in-test
0.18196,4505.5,in-test
0.180679,4505.75,in-test
0.18196,4506.0,in-test
0.180679,4506.25,in-test
0.18196,4506.5,in-test
0.18196,4506.75,in-test
0.187086,4507.0,in-test
0.188367,4507.25,in-test
0.19093,4507.5,in-test
0.185804,4507.75,in-test
0.18196,4508.0,in-test
0.192211,4508.25,in-test
0.194774,4508.5,in-test
0.194774,4508.75,in-test
0.194774,4509.0,in-test
0.196055,4509.25,in-test
0.194774,4509.5,in-test
0.194774,4509.75,in-test
0.198618,4510.0,in-test
0.193493,4510.25,in-test
0.187086,4510.5,in-test
0.184523,4510.75,in-test
0.183241,4511.0,in-test
0.18196,4511.25,in-test
0.183241,4511.5,in-test
0.183241,4511.75,in-test
0.183241,4512.0,in-test
0.183241,4512.25,in-test
0.187086,4512.5,in-test
0.183241,4512.75,in-test
0.183241,4513.0,in-test
0.18196,4513.25,in-test
0.187086,4513.5,in-test
0.188367,4513.75,in-test
0.194774,4514.0,in-test
0.188367,4514.25,in-test
0.184523,4514.5,in-test
0.187086,4514.75,in-test
0.184523,4515.0,in-test
0.185804,4515.25,in-test
0.184523,4515.5,in-test
0.185804,4515.75,in-test
0.185804,4516.0,in-test
0.184523,4516.25,in-test
0.187086,4516.5,in-test
0.185804,4516.75,in-test
0.184523,4517.0,in-test
0.185804,4517.25,in-test
0.189648,4517.5,in-test
0.185804,4517.75,in-test
0.185804,4518.0,in-test
0.184523,4518.25,in-test
0.185804,4518.5,in-test
0.185804,4518.75,in-test
0.187086,4519.0,in-test
0.185804,4519.25,in-test
0.184523,4519.5,in-test
0.184523,4519.75,in-test
0.18196,4520.0,in-test
0.180679,4520.25,in-test
0.185804,4520.5,in-test
0.18196,4520.75,in-test
0.183241,4521.0,in-test
0.183241,4521.25,in-test
0.184523,4521.5,in-test
0.184523,4521.75,in-test
0.185804,4522.0,in-test
0.184523,4522.25,in-test
0.184523,4522.5,in-test
0.183241,4522.75,in-test
0.184523,4523.0,in-test
0.183241,4523.25,in-test
0.185804,4523.5,in-test
0.184523,4523.75,in-test
0.184523,4524.0,in-test
0.184523,4524.25,in-test
0.183241,4524.5,in-test
0.184523,4524.75,in-test
0.183241,4525.0,in-test
0.183241,4525.25,in-test
0.183241,4525.5,in-test
0.188367,4525.75,in-test
0.184523,4526.0,in-test
0.183241,4526.25,in-test
0.183241,4526.5,in-test
0.185804,4526.75,in-test
0.184523,4527.0,in-test
0.183241,4527.25,in-test
0.184523,4527.5,in-test
0.183241,4527.75,in-test
0.184523,4528.0,in-test
0.184523,4528.25,in-test
0.18196,4528.5,in-test
0.184523,4528.75,in-test
0.183241,4529.0,in-test
0.184523,4529.25,in-test
0.185804,4529.5,in-test
0.183241,4529.75,in-test
0.183241,4530.0,in-test
0.187086,4530.25,in-test
0.184523,4530.5,in-test
0.184523,4530.75,in-test
0.183241,4531.0,in-test
0.189648,4531.25,in-test
0.184523,4531.5,in-test
0.183241,4531.75,in-test
0.183241,4532.0,in-test
0.184523,4532.25,in-test
0.184523,4532.5,in-test
0.184523,4532.75,in-test
0.185804,4533.0,in-test
0.183241,4533.25,in-test
0.184523,4533.5,in-test
0.184523,4533.75,in-test
0.184523,4534.0,in-test
0.183241,4534.25,in-test
0.187086,4534.5,in-test
0.184523,4534.75,in-test
0.185804,4535.0,in-test
0.184523,4535.25,in-test
0.184523,4535.5,in-test
0.183241,4535.75,in-test
0.187086,4536.0,in-test
0.185804,4536.25,in-test
0.184523,4536.5,in-test
0.183241,4536.75,in-test
0.184523,4537.0,in-test
0.185804,4537.25,in-test
0.184523,4537.5,in-test
0.185804,4537.75,in-test
0.185804,4538.0,in-test
0.183241,4538.25,in-test
0.184523,4538.5,in-test
0.183241,4538.75,in-test
0.184523,4539.0,in-test
0.183241,4539.25,in-test
0.184523,4539.5,in-test
0.184523,4539.75,in-test
0.185804,4540.0,in-test
0.183241,4540.25,in-test
0.185804,4540.5,in-test
0.183241,4540.75,in-test
0.183241,4541.0,in-test
0.184523,4541.25,in-test
0.184523,4541.5,in-test
0.184523,4541.75,in-test
0.184523,4542.0,in-test
0.185804,4542.25,in-test
0.188367,4542.5,in-test
0.184523,4542.75,in-test
0.184523,4543.0,in-test
0.184523,4543.25,in-test
0.184523,4543.5,in-test
0.183241,4543.75,in-test
0.185804,4544.0,in-test
0.184523,4544.25,in-test
0.184523,4544.5,in-test
0.184523,4544.75,in-test
0.184523,4545.0,in-test
0.184523,4545.25,in-test
0.188367,4545.5,in-test
0.184523,4545.75,in-test
0.185804,4546.0,in-test
0.188367,4546.25,in-test
0.184523,4546.5,in-test
0.185804,4546.75,in-test
0.183241,4547.0,in-test
0.184523,4547.25,in-test
0.184523,4547.5,in-test
0.188367,4547.75,in-test
0.184523,4548.0,in-test
0.185804,4548.25,in-test
0.185804,4548.5,in-test
0.185804,4548.75,in-test
0.185804,4549.0,in-test
0.185804,4549.25,in-test
0.185804,4549.5,in-test
0.184523,4549.75,in-test
0.185804,4550.0,in-test
0.184523,4550.25,in-test
0.184523,4550.5,in-test
0.185804,4550.75,in-test
0.184523,4551.0,in-test
0.185804,4551.25,in-test
0.187086,4551.5,in-test
0.183241,4551.75,in-test
0.189648,4552.0,in-test
0.184523,4552.25,in-test
0.184523,4552.5,in-test
0.184523,4552.75,in-test
0.185804,4553.0,in-test
0.185804,4553.25,in-test
0.185804,4553.5,in-test
0.185804,4553.75,in-test
0.185804,4554.0,in-test
0.185804,4554.25,in-test
0.185804,4554.5,in-test
0.184523,4554.75,in-test
0.184523,4555.0,in-test
0.184523,4555.25,in-test
0.185804,4555.5,in-test
0.185804,4555.75,in-test
0.185804,4556.0,in-test
0.185804,4556.25,in-test
0.185804,4556.5,in-test
0.185804,4556.75,in-test
0.189648,4557.0,in-test
0.189648,4557.25,in-test
0.184523,4557.5,in-test
0.185804,4557.75,in-test
0.184523,4558.0,in-test
0.184523,4558.25,in-test
0.185804,4558.5,in-test
0.187086,4558.75,in-test
0.183241,4559.0,in-test
0.185804,4559.25,in-test
0.184523,4559.5,in-test
0.185804,4559.75,in-test
0.184523,4560.0,in-test
0.185804,4560.25,in-test
0.185804,4560.5,in-test
0.185804,4560.75,in-test
0.185804,4561.0,in-test
0.185804,4561.25,in-test
0.184523,4561.5,in-test
0.184523,4561.75,in-test
0.188367,4562.0,in-test
0.188367,4562.25,in-test
0.187086,4562.5,in-test
0.184523,4562.75,in-test
0.184523,4563.0,in-test
0.184523,4563.25,in-test
0.185804,4563.5,in-test
0.185804,4563.75,in-test
0.185804,4564.0,in-test
0.185804,4564.25,in-test
0.184523,4564.5,in-test
0.184523,4564.75,in-test
0.184523,4565.0,in-test
0.184523,4565.25,in-test
0.185804,4565.5,in-test
0.184523,4565.75,in-test
0.185804,4566.0,in-test
0.184523,4566.25,in-test
0.183241,4566.5,in-test
0.183241,4566.75,in-test
0.183241,4567.0,in-test
0.183241,4567.25,in-test
0.187086,4567.5,in-test
0.183241,4567.75,in-test
0.184523,4568.0,in-test
0.184523,4568.25,in-test
0.183241,4568.5,in-test
0.184523,4568.75,in-test
0.184523,4569.0,in-test
0.183241,4569.25,in-test
0.184523,4569.5,in-test
0.183241,4569.75,in-test
0.183241,4570.0,in-test
0.187086,4570.25,in-test
0.183241,4570.5,in-test
0.184523,4570.75,in-test
0.184523,4571.0,in-test
0.184523,4571.25,in-test
0.184523,4571.5,in-test
0.18196,4571.75,in-test
0.183241,4572.0,in-test
0.18196,4572.25,in-test
0.183241,4572.5,in-test
0.187086,4572.75,in-test
0.183241,4573.0,in-test
0.184523,4573.25,in-test
0.184523,4573.5,in-test
0.184523,4573.75,in-test
0.184523,4574.0,in-test
0.185804,4574.25,in-test
0.184523,4574.5,in-test
0.184523,4574.75,in-test
0.184523,4575.0,in-test
0.184523,4575.25,in-test
0.188367,4575.5,in-test
0.180679,4575.75,in-test
0.18196,4576.0,in-test
0.183241,4576.25,in-test
0.185804,4576.5,in-test
0.19093,4576.75,in-test
0.193493,4577.0,in-test
0.192211,4577.25,in-test
0.188367,4577.5,in-test
0.192211,4577.75,in-test
0.187086,4578.0,in-test
0.170427,4578.25,in-test
0.178116,4578.5,in-test
0.175553,4578.75,in-test
0.178116,4579.0,in-test
0.178116,4579.25,in-test
0.178116,4579.5,in-test
0.179397,4579.75,in-test
0.183241,4580.0,in-test
0.180679,4580.25,in-test
0.179397,4580.5,in-test
0.179397,4580.75,in-test
0.180679,4581.0,in-test
0.180679,4581.25,in-test
0.179397,4581.5,in-test
0.18196,4581.75,in-test
0.180679,4582.0,in-test
0.180679,4582.25,in-test
0.180679,4582.5,in-test
0.180679,4582.75,in-test
0.183241,4583.0,in-test
0.183241,4583.25,in-test
0.185804,4583.5,in-test
0.185804,4583.75,in-test
0.184523,4584.0,in-test
0.184523,4584.25,in-test
0.184523,4584.5,in-test
0.184523,4584.75,in-test
0.183241,4585.0,in-test
0.183241,4585.25,in-test
0.18196,4585.5,in-test
0.183241,4585.75,in-test
0.184523,4586.0,in-test
0.184523,4586.25,in-test
0.184523,4586.5,in-test
0.185804,4586.75,in-test
0.184523,4587.0,in-test
0.189648,4587.25,in-test
0.184523,4587.5,in-test
0.184523,4587.75,in-test
0.184523,4588.0,in-test
